time/fps,time/time_elapsed,time/iterations,train/reward,time/total_timesteps,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
94,82,157,,7850,-7.169980049133301,7.328892934310716e-07,-27.832042694091797,1.0157109498977661,-0.010335759804584121,0.2,0.10600000098347664,-0.020392317324876785,0.02206008,1560,0.00025,2960.0,9.35e-05
94,83,158,,7900,-7.170399618148804,1.8929359953290259e-06,-0.8614819049835205,1.0153648853302002,-0.01038237298186857,0.2,0.01799999997019768,-0.029363412410020828,0.007700535,1570,0.00025,2960.0,9.35e-05
94,83,159,,7950,-7.167916202545166,8.315780462453403e-07,-21.40899658203125,1.015067219734192,-0.022789428167045146,0.2,0.1360000003129244,-0.03875192999839783,0.022124318,1580,0.00025,2960.0,9.35e-05
95,84,160,,8000,-7.167478275299072,6.338445643905288e-07,-17.558029174804688,1.014918327331543,-0.007514230143395651,0.2,0.04399999938905239,-0.018008951097726822,0.011287974,1590,0.00025,2960.0,9.35e-05
95,84,161,,8050,-7.166371250152588,6.847942813692498e-07,-0.6245189905166626,1.0148417949676514,-0.018632564671337094,0.2,0.07400000132620335,-0.03435239568352699,0.01655389,1600,0.00025,2960.0,9.35e-05
95,85,162,,8100,-7.167732620239258,8.052095950006333e-07,-4.187366962432861,1.015663743019104,-0.008697074216266643,0.2,0.019999999925494193,-0.02310953103005886,0.0077733444,1610,0.00025,2960.0,9.35e-05
95,85,163,,8150,-7.172400617599488,1.029397191132375e-06,-21.85843276977539,1.016591191291809,-0.012058225068263085,0.2,0.09400000087916852,-0.02311960980296135,0.018065983,1620,0.00025,2960.0,9.35e-05
95,86,164,,8200,-7.175954914093017,4.59913867416617e-06,0.14797240495681763,1.017056941986084,0.0007826429381964317,0.2,0.0,-0.012120324186980724,0.0025043404,1630,0.00025,2960.0,9.35e-05
95,86,165,,8250,-7.17824969291687,8.337986264450592e-06,-7.461334228515625,1.0177371501922607,-0.003181254032300984,0.2,0.011999999731779098,-0.012237060815095901,0.007596599,1640,0.00025,2960.0,9.35e-05
95,86,166,,8300,-7.181085729598999,4.665694405048271e-06,-43.7777214050293,1.017818570137024,-0.0026445973879887672,0.2,0.03200000002980232,-0.006600541528314352,0.008950833,1650,0.00025,2960.0,9.35e-05
95,87,167,,8350,-7.180359792709351,3.583891361813585e-06,-10.486555099487305,1.017704963684082,-0.02088975037261842,0.2,0.08599999994039535,-0.04333587735891342,0.015850747,1660,0.00025,2960.0,9.35e-05
95,87,168,,8400,-7.1805760860443115,4.011662144876027e-06,-3.2447218894958496,1.0178859233856201,-0.0023113774410447262,0.2,0.06999999880790711,-0.006808338221162558,0.013540578,1670,0.00025,2960.0,9.35e-05
95,88,169,,8450,-7.1818140029907225,5.30830384377623e-06,-0.3801419734954834,1.0182781219482422,-0.011439701165072601,0.2,0.059999998286366464,-0.02597769908607006,0.014369011,1680,0.00025,2960.0,9.35e-05
95,88,170,,8500,-7.1837553024292,1.8752116375253536e-05,-2.522097587585449,1.0184980630874634,-0.0033829757214990154,0.2,0.019999999552965164,-0.018648352473974228,0.0067646075,1690,0.00025,2960.0,9.35e-05
95,89,171,,8550,-7.184512901306152,4.784351699527179e-06,-24.79408073425293,1.0186772346496582,-0.019790954272262785,0.2,0.057999999076128,-0.040695227682590485,0.015614057,1700,0.00025,2960.0,9.35e-05
95,89,172,,8600,-7.1857294082641605,7.985548882061266e-06,-32.07640075683594,1.0189220905303955,-0.01809524966962641,0.2,0.13399999849498273,-0.031427666544914246,0.02271821,1710,0.00025,2960.0,9.35e-05
95,90,173,,8650,-7.185397148132324,4.89617389121122e-06,-0.896743893623352,1.0183285474777222,-0.009857834752649097,0.2,0.08600000068545341,-0.01845715381205082,0.014444593,1720,0.00025,2960.0,9.35e-05
95,90,174,,8700,-7.182957553863526,2.4528090989406337e-06,-3.3513526916503906,1.018425703048706,-0.011009498557716314,0.2,0.036000000685453414,-0.027128133922815323,0.009791225,1730,0.00025,2960.0,9.35e-05
95,91,175,,8750,-7.184532117843628,3.3508362503198444e-05,-3.1961960792541504,1.0186041593551636,-0.016407026249915368,0.2,0.07399999909102917,-0.03142796456813812,0.014225105,1740,0.00025,2960.0,9.35e-05
96,91,176,,8800,-7.184477710723877,9.373278408020269e-06,-12.647753715515137,1.0185396671295166,-0.017386473568156192,0.2,0.1139999970793724,-0.031478069722652435,0.020714665,1750,0.00025,2960.0,9.35e-05
96,92,177,,8850,-7.1845191478729244,5.662566718456219e-06,-6.834339141845703,1.018617033958435,-0.008761387412261712,0.2,0.019999999552965164,-0.02264326438307762,0.006996776,1760,0.00025,2960.0,9.35e-05
93,95,178,,8900,-7.184892272949218,5.2231118388590405e-06,-34.39100646972656,1.0186760425567627,-0.015505740599706774,0.2,0.09799999929964542,-0.022857915610074997,0.01676687,1770,0.00025,2960.0,8.233333333333333e-05
93,96,179,,8950,-7.185833263397217,2.9476727831934113e-06,0.8118978291749954,1.0189892053604126,-0.0060153059879085365,0.2,0.0019999999552965165,-0.020369209349155426,0.0036879743,1780,0.00025,2960.0,8.233333333333333e-05
93,96,180,,9000,-7.188458585739136,6.906648764015699e-07,-2.5203797817230225,1.0198404788970947,-0.015968866952694328,0.2,0.1179999977350235,-0.026704158633947372,0.019455837,1790,0.00025,2960.0,8.233333333333333e-05
93,97,181,,9050,-7.191530179977417,7.977394488989376e-07,-1.3713085651397705,1.0195932388305664,-0.010220111947040778,0.2,0.03799999915063381,-0.02340630628168583,0.010811794,1800,0.00025,2960.0,8.233333333333333e-05
93,97,182,,9100,-7.188221740722656,8.332017273460224e-07,-8.959818840026855,1.0186716318130493,-0.011280116554175379,0.2,0.005999999865889549,-0.0308604147285223,0.0055796253,1810,0.00025,2960.0,8.233333333333333e-05
93,98,183,,9150,-7.184528446197509,5.105870087618314e-07,-7.002711296081543,1.0181834697723389,-0.001632703325012841,0.2,0.019999999552965164,-0.011789764277637005,0.005738422,1820,0.00025,2960.0,8.233333333333333e-05
93,98,184,,9200,-7.182291889190674,5.983147900678887e-07,-19.506933212280273,1.0175378322601318,-0.014442658660933461,0.2,0.17999999560415744,-0.020227376371622086,0.033849355,1830,0.00025,2960.0,8.233333333333333e-05
93,99,185,,9250,-7.179037761688233,1.3909554013480374e-06,-7.085207939147949,1.0169708728790283,-0.002202474632183993,0.2,0.007999999821186066,-0.008275671862065792,0.0046218084,1840,0.00025,2960.0,8.233333333333333e-05
92,100,186,,9300,-7.1773271560668945,5.749547852929027e-07,-35.575050354003906,1.0169098377227783,-0.00023936652674443336,0.2,0.0,-0.005370041821151972,0.0011833262,1850,0.00025,2960.0,8.233333333333333e-05
92,100,187,,9350,-7.177818155288696,5.954675089014927e-07,-10.473404884338379,1.0171349048614502,-0.010786141055170617,0.2,0.029999999701976775,-0.02473071590065956,0.0072419797,1860,0.00025,2960.0,8.233333333333333e-05
92,101,188,,9400,-7.17842435836792,4.860185981669929e-07,-50.19649887084961,1.0170609951019287,-0.004662700289277666,0.2,0.003999999910593033,-0.020539453253149986,0.0038741136,1870,0.00025,2960.0,8.233333333333333e-05
92,101,189,,9450,-7.177437734603882,3.016494048324603e-07,-2.3430182933807373,1.0167869329452515,-0.018636715753003942,0.2,0.10400000028312206,-0.029331497848033905,0.023198308,1880,0.00025,2960.0,8.233333333333333e-05
92,102,190,,9500,-7.176893997192383,3.484350060034558e-07,-27.3209285736084,1.0169316530227661,-0.013549588873982433,0.2,0.026000000163912775,-0.026180487126111984,0.008738084,1890,0.00025,2960.0,8.233333333333333e-05
92,102,191,,9550,-7.1791253089904785,8.205718643239379e-07,-30.1048583984375,1.0179123878479004,-0.009321679959073492,0.2,0.08200000002980232,-0.014602843672037125,0.020514112,1900,0.00025,2960.0,8.233333333333333e-05
92,103,192,,9600,-7.183412313461304,3.901575439613225e-07,-8.33117961883545,1.0180389881134033,-0.00044270738679905717,0.2,0.0,-0.00550279812887311,0.002004466,1910,0.00025,2960.0,8.233333333333333e-05
92,103,193,,9650,-7.181512260437012,2.409253923474353e-07,-12.939163208007812,1.0174270868301392,-0.006771512642269784,0.2,0.01799999997019768,-0.01558943185955286,0.0058079576,1920,0.00025,2960.0,8.233333333333333e-05
92,104,194,,9700,-7.179343843460083,2.54619740758244e-07,-69.78733825683594,1.0174310207366943,-0.008962773174513217,0.2,0.09800000078976154,-0.012997887097299099,0.019236714,1930,0.00025,2960.0,8.233333333333333e-05
92,105,195,,9750,-7.180196046829224,1.8774683212541278e-07,-37.47639846801758,1.017510175704956,-0.016278786751441742,0.2,0.009999999776482582,-0.037125278264284134,0.0072836783,1940,0.00025,2960.0,8.233333333333333e-05
92,105,196,,9800,-7.180809879302979,1.9238001840449216e-07,-5.225746154785156,1.0180387496948242,-0.011518705773167427,0.2,0.058000000193715096,-0.018064403906464577,0.012199409,1950,0.00025,2960.0,8.233333333333333e-05
92,106,197,,9850,-7.18452730178833,3.4303800191537446e-07,-1.286417007446289,1.0187807083129883,-0.013358666774816896,0.2,0.051999999582767485,-0.028670968487858772,0.013457264,1960,0.00025,2960.0,8.233333333333333e-05
92,106,198,,9900,-7.188185548782348,3.348443868844697e-07,0.12253767251968384,1.0197205543518066,-0.012559051400283395,0.2,0.057999998331069946,-0.02895481139421463,0.013724127,1970,0.00025,2960.0,8.233333333333333e-05
92,107,199,,9950,-7.192987632751465,3.5322335634191404e-07,-0.10379910469055176,1.0205539464950562,-0.007366280083078891,0.2,0.030000000074505807,-0.015147016383707523,0.010033182,1980,0.00025,2960.0,8.233333333333333e-05
92,108,200,,10000,-7.195622158050537,6.623139825023828e-07,-0.5600248575210571,1.0207496881484985,-0.007609382068621962,0.2,0.015999999642372132,-0.018126973882317543,0.0069185947,1990,0.00025,2960.0,8.233333333333333e-05
92,108,201,,10050,-7.197885274887085,1.1083469132699975e-06,-6.774776458740234,1.022032618522644,-0.006598158720881031,0.2,0.04200000055134297,-0.012785430997610092,0.011544084,2000,0.00025,2960.0,8.233333333333333e-05
92,109,202,,10100,-7.205314016342163,8.272682578081003e-07,-3.747616767883301,1.0233014822006226,-0.004114862644913941,0.2,0.003999999910593033,-0.017511244863271713,0.005757326,2010,0.00025,2960.0,8.233333333333333e-05
92,109,203,,10150,-7.209643840789795,7.466755505447508e-07,-3.524878978729248,1.0237841606140137,-0.01823685449315233,0.2,0.05800000093877315,-0.03963466361165047,0.01171239,2020,0.00025,2960.0,8.233333333333333e-05
92,110,204,,10200,-7.210795783996582,1.101667839975562e-06,-2.9204115867614746,1.0236973762512207,-0.015801247257739348,0.2,0.0859999991953373,-0.02991795539855957,0.016894186,2030,0.00025,2960.0,8.233333333333333e-05
92,110,205,,10250,-7.210095596313477,3.9043953279360723e-07,-1.5749919414520264,1.0238127708435059,-0.00666043569048611,0.2,0.036000000685453414,-0.01803487166762352,0.0099140145,2040,0.00025,2960.0,8.233333333333333e-05
92,111,206,,10300,-7.209704256057739,4.6449814874449655e-07,-8.08572769165039,1.0231077671051025,-0.0053234135585370265,0.2,0.026000000163912775,-0.009833515621721745,0.007186687,2050,0.00025,2960.0,8.233333333333333e-05
92,112,207,,10350,-7.205366230010986,6.700395715597552e-07,-19.669902801513672,1.022373914718628,-0.008245464251143985,0.2,0.01600000001490116,-0.022847967222332954,0.0068374835,2060,0.00025,2960.0,8.233333333333333e-05
92,112,208,,10400,-7.202873039245605,1.219598851776027e-06,-12.96683406829834,1.0220119953155518,-0.0074634673626277955,0.2,0.030000000074505807,-0.019181953743100166,0.008259365,2070,0.00025,2960.0,8.233333333333333e-05
92,113,209,,10450,-7.200917816162109,1.0788712472731276e-06,-32.82900619506836,1.0214788913726807,-0.014251029074250266,0.2,0.037999999895691874,-0.03651949763298035,0.01101034,2080,0.00025,2960.0,8.233333333333333e-05
92,113,210,,10500,-7.197718095779419,6.043421649337688e-07,-17.1691837310791,1.0206718444824219,-0.0054747028946875885,0.2,0.03799999952316284,-0.013086031191051006,0.009694086,2090,0.00025,2960.0,8.233333333333333e-05
92,114,211,,10550,-7.193632698059082,2.520997281862947e-06,-5.572434902191162,1.0198237895965576,0.0011197841111567186,0.2,0.0,-0.013851489871740341,0.0018088794,2100,0.00025,2960.0,8.233333333333333e-05
92,114,212,,10600,-7.190280246734619,1.226836764089967e-06,-16.721370697021484,1.0194116830825806,0.0005814793214667269,0.2,0.0,-0.006189541891217232,0.0019366216,2110,0.00025,2960.0,8.233333333333333e-05
91,115,213,,10650,-7.189339876174927,8.076494964370795e-07,-6.029469013214111,1.0193829536437988,-0.01787712196260678,0.2,0.07399999909102917,-0.03423405438661575,0.01635624,2120,0.00025,2960.0,8.233333333333333e-05
91,116,214,,10700,-7.190624189376831,9.163405366052757e-07,-13.55411148071289,1.0202066898345947,-0.007850256461649963,0.2,0.07199999988079071,-0.015152618288993835,0.01376199,2130,0.00025,2960.0,8.233333333333333e-05
91,117,215,,10750,-7.19557933807373,7.144482367493766e-07,-6.660125732421875,1.0210260152816772,-0.008530090246349565,0.2,0.03399999998509884,-0.017924807965755463,0.010345415,2140,0.00025,2960.0,8.233333333333333e-05
91,117,216,,10800,-7.196778297424316,5.194078028125659e-07,-5.3040690422058105,1.0204535722732544,-0.011733399132266698,0.2,0.07799999937415122,-0.01739639788866043,0.014320152,2150,0.00025,2960.0,8.233333333333333e-05
91,118,217,,10850,-7.1934394359588625,2.1357068590077687e-06,-0.7377336025238037,1.0201045274734497,-0.036606129186228034,0.2,0.12200000025331974,-0.06030913069844246,0.02554717,2160,0.00025,2960.0,8.233333333333333e-05
91,118,218,,10900,-7.193515300750732,7.689624112572347e-07,-5.366970062255859,1.0204684734344482,-0.03567489811778017,0.2,0.12999999821186065,-0.05233005806803703,0.02569964,2170,0.00025,2960.0,8.233333333333333e-05
91,119,219,,10950,-7.194798278808594,5.730177576879214e-07,-45.32297897338867,1.0203616619110107,-0.002838598448317242,0.2,0.009999999776482582,-0.013587228953838348,0.005845543,2180,0.00025,2960.0,8.233333333333333e-05
91,119,220,,11000,-7.192941284179687,5.287637179662851e-07,0.35941416025161743,1.019843339920044,-0.008898619716521417,0.2,0.05799999944865704,-0.017143532633781433,0.014028653,2190,0.00025,2960.0,8.233333333333333e-05
91,120,221,,11050,-7.190447092056274,1.32021665422144e-06,-0.6713773012161255,1.0193862915039062,-0.014231796452077106,0.2,0.06400000043213368,-0.03140227124094963,0.014455454,2200,0.00025,2960.0,8.233333333333333e-05
91,120,222,,11100,-7.188463306427002,1.1037112415124284e-06,-0.3150731325149536,1.0190932750701904,-0.012770924130454376,0.2,0.09599999971687793,-0.021362198516726494,0.01929578,2210,0.00025,2960.0,8.233333333333333e-05
91,121,223,,11150,-7.187408685684204,2.3873120426287643e-06,0.7351416647434235,1.0190027952194214,-0.015176367370411725,0.2,0.1180000003427267,-0.02182530239224434,0.021061696,2220,0.00025,2960.0,8.233333333333333e-05
91,121,224,,11200,-7.186902141571045,1.1357148287061136e-05,-23.616540908813477,1.0187838077545166,-0.006554842668352023,0.2,0.013999999687075614,-0.021087465807795525,0.005552862,2230,0.00025,2960.0,8.233333333333333e-05
91,122,225,,11250,-7.186305809020996,1.087679777356243e-05,-3.4289045333862305,1.0189892053604126,-0.013092577577102915,0.2,0.06399999968707562,-0.0268014557659626,0.014850472,2240,0.00025,2960.0,8.233333333333333e-05
91,122,226,,11300,-7.188049364089966,2.1105208952576503e-05,-5.98461389541626,1.0192272663116455,0.0020403716010044095,0.2,0.0,-0.005544357001781464,0.002333082,2250,0.00025,2960.0,8.233333333333333e-05
91,123,227,,11350,-7.188450717926026,1.5063479941090918e-05,-0.11006331443786621,1.0192334651947021,-0.011295401499585012,0.2,0.03399999998509884,-0.02962472476065159,0.010180544,2260,0.00025,2960.0,8.233333333333333e-05
91,124,228,,11400,-7.188633394241333,2.1204931863394448e-05,-1.510930061340332,1.0193151235580444,-0.01843279779329876,0.2,0.07199999913573266,-0.04056163132190704,0.015845083,2270,0.00025,2960.0,8.233333333333333e-05
91,124,229,,11450,-7.188731527328491,3.173658915329724e-05,-7.717576026916504,1.0191433429718018,-0.012838881610892371,0.2,0.06599999964237213,-0.02668256312608719,0.01447845,2280,0.00025,2960.0,8.233333333333333e-05
91,125,230,,11500,-7.187153482437134,1.918366401696403e-05,-0.05448353290557861,1.0186885595321655,-0.003655266469809959,0.2,0.029999999701976775,-0.011856568045914173,0.008677627,2290,0.00025,2960.0,8.233333333333333e-05
91,125,231,,11550,-7.184985208511352,1.7559013122081525e-05,-2.0727314949035645,1.0182971954345703,-0.010472859279252589,0.2,0.10600000061094761,-0.017133038491010666,0.019973792,2300,0.00025,2960.0,8.233333333333333e-05
91,126,232,,11600,-7.183186721801758,1.3839385746905464e-05,-12.066055297851562,1.0179131031036377,-0.004981260442610847,0.2,0.0019999999552965165,-0.020879149436950684,0.0039768126,2310,0.00025,2960.0,8.233333333333333e-05
91,127,233,,11650,-7.181918144226074,6.830509823885222e-06,-17.814546585083008,1.017943024635315,-0.01606807732535529,0.2,0.09800000078976154,-0.03592553362250328,0.017743463,2320,0.00025,2960.0,8.233333333333333e-05
91,127,234,,11700,-7.183207702636719,1.8794909829011884e-05,-0.5588760375976562,1.0185015201568604,-0.012314416366629643,0.2,0.10199999995529652,-0.017834145575761795,0.01716748,2330,0.00025,2960.0,8.233333333333333e-05
91,127,235,,11750,-7.186842966079712,1.0998309790011263e-05,-0.6354912519454956,1.0194286108016968,-0.007538816402680837,0.2,0.023999999463558196,-0.020535830408334732,0.008186295,2340,0.00025,2960.0,8.233333333333333e-05
91,128,236,,11800,-7.190990304946899,1.098299303521344e-05,-2.119311571121216,1.020125389099121,-0.016733472644817126,0.2,0.041999999433755875,-0.035489995032548904,0.012891519,2350,0.00025,2960.0,8.233333333333333e-05
90,131,237,,11850,-7.193507528305053,2.081268748952425e-05,-28.25470733642578,1.0203701257705688,-0.02090771434828582,0.2,0.06800000108778477,-0.03533735126256943,0.017180163,2360,0.00025,2960.0,6.549999999999999e-05
90,132,238,,11900,-7.193972969055176,3.090140389758744e-05,0.6306663453578949,1.0202759504318237,-0.01295961490552866,0.2,0.06600000001490117,-0.022270850837230682,0.013737002,2370,0.00025,2960.0,6.549999999999999e-05
90,132,239,,11950,-7.193574047088623,1.287861579157834e-06,-0.18913960456848145,1.0203369855880737,-0.01366659430600663,0.2,0.09600000008940697,-0.026271751150488853,0.022176895,2380,0.00025,2960.0,6.549999999999999e-05
90,133,240,,12000,-7.195418500900269,7.489769842550231e-07,-1.3181827068328857,1.021274209022522,-0.006878045993391169,0.2,0.019999999552965164,-0.017137443646788597,0.005517428,2390,0.00025,2960.0,6.549999999999999e-05
90,133,241,,12050,-7.200460195541382,9.448124558275595e-07,-9.02436351776123,1.0221567153930664,-0.014158316328888754,0.2,0.019999999925494193,-0.03758998587727547,0.0076609445,2400,0.00025,2960.0,6.549999999999999e-05
90,134,242,,12100,-7.203244209289551,6.058921684370944e-07,-1.0178399085998535,1.0222729444503784,-0.01696099354512981,0.2,0.12000000104308128,-0.024781912565231323,0.021008449,2410,0.00025,2960.0,6.549999999999999e-05
90,134,243,,12150,-7.203221035003662,4.422042323426467e-07,-0.13762164115905762,1.0223941802978516,-0.01596210918249561,0.2,0.08000000081956386,-0.03312186151742935,0.01996777,2420,0.00025,2960.0,6.549999999999999e-05
90,135,244,,12200,-7.202785396575928,1.6968368754533003e-06,-4.29455041885376,1.0217664241790771,-0.002393804684368206,0.2,0.031999999284744264,-0.008641567081212997,0.0056461836,2430,0.00025,2960.0,6.549999999999999e-05
90,135,245,,12250,-7.1984076499938965,6.814953735556628e-07,-2.5985803604125977,1.020979642868042,-0.021441907510859438,0.2,0.0800000011920929,-0.04699275270104408,0.018611021,2440,0.00025,2960.0,6.549999999999999e-05
90,136,246,,12300,-7.196693754196167,5.809453995198055e-07,-3.8788485527038574,1.0212256908416748,-0.0014020140437931872,0.2,0.009999999776482582,-0.008755200542509556,0.005315847,2450,0.00025,2960.0,6.549999999999999e-05
90,136,247,,12350,-7.197884798049927,6.747573650045524e-07,-0.5229414701461792,1.0211597681045532,-0.0010108570230659808,0.2,0.023999999463558196,-0.013935317285358906,0.007014569,2460,0.00025,2960.0,6.549999999999999e-05
90,137,248,,12400,-7.195976686477661,4.08727666467712e-07,-1.004514455795288,1.0205457210540771,-0.001993687984067982,0.2,0.0019999999552965165,-0.01012162771075964,0.003508085,2470,0.00025,2960.0,6.549999999999999e-05
90,137,249,,12450,-7.193899011611938,5.179867912374903e-07,-22.695425033569336,1.0205504894256592,-0.00829220461146889,0.2,0.06200000084936619,-0.01825707033276558,0.013611401,2480,0.00025,2960.0,6.549999999999999e-05
90,138,250,,12500,-7.194676113128662,1.207841432915302e-06,-18.948835372924805,1.020580768585205,-0.011582610339857701,0.2,0.0839999996125698,-0.01852702721953392,0.017893473,2490,0.00025,2960.0,6.549999999999999e-05
90,138,251,,12550,-7.192809772491455,4.683679236450189e-07,-15.163013458251953,1.0195958614349365,-0.006252880176063691,0.2,0.003999999910593033,-0.01966490037739277,0.004769536,2500,0.00025,2960.0,6.549999999999999e-05
90,139,252,,12600,-7.187918949127197,4.951912160322536e-07,-11.688246726989746,1.0190409421920776,-0.01740035534091362,0.2,0.20000000074505805,-0.023617560043931007,0.028474389,2510,0.00025,2960.0,6.549999999999999e-05
90,139,253,,12650,-7.186820840835571,3.135625320282998e-07,-1.3433887958526611,1.0189800262451172,-0.007613578805467114,0.2,0.014000000059604644,-0.018258221447467804,0.008332057,2520,0.00025,2960.0,6.549999999999999e-05
90,140,254,,12700,-7.187420225143432,4.280491680219711e-07,-8.284012794494629,1.0194610357284546,0.001254532708436784,0.2,0.0,-0.0038434986490756273,0.0017407716,2530,0.00025,2960.0,6.549999999999999e-05
90,140,255,,12750,-7.190247583389282,1.7740364341989334e-07,-0.06852781772613525,1.0199540853500366,-0.008691058515105965,0.2,0.10400000028312206,-0.013732442632317543,0.019592436,2540,0.00025,2960.0,6.549999999999999e-05
90,141,256,,12800,-7.1919349193572994,7.078819180605933e-07,0.15556061267852783,1.0201843976974487,-0.01719177547935402,0.2,0.06600000001490117,-0.032972171902656555,0.015659781,2550,0.00025,2960.0,6.549999999999999e-05
90,141,257,,12850,-7.192800760269165,6.655770079078139e-07,-1.2321898937225342,1.0202897787094116,-0.01509446242591359,0.2,0.06200000010430813,-0.032426994293928146,0.014935393,2560,0.00025,2960.0,6.549999999999999e-05
90,142,258,,12900,-7.1929443359375,4.039691361867881e-07,-1.3435187339782715,1.0202686786651611,-0.010883578482840762,0.2,0.025999999418854714,-0.025770122185349464,0.0085614445,2570,0.00025,2960.0,6.549999999999999e-05
90,143,259,,12950,-7.192133045196533,5.867593358743761e-07,-0.30422544479370117,1.019881248474121,-0.001224909365642901,0.2,0.003999999910593033,-0.012575959786772728,0.004811857,2580,0.00025,2960.0,6.549999999999999e-05
90,143,260,,13000,-7.1912281036376955,9.46344999874782e-07,-4.6717753410339355,1.020416021347046,-0.012686815103516125,0.2,0.06399999931454659,-0.022593574598431587,0.014003972,2590,0.00025,2960.0,6.549999999999999e-05
90,144,261,,13050,-7.195653247833252,6.501628661226277e-07,-76.95000457763672,1.0212843418121338,-0.021721333365887573,0.2,0.09000000059604644,-0.03906463459134102,0.018261755,2600,0.00025,2960.0,6.549999999999999e-05
90,144,262,,13100,-7.198564052581787,5.234138484411233e-07,-1.1766748428344727,1.021547794342041,-0.010646243819966905,0.2,0.058000000566244124,-0.020486652851104736,0.011742651,2610,0.00025,2960.0,6.549999999999999e-05
90,145,263,,13150,-7.199287462234497,7.906220901077177e-07,-8.992914199829102,1.0217316150665283,-0.0024809280324262772,0.2,0.07999999858438969,-0.002105685416609049,0.012259032,2620,0.00025,2960.0,6.549999999999999e-05
90,145,264,,13200,-7.200640773773193,7.678944371036778e-07,-16.7795467376709,1.0219619274139404,-0.013085049523506243,0.2,0.03400000035762787,-0.029253294691443443,0.009816113,2630,0.00025,2960.0,6.549999999999999e-05
90,146,265,,13250,-7.200595283508301,4.959835422368997e-07,-1.0148117542266846,1.0215688943862915,-0.012332061736728406,0.2,0.053999999538064,-0.03012491948902607,0.01465518,2640,0.00025,2960.0,6.549999999999999e-05
90,146,266,,13300,-7.196994876861572,9.425956363884325e-07,-2.1894233226776123,1.0204554796218872,0.00014801056473512375,0.2,0.013999999687075614,-0.008442612364888191,0.004556259,2650,0.00025,2960.0,6.549999999999999e-05
90,147,267,,13350,-7.192184352874756,8.153880685313197e-07,-45.56346130371094,1.019977331161499,-0.009778728626784883,0.2,0.046000000461935996,-0.022700518369674683,0.010042442,2660,0.00025,2960.0,6.549999999999999e-05
90,147,268,,13400,-7.191100168228149,1.037321260355384e-06,-5.979709148406982,1.0197036266326904,-0.04193213960528368,0.2,0.1279999990016222,-0.06972900778055191,0.026618369,2670,0.00025,2960.0,6.549999999999999e-05
90,148,269,,13450,-7.188880491256714,1.015233596035614e-06,-5.6261138916015625,1.019169807434082,0.0020184765509327464,0.2,0.0,-0.0036802031099796295,0.0024161648,2680,0.00025,2960.0,6.549999999999999e-05
90,148,270,,13500,-7.18669753074646,9.662356023909525e-06,0.21659529209136963,1.0189164876937866,-0.009772286203224212,0.2,0.03399999961256981,-0.02280997671186924,0.010364806,2690,0.00025,2960.0,6.549999999999999e-05
90,149,271,,13550,-7.186215019226074,6.1194967429401005e-06,-13.410721778869629,1.01900315284729,-0.012669167568324724,0.2,0.03599999919533729,-0.033359039574861526,0.010646952,2700,0.00025,2960.0,6.549999999999999e-05
90,149,272,,13600,-7.186939525604248,7.608970634009892e-07,-2.295447587966919,1.019158124923706,0.00021290546725500904,0.2,0.009999999776482582,-0.013604724779725075,0.0046007596,2710,0.00025,2960.0,6.549999999999999e-05
90,150,273,,13650,-7.187886428833008,1.0090600312651077e-06,-9.46983528137207,1.0194469690322876,-0.000869410319253916,0.2,0.003999999910593033,-0.006775820627808571,0.0049862587,2720,0.00025,2960.0,6.549999999999999e-05
90,151,274,,13700,-7.189966106414795,8.083292698302103e-07,-6.010045051574707,1.0199806690216064,-0.0009819700203370196,0.2,0.0,-0.008420855738222599,0.0025429607,2730,0.00025,2960.0,6.549999999999999e-05
90,151,275,,13750,-7.192758178710937,6.528592678023414e-07,-5.756704807281494,1.0204557180404663,-0.007443623465601945,0.2,0.046000000461935996,-0.017499420791864395,0.012446323,2740,0.00025,2960.0,6.549999999999999e-05
90,152,276,,13800,-7.194982814788818,1.1213564789613884e-06,-2.380625009536743,1.0208711624145508,-0.0049467635970799504,0.2,0.03599999919533729,-0.013730563223361969,0.0102705825,2750,0.00025,2960.0,6.549999999999999e-05
90,152,277,,13850,-7.197078847885132,9.512526105481811e-07,-61.011966705322266,1.0212795734405518,-0.014619144165888543,0.2,0.07199999988079071,-0.02424797974526882,0.013521351,2760,0.00025,2960.0,6.549999999999999e-05
90,153,278,,13900,-7.199143743515014,3.974364972236799e-07,-26.615150451660156,1.0217204093933105,-0.012578583757392892,0.2,0.0879999991506338,-0.018770013004541397,0.01889295,2770,0.00025,2960.0,6.549999999999999e-05
90,153,279,,13950,-7.200892305374145,4.035977468674901e-07,-10.857924461364746,1.0217845439910889,-0.005656592077575695,0.2,0.003999999910593033,-0.02415608987212181,0.0042960583,2780,0.00025,2960.0,6.549999999999999e-05
90,154,280,,14000,-7.200785541534424,6.697268759126019e-07,-4.18253755569458,1.021946668624878,-0.0070956791434440445,0.2,0.12600000016391277,-0.010092884302139282,0.018244559,2790,0.00025,2960.0,6.549999999999999e-05
90,155,281,,14050,-7.202837419509888,6.029532016782469e-07,-2.706071615219116,1.0226929187774658,-0.015210531708318698,0.2,0.0380000002682209,-0.03446421027183533,0.010995316,2800,0.00025,2960.0,6.549999999999999e-05
