time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/std,train/clip_fraction,rollout/ep_len_mean,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/explained_variance,train/approx_kl,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/loss,train/value_loss
772096,10935,70,377,0.8282216191291809,0.9880859375,3262.0,0.405692786956206,3760,-8.604057005047798,0.41273486614227295,13.49887,-4.265e-05,0.2,0.00025,0.2383735626935959,2.349847361715618e-06
774144,10965,70,378,0.8314944505691528,0.99892578125,3262.0,0.30341616868972776,3770,-8.609733390808106,0.29620039463043213,16.46689,-4.2069999999999995e-05,0.2,0.00025,0.2917221486568451,7.331241037578096e-08
776192,10992,70,379,0.8305354714393616,0.983154296875,3262.0,0.28852497788029724,3780,-8.628209668397904,0.7461349666118622,17.960892,-4.2069999999999995e-05,0.2,0.00025,-0.02257302775979042,4.583217437126308e-07
778240,11021,70,380,0.8242581486701965,0.9888671875,3262.0,0.4395525875966996,3790,-8.590218165516854,0.1963750123977661,10.060357,-4.253e-05,0.2,0.00025,0.2052702158689499,3.265341791536258e-05
780288,11051,70,381,0.8248065114021301,0.994482421875,3262.0,0.6485530533595011,3800,-8.57041825056076,0.12089967727661133,24.638935,-4.155e-05,0.2,0.00025,0.24980981647968292,8.620094911204746e-08
782336,11078,70,382,0.8257027268409729,0.989453125,3262.0,0.34723688550293447,3810,-8.575336104631424,0.6586783826351166,15.053234,-4.155e-05,0.2,0.00025,0.22638475894927979,1.8548993576672502e-07
784384,11106,70,383,0.8231982588768005,0.9970703125,3262.0,0.3991437993943691,3820,-8.567883169651031,0.7201590240001678,15.869663,-4.1460000000000006e-05,0.2,0.00025,0.30621978640556335,9.177502318102881e-08
786432,11136,70,384,0.824760377407074,0.98798828125,3262.0,1.373991651739925,3830,-8.56214081943035,-0.5215773582458496,18.237867,-4.122000000000001e-05,0.2,0.00025,0.24502530694007874,2.0065875028230096e-07
788480,11162,70,385,0.823991596698761,0.989892578125,3262.0,0.40351102175191045,3840,-8.565826132893562,0.3937978744506836,11.569735,-4.122000000000001e-05,0.2,0.00025,0.1902446150779724,5.229908841108966e-07
790528,11191,70,386,0.8249235153198242,0.999658203125,3262.0,0.29928145608864726,3850,-8.566009747982026,0.17010706663131714,14.832571,-4.0780000000000006e-05,0.2,0.00025,0.31076329946517944,6.379784415200262e-08
792576,11218,70,387,0.8253365755081177,0.987744140625,3262.0,0.2978322318638675,3860,-8.575089517235757,0.39743226766586304,14.05385,-4.0780000000000006e-05,0.2,0.00025,0.31322771310806274,2.1138342864990278e-07
794624,11248,70,388,0.8285503387451172,0.98984375,3262.0,1.6705881349742413,3870,-8.586203423142432,0.24404478073120117,9.045216,-3.9960000000000004e-05,0.2,0.00025,0.1896061897277832,1.0437088027359653e-05
796672,11277,70,389,0.827122151851654,0.9947265625,3262.0,0.33711549643194305,3880,-8.594653862714768,-0.5032811164855957,6.186866,-3.9510000000000006e-05,0.2,0.00025,0.2581946551799774,6.589631073028457e-08
798720,11304,70,390,0.8269341588020325,0.988818359375,3262.0,0.5122077867388726,3890,-8.597853091359138,0.3434855341911316,8.734125,-3.9510000000000006e-05,0.2,0.00025,0.26831480860710144,4.105401163023714e-07
800768,11333,70,391,0.831809401512146,0.982373046875,3262.0,0.3630201308056712,3900,-8.611837899684906,0.506293773651123,4.6140246,-3.914e-05,0.2,0.00025,0.3384096920490265,2.2735372665616537e-07
802816,11362,70,392,0.8326664566993713,0.98544921875,3262.0,0.39630627385340633,3910,-8.640136820077895,-0.8153969049453735,4.1274023,-3.8379999999999995e-05,0.2,0.00025,0.21574720740318298,6.090269169978235e-07
804864,11389,70,393,0.8374925255775452,0.97568359375,3262.0,0.27315196780255063,3920,-8.660577085614204,0.5494379103183746,95.424576,-3.8379999999999995e-05,0.2,0.00025,0.20274575054645538,4.137303053486363e-07
806912,11418,70,394,0.8403825759887695,0.982080078125,3262.0,0.29835132583975793,3930,-8.692918571829797,0.28095054626464844,3.3130777,-3.7539999999999996e-05,0.2,0.00025,0.7893342971801758,7.917208312280266e-08
808960,11446,70,395,0.8374925255775452,0.98330078125,3262.0,0.4051603681582492,3940,-8.691883891820908,0.5826768279075623,17.330793,-3.7539999999999996e-05,0.2,0.00025,4.142977237701416,6.5468918128308575e-06
811008,11475,70,396,0.8380074501037598,0.985400390625,3262.0,0.7728412029566243,3950,-8.67624429166317,0.8044977188110352,9.50351,-3.703e-05,0.2,0.00025,0.18318842351436615,3.755846244259953e-05
813056,11505,70,397,0.8362281918525696,0.98876953125,3262.0,0.8927424107096158,3960,-8.680553179979324,-0.1064138412475586,8.183826,-3.628e-05,0.2,0.00025,0.2505299746990204,7.989598279634081e-08
815104,11532,70,398,0.8423334360122681,0.985595703125,3262.0,0.608984610857442,3970,-8.706099846959114,0.2515161633491516,3.2752776,-3.628e-05,0.2,0.00025,0.19182449579238892,1.8772585932413933e-07
817152,11562,70,399,0.8396210670471191,0.975830078125,3262.0,0.8110574801918119,3980,-8.705690172314643,0.1363493800163269,3.3595877,-3.541e-05,0.2,0.00025,0.3414216637611389,2.586548046967785e-07
819200,11592,70,400,0.8410883545875549,0.98515625,3262.0,0.3221706872805953,3990,-8.698061144351959,0.10774290561676025,5.7644157,-3.476e-05,0.2,0.00025,0.24542850255966187,1.1358511018411121e-07
821248,11619,70,401,0.8400470614433289,0.989501953125,3262.0,0.35616018595173954,4000,-8.699617981910706,0.08870786428451538,4.1034126,-3.476e-05,0.2,0.00025,0.2521069347858429,5.69199182476332e-07
823296,11650,70,402,0.839087188243866,0.98525390625,3262.0,5.851971264136955,4010,-8.695760637521744,0.11294656991958618,11.408896,-3.434e-05,0.2,0.00025,0.3082188367843628,1.0913099368625723e-07
825344,11681,70,403,0.8419226408004761,0.987353515625,3262.0,0.3447869636118412,4020,-8.711981505155563,-0.20905327796936035,3.696408,-3.3809999999999996e-05,0.2,0.00025,0.19752509891986847,1.1939242838487908e-06
827392,11708,70,404,0.840702474117279,0.986669921875,3262.0,0.421777607453987,4030,-8.717248857021332,-0.2537802457809448,4.770306,-3.3809999999999996e-05,0.2,0.00025,0.2518707513809204,4.619168014752262e-07
829440,11738,70,405,0.8347692489624023,0.987353515625,3262.0,2.782387444516644,4040,-8.690183034539222,0.5286403596401215,6.35682,-3.328e-05,0.2,0.00025,0.21145467460155487,7.93356628947528e-08
831488,11766,70,406,0.8297792673110962,0.98134765625,3262.0,0.3210966521757655,4050,-8.63621690571308,-0.5915684700012207,5.837675,-3.328e-05,0.2,0.00025,0.16765542328357697,6.881212903864231e-06
833536,11797,70,407,0.8246979117393494,0.979296875,3262.0,0.5497426473069936,4060,-8.590535145998,0.16595786809921265,6.387652,-3.3539999999999994e-05,0.2,0.00025,1.2967770099639893,1.344831345284625e-07
835584,11828,70,408,0.8228882551193237,0.97783203125,3262.0,0.45341827312950045,4070,-8.562127220630646,0.24564975500106812,4.4980392,-3.2949999999999995e-05,0.2,0.00025,0.3702782988548279,2.4245382851395547e-07
837632,11855,70,409,0.8204504251480103,0.9806640625,3262.0,0.803394466987811,4080,-8.540749180316926,0.3231351971626282,31.265558,-3.2949999999999995e-05,0.2,0.00025,0.2220735400915146,8.34115751560116e-06
839680,11885,70,410,0.8198925852775574,0.986083984375,3262.0,0.7020600651623681,4090,-8.527353936433792,0.23731088638305664,6.346635,-3.314e-05,0.2,0.00025,0.4499850273132324,6.638101156752896e-07
841728,11915,70,411,0.819854736328125,0.984619140625,3262.0,0.4115519975079224,4100,-8.528329989314079,0.029288649559020996,6.1843634,-3.282e-05,0.2,0.00025,0.15145431458950043,1.5415488235914765e-07
843776,11941,70,412,0.820988118648529,0.98603515625,3262.0,1.7743292099796235,4110,-8.53683532178402,-1.4469828605651855,7.1579447,-3.282e-05,0.2,0.00025,0.2822497487068176,0.0001253254360521927
845824,11970,70,413,0.8094962239265442,0.986181640625,3262.0,0.3980380480643362,4120,-8.48251660168171,0.812408909201622,6.4337735,-3.229999999999999e-05,0.2,0.00025,0.966318666934967,2.9075264753375406e-06
847872,11997,70,414,0.7948529124259949,0.991259765625,3262.0,-0.05246626742009539,4130,-8.344452568888665,0.8774280250072479,279.47888,-3.229999999999999e-05,0.2,0.00025,-0.13524185121059418,2.5536030095807404e-06
849920,12028,70,415,0.7931733131408691,0.99365234375,3262.0,0.3869227929710178,4140,-8.29009775519371,0.9541445784270763,40.23869,-3.1799999999999994e-05,0.2,0.00025,-0.05884693190455437,3.6300121819543563e-07
851968,12060,70,416,0.7902650833129883,0.998486328125,3262.0,-0.08905506222508848,4150,-8.266571635007859,0.8521354049444199,76.252594,-3.1979999999999995e-05,0.2,0.00025,-0.10965502262115479,8.886649185857464e-07
854016,12089,70,417,0.7875353693962097,0.98251953125,3262.0,0.10904466255306033,4160,-8.262862864136697,0.8954836875200272,43.61712,-3.1979999999999995e-05,0.2,0.00025,-0.004107314627617598,8.085599657370324e-07
856064,12122,70,418,0.785332202911377,0.9958984375,3262.0,0.3297831468749791,4170,-8.228911370038986,0.8218080252408981,11.220295,-3.126e-05,0.2,0.00025,0.33032122254371643,1.2474899608871936e-07
858112,12153,70,419,0.7884467244148254,0.981396484375,3262.0,0.5306390080833807,4180,-8.240318235754966,0.8889938071370125,65.86539,-3.0299999999999998e-05,0.2,0.00025,-0.10611958056688309,4.720853986617257e-07
860160,12182,70,420,0.7887834906578064,0.981640625,3262.0,0.4071258161071455,4190,-8.24211493730545,0.8820857107639313,33.828884,-3.0299999999999998e-05,0.2,0.00025,-0.05354510620236397,1.249331743302662e-06
862208,12212,70,421,0.7883972525596619,1.0,3262.0,0.3076320844236761,4200,-8.239364039897918,0.5997297167778015,27.34602,-2.9780000000000003e-05,0.2,0.00025,0.31554627418518066,7.684888766457121e-08
864256,12239,70,422,0.7824655771255493,0.985693359375,3262.0,0.032515301241073755,4210,-8.212975728511811,0.8955774679780006,78.103325,-2.9780000000000003e-05,0.2,0.00025,-0.09292709827423096,6.527933480438008e-07
866304,12270,70,423,0.7849058508872986,0.9873046875,3262.0,0.2806102792848833,4220,-8.194704154133797,0.9361301437020302,19.528027,-2.926e-05,0.2,0.00025,0.050550319254398346,1.142501756645764e-06
868352,12299,70,424,0.7813791632652283,0.995849609375,3262.0,0.04969006551255006,4230,-8.18680302798748,0.7701386213302612,49.642685,-2.9170000000000004e-05,0.2,0.00025,-0.024419574066996574,1.565412705462066e-07
870400,12327,70,425,0.7798293828964233,0.980126953125,3262.0,1.253352221986279,4240,-8.1784997433424,0.8616148680448532,68.7425,-2.9170000000000004e-05,0.2,0.00025,0.4976613521575928,1.3846266641825977e-05
872448,12358,70,426,0.7801074385643005,0.999755859375,3262.0,0.31270305258221925,4250,-8.159454119205474,0.6775207221508026,21.49617,-2.8570000000000003e-05,0.2,0.00025,0.3016773760318756,8.949135085201121e-08
874496,12387,70,427,0.7786211967468262,0.982080078125,3262.0,1.3871911031659692,4260,-8.158196771144867,0.5523947775363922,33.855,-2.8219999999999997e-05,0.2,0.00025,0.07941260188817978,2.089361801682621e-07
876544,12414,70,428,0.7750421166419983,0.98349609375,3262.0,0.29793961636023597,4270,-8.133802005648613,0.7162222266197205,16.932137,-2.8219999999999997e-05,0.2,0.00025,0.03950544819235802,2.885568027743979e-07
878592,12445,70,429,0.7749515771865845,0.99990234375,3262.0,0.30349698518402873,4280,-8.11710000038147,0.631965309381485,25.954153,-2.81e-05,0.2,0.00025,0.29579901695251465,4.9119941158970446e-08
880640,12472,70,430,0.7697757482528687,0.981689453125,3262.0,0.3223509402945638,4290,-8.104505628347397,0.28610312938690186,22.078651,-2.81e-05,0.2,0.00025,0.5550575852394104,4.044742631936771e-07
882688,12502,70,431,0.7668156623840332,0.99150390625,3262.0,0.35736190509051086,4300,-8.062048998475074,0.4337002635002136,15.010416,-2.8160000000000005e-05,0.2,0.00025,0.234792098402977,4.358665183736843e-05
884736,12531,70,432,0.7663599252700806,0.999951171875,3262.0,0.2204525879584253,4310,-8.040293508768082,0.625781774520874,38.74602,-2.799e-05,0.2,0.00025,0.18335841596126556,1.5936811032402076e-06
886784,12558,70,433,0.7659376859664917,0.9998046875,3262.0,0.3192642557434738,4320,-8.034316468238831,0.890929602086544,28.57581,-2.799e-05,0.2,0.00025,0.28456661105155945,1.1630019349784249e-06
888832,12587,70,434,0.7655217051506042,0.999853515625,3262.0,0.3123875964432955,4330,-8.03438414633274,0.9323361814022064,35.4936,-2.7890000000000002e-05,0.2,0.00025,0.30511894822120667,2.1541366499455705e-07
890880,12616,70,435,0.7655258774757385,1.0,3262.0,0.26749247903935613,4340,-8.0336909532547,0.835810050368309,43.4778,-2.7419999999999995e-05,0.2,0.00025,0.29883480072021484,4.937792195569557e-07
892928,12643,70,436,0.7660757303237915,0.999853515625,3262.0,0.3158003318589181,4350,-8.03577130138874,0.8909978792071342,24.82487,-2.7419999999999995e-05,0.2,0.00025,0.3473283648490906,3.905019446692748e-07
894976,12673,70,437,0.7649129033088684,0.9998046875,3262.0,0.2856973364017904,4360,-8.035135263204575,0.9305827915668488,40.744396,-2.68e-05,0.2,0.00025,0.24501147866249084,8.701400253663393e-08
897024,12702,70,438,0.7648237347602844,0.99990234375,3262.0,0.3181435743812472,4370,-8.027125942707062,0.8956723138689995,37.511185,-2.68e-05,0.2,0.00025,0.2805493175983429,2.5760004980224237e-07
899072,12731,70,439,0.7646622657775879,0.9984375,3262.0,0.31719695227220657,4380,-8.031863281130791,0.8553752899169922,16.44561,-2.6230000000000005e-05,0.2,0.00025,0.27337634563446045,2.703490380784324e-07
901120,12761,70,440,0.764837384223938,1.0,3262.0,0.27466735960915684,4390,-8.028604647517204,0.7677511274814606,31.595217,-2.612e-05,0.2,0.00025,0.31855037808418274,5.682331595813217e-08
903168,12788,70,441,0.7685441970825195,0.99541015625,3262.0,0.39777649394236503,4400,-8.047074511647224,0.8882508277893066,14.408592,-2.612e-05,0.2,0.00025,0.2248900681734085,8.13711484948243e-07
905216,12818,70,442,0.7765113711357117,0.981982421875,3262.0,0.4762369119795039,4410,-8.088754481077194,0.8007835745811462,22.755535,-2.603e-05,0.2,0.00025,0.2393687218427658,1.72647281859728e-07
907264,12848,70,443,0.7790589928627014,0.9748046875,3262.0,0.706865313986782,4420,-8.157514759898186,0.5280932486057281,8.272903,-2.5199999999999996e-05,0.2,0.00025,0.10326983034610748,8.636507532777671e-06
909312,12876,70,444,0.7733402848243713,0.989306640625,3262.0,0.6100745867137448,4430,-8.131491866707801,0.7406114339828491,22.770374,-2.5199999999999996e-05,0.2,0.00025,-0.02393932268023491,7.098454257927766e-05
911360,12905,70,445,0.77387934923172,0.994189453125,3262.0,0.29959427264984695,4440,-8.117306312918663,0.43286681175231934,5.771474,-2.4469999999999994e-05,0.2,0.00025,0.26369890570640564,5.808574056742621e-08
913408,12935,70,446,0.7756131887435913,0.985205078125,3262.0,6.068336715849,4450,-8.117947790026665,0.8039883375167847,18.754446,-2.3979999999999994e-05,0.2,0.00025,-0.0747700035572052,1.3587088676381143e-07
915456,12962,70,447,0.7736592292785645,0.985302734375,3262.0,0.2852726284181699,4460,-8.12297228872776,0.7417854070663452,13.106573,-2.3979999999999994e-05,0.2,0.00025,0.10795407742261887,1.3708065786932623e-07
917504,12994,70,448,0.7841522097587585,0.97978515625,3262.0,0.3817891635000706,4470,-8.165895038843155,0.5572540462017059,4.478445,-2.397e-05,0.2,0.00025,0.16815602779388428,3.953149990687521e-08
919552,13021,70,449,0.7795068025588989,0.979443359375,3262.0,0.5847673204465537,4480,-8.18697510957718,0.817430391907692,17.651098,-2.397e-05,0.2,0.00025,0.022469712421298027,1.3318208167412137e-07
921600,13051,70,450,0.7815119028091431,0.982275390625,3262.0,0.6410998559789732,4490,-8.179968822002412,0.5689541399478912,10.911629,-2.374e-05,0.2,0.00025,0.2764935791492462,9.058996859323543e-08
923648,13081,70,451,0.7806053161621094,0.981201171875,3262.0,0.24055309702671365,4500,-8.17903487086296,0.8086144775152206,8.413249,-2.2969999999999995e-05,0.2,0.00025,1.4618562459945679,8.699768474507153e-08
925696,13108,70,452,0.7766658663749695,0.981494140625,3262.0,0.4571849492494948,4510,-8.155289870500564,0.6625933051109314,13.671962,-2.2969999999999995e-05,0.2,0.00025,0.25013113021850586,2.6663191163955878e-06
927744,13139,70,453,0.7771578431129456,0.986328125,3262.0,0.7557892798620742,4520,-8.13987502157688,0.8888147175312042,8.358805,-2.222e-05,0.2,0.00025,0.22460122406482697,3.8517254519199184e-07
929792,13170,70,454,0.768682599067688,0.9830078125,3262.0,0.32758624193374997,4530,-8.101293876767159,0.8815403208136559,40.145546,-2.1959999999999996e-05,0.2,0.00025,-0.07221053540706635,4.93025694525695e-07
931840,13198,70,455,0.7639310956001282,0.983154296875,3262.0,0.35546140393416864,4540,-8.036769929528237,0.8723229467868805,35.125633,-2.1959999999999996e-05,0.2,0.00025,-0.03735397011041641,1.3048576728236228e-06
933888,13228,70,456,0.7672802805900574,0.997119140625,3262.0,0.329127339925617,4550,-8.028153270483017,0.7470097541809082,4.775091,-2.1190000000000002e-05,0.2,0.00025,0.24634239077568054,5.4847115543710245e-08
935936,13255,70,457,0.7643003463745117,0.979931640625,3262.0,0.09010111783863976,4560,-8.047160151600838,0.8884078487753868,34.182198,-2.1190000000000002e-05,0.2,0.00025,-0.07456378638744354,1.9893494143441436e-06
937984,13286,70,458,0.7635489106178284,0.9828125,3262.0,1.1191987937141676,4570,-8.022402733564377,0.8879907727241516,12.006603,-2.0369999999999996e-05,0.2,0.00025,0.2281912863254547,2.917340042873917e-07
940032,13316,70,459,0.7605153918266296,0.992041015625,3262.0,0.4128868049985613,4580,-8.00957182496786,0.8467761427164078,13.823162,-1.97e-05,0.2,0.00025,-0.012472090311348438,3.029821028177615e-07
942080,13343,70,460,0.7554753422737122,0.97744140625,3262.0,0.2836632334991009,4590,-7.969004693627357,0.8534359335899353,29.784819,-1.97e-05,0.2,0.00025,0.36374378204345703,1.7147644083337354e-06
944128,13373,70,461,0.7586973905563354,0.981884765625,3262.0,0.45396658882236807,4600,-7.96284593641758,0.9162842705845833,12.448677,-1.856e-05,0.2,0.00025,0.3222544193267822,4.563499502726609e-05
946176,13403,70,462,0.7568341493606567,0.986083984375,3262.0,12.576264434773474,4610,-7.966329994797706,0.8968206122517586,1346.2026,-1.7820000000000002e-05,0.2,0.00025,-0.09718155115842819,3.364397572536149e-07
948224,13430,70,463,0.7516389489173889,0.984716796875,3262.0,0.16349128033034505,4620,-7.932154262065888,0.8748662322759628,3163.6548,-1.7820000000000002e-05,0.2,0.00025,-0.01795952394604683,3.0119381919657686e-07
950272,13459,70,464,0.752076268196106,1.0,3262.0,0.3083612092304975,4630,-7.9025695964694025,0.8328147977590561,12.513872,-1.7009999999999998e-05,0.2,0.00025,0.3186992108821869,4.2210131140363316e-08
952320,13486,70,465,0.7498935461044312,0.984228515625,3262.0,0.08209757112490479,4640,-7.894688583910465,0.9004000052809715,51.069492,-1.7009999999999998e-05,0.2,0.00025,-0.06224958598613739,3.7338026050992566e-07
954368,13515,70,466,0.7484444975852966,0.981787109375,3262.0,0.5517166513833217,4650,-7.883694130182266,0.9311700761318207,87.95367,-1.625e-05,0.2,0.00025,0.07206466048955917,3.756043666425235e-07
956416,13545,70,467,0.7452854514122009,0.996044921875,3262.0,0.04204146091942675,4660,-7.849478451907634,0.783615380525589,22.664257,-1.5609999999999998e-05,0.2,0.00025,-0.02920815907418728,1.3173406115951636e-07
958464,13571,70,468,0.7442389130592346,0.979296875,3262.0,0.34087798433902206,4670,-7.8445647493004795,0.8519792556762695,22.744057,-1.5609999999999998e-05,0.2,0.00025,0.005493906792253256,2.0182671666146846e-07
960512,13601,70,469,0.7489153146743774,0.992822265625,3262.0,0.6081221654545516,4680,-7.850542323291302,0.7786374390125275,7.260153,-1.457e-05,0.2,0.00025,0.31331396102905273,4.672168270047905e-08
962560,13630,70,470,0.7445400953292847,0.97802734375,3262.0,0.14287329010403482,4690,-7.855189074575901,0.8376667648553848,57.769215,-1.3909999999999999e-05,0.2,0.00025,-0.049359023571014404,2.5539333853186187e-06
964608,13656,70,471,0.7432660460472107,0.98212890625,3262.0,1.6574812988750636,4700,-7.834455986320973,0.14202386140823364,9.429209,-1.3909999999999999e-05,0.2,0.00025,0.1473865509033203,2.0452119801950274e-06
966656,13686,70,472,0.7476601004600525,0.985546875,3262.0,0.34074467420578003,4710,-7.847028130292893,0.3221316933631897,3.9043727,-1.3139999999999998e-05,0.2,0.00025,0.5918015837669373,4.5687250571635475e-08
968704,13711,70,473,0.7483407855033875,0.978955078125,3262.0,0.7485177553258836,4720,-7.870352275669575,0.10719263553619385,9.144226,-1.3139999999999998e-05,0.2,0.00025,0.20267699658870697,3.689899675229924e-06
970752,13741,70,474,0.742028534412384,0.983056640625,3262.0,0.44802242862060665,4730,-7.84299039542675,0.1121131181716919,5.465493,-1.2669999999999999e-05,0.2,0.00025,0.22123345732688904,1.1848111576034936e-05
972800,13770,70,475,0.7398152947425842,0.98271484375,3262.0,1.6181635569315405,4740,-7.810544559359551,0.3637864589691162,4.808012,-1.235e-05,0.2,0.00025,0.2234862744808197,8.494729684116464e-08
974848,13797,70,476,0.7340300679206848,0.9814453125,3262.0,0.38406509924679993,4750,-7.7653018340468405,0.17460691928863525,5.043859,-1.235e-05,0.2,0.00025,0.2017197161912918,2.677634561076836e-07
976896,13829,70,477,0.7345829010009766,0.98779296875,3262.0,0.4302127627423033,4760,-7.738535191118717,0.3466387987136841,5.08092,-1.184e-05,0.2,0.00025,0.3181919753551483,6.438596398261608e-08
978944,13860,70,478,0.7368194460868835,0.987451171875,3262.0,0.7016323938732967,4770,-7.750607027113437,0.006032288074493408,5.109069,-1.1429999999999999e-05,0.2,0.00025,0.4924251139163971,1.469741070125874e-07
980992,13887,70,479,0.7336177229881287,0.986083984375,3262.0,0.37979333915282043,4780,-7.748357805609703,0.3720836043357849,6.607192,-1.1429999999999999e-05,0.2,0.00025,0.15053722262382507,7.778735809593762e-07
983040,13919,70,480,0.7349908947944641,0.9880859375,3262.0,0.5217814935836941,4790,-7.736685112118721,0.31485092639923096,4.155925,-1.0239999999999997e-05,0.2,0.00025,0.2604849636554718,8.40219608666537e-07
985088,13946,70,481,0.7302118539810181,0.974072265625,3262.0,0.8411647307279054,4800,-7.722097642719746,-0.024558424949645996,4.482036,-1.0239999999999997e-05,0.2,0.00025,0.2369098663330078,1.2500438819618154e-07
987136,13976,70,482,0.7255641222000122,0.983154296875,3262.0,0.5954268758185208,4810,-7.675253394246101,0.21571528911590576,5.511769,-9.22e-06,0.2,0.00025,0.19743992388248444,1.039877770490083e-05
989184,14005,70,483,0.7275269627571106,0.98583984375,3262.0,0.5265801650704816,4820,-7.6698804393410684,-0.07198166847229004,10.579447,-8.330000000000002e-06,0.2,0.00025,0.18405553698539734,4.652579313202399e-08
991232,14032,70,484,0.7286090850830078,0.974169921875,3262.0,2.475084395916201,4830,-7.675327597558498,0.2655527591705322,30.097214,-8.330000000000002e-06,0.2,0.00025,0.28280916810035706,1.3461774239442726e-06
993280,14062,70,485,0.7301849126815796,0.9859375,3262.0,0.36397161497734487,4840,-7.685172069072723,0.4982426166534424,3.8767922,-7.2000000000000005e-06,0.2,0.00025,0.2064174860715866,4.981878030829722e-07
995328,14092,70,486,0.7311005592346191,0.983203125,3262.0,0.5086369360447861,4850,-7.69594137519598,0.3432031273841858,6.9859047,-6.3900000000000015e-06,0.2,0.00025,0.15826646983623505,7.698944223255567e-08
997376,14120,70,487,0.7312237620353699,0.9859375,3262.0,0.3833117644069716,4860,-7.7129415914416315,-0.13569295406341553,12.384203,-6.3900000000000015e-06,0.2,0.00025,0.19447638094425201,8.809849906336043e-05
999424,14150,70,488,0.7282633185386658,0.983251953125,3262.0,0.45167453959584236,4870,-7.703557215631008,0.4926891326904297,4.8850307,-5.36e-06,0.2,0.00025,0.21401873230934143,4.2492013690997867e-08
1001472,14179,70,489,0.725756049156189,0.97978515625,3262.0,1.7033916965592653,4880,-7.662243929505348,0.09005558490753174,6.5934744,-4.8100000000000005e-06,0.2,0.00025,0.2653968632221222,8.672076068361179e-08
1003520,14206,70,490,0.7247528433799744,0.9830078125,3262.0,5.439329960639588,4890,-7.650007244944573,-0.6370151042938232,19.222359,-4.8100000000000005e-06,0.2,0.00025,0.1934383660554886,1.0153011682501046e-07
1005568,14235,70,491,0.7229189872741699,0.98291015625,3262.0,0.3590332692023367,4900,-7.627216191589833,0.5419089198112488,5.341772,-3.4800000000000006e-06,0.2,0.00025,0.27288761734962463,2.6272017514261668e-08
1007616,14261,70,492,0.7222487330436707,0.981201171875,3262.0,0.5092102336551761,4910,-7.625251930952072,0.6282594799995422,6.8095617,-3.4800000000000006e-06,0.2,0.00025,0.08913911134004593,1.094891372788176e-07
1009664,14291,70,493,0.7234800457954407,0.98408203125,3262.0,0.5334044598508626,4920,-7.628331376612186,0.21307557821273804,6.864546,-2.730000000000001e-06,0.2,0.00025,0.275970995426178,1.2045693269513437e-07
1011712,14320,70,494,0.7209643721580505,0.9826171875,3262.0,0.7650393122108653,4930,-7.6241443559527395,-0.271451473236084,6.5893335,-2.1000000000000002e-06,0.2,0.00025,0.25268691778182983,1.3782307693888107e-06
1013760,14347,70,495,0.7181982398033142,0.973291015625,3262.0,0.40723663973622026,4940,-7.600324447453022,0.22825473546981812,9.874149,-2.1000000000000002e-06,0.2,0.00025,0.6458098292350769,1.5190394286879183e-07
1015808,14376,70,496,0.7149671316146851,0.9888671875,3262.0,1.1373334274161606,4950,-7.563451403379441,0.3151353597640991,8.066973,-8.30000000000001e-07,0.2,0.00025,0.247694730758667,4.521699145110247e-08
1017856,14405,70,497,0.7112237811088562,0.969873046875,3262.0,0.3724956089165062,4960,-7.533116210997105,-0.00695037841796875,3.842851,4.5999999999999994e-07,0.2,0.00025,0.16571581363677979,1.0827450798167604e-07
1019904,14432,70,498,0.7110771536827087,0.98134765625,3262.0,0.2764719509286806,4970,-7.514724180102348,-0.11859130859375,5.7359514,4.5999999999999994e-07,0.2,0.00025,0.24115599691867828,6.650685531961464e-07
1021952,14461,70,499,0.7126480340957642,0.978173828125,3262.0,0.6788118507713079,4980,-7.520123414695263,0.3387141227722168,4.667968,1.6399999999999998e-06,0.2,0.00025,0.20164404809474945,2.110319398282434e-06
1024000,14488,70,500,0.7036738991737366,0.962109375,3262.0,0.5874639102083166,4990,-7.479946354031563,0.7115541994571686,13.163402,1.6399999999999998e-06,0.2,0.00025,0.0471988320350647,2.4157260652968304e-07
1026048,14518,70,501,0.705024242401123,0.975439453125,3262.0,0.3773427057079971,5000,-7.450929616391659,0.6740168333053589,4.9639482,2.66e-06,0.2,0.00025,0.20650802552700043,9.85840243561409e-07
1028096,14550,70,502,0.7067723274230957,0.983935546875,3262.0,0.3738767578732222,5010,-7.4556736335158345,0.12215423583984375,6.376571,4.53e-06,0.2,0.00025,3.722491979598999,6.132702132788381e-08
1030144,14577,70,503,0.706128716468811,0.98388671875,3262.0,0.41162988762371244,5020,-7.463463360071183,0.47198396921157837,9.983568,4.53e-06,0.2,0.00025,0.16280990839004517,1.0851666719369212e-05
1032192,14607,70,504,0.7049601674079895,0.97666015625,3262.0,0.5135352175682784,5030,-7.452099870145321,0.6591592729091644,4.416026,5.42e-06,0.2,0.00025,0.25501421093940735,5.067764159982779e-08
1034240,14636,70,505,0.7042528390884399,0.97568359375,3262.0,0.3738227078109048,5040,-7.445318272709846,-0.07151544094085693,5.104608,6.100000000000001e-06,0.2,0.00025,0.21371908485889435,1.2632277718305218e-07
1036288,14663,70,506,0.7053518891334534,0.98115234375,3262.0,2.0482933892519215,5050,-7.4443136066198345,-0.23999500274658203,6.7278748,6.100000000000001e-06,0.2,0.00025,0.21826040744781494,5.686100007684658e-06
