date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2023-08-21,11,-8,100,-24,-11,100,36,0,33,100,59,19,-31,-8,-100,17,100,-61,0,100,0,-13,-50,0,100,-54,95,19,-2
2023-08-22,0,-49,-33,-5,-7,100,0,0,-52,-22,-22,100,0,-5,0,1,-16,-58,0,0,8,-6,0,0,100,-19,-100,-19,-7
2023-08-23,100,-2,-60,47,-40,-99,-45,100,100,-100,28,-100,62,0,-7,-18,-25,-78,100,2,-18,100,82,27,-100,-6,-94,0,0
2023-08-24,-8,0,100,0,0,0,1,-10,-52,-34,100,0,0,0,-91,100,91,-74,1,0,0,0,100,-27,94,3,89,0,0
2023-08-25,1,0,71,-80,27,-100,-1,100,89,0,0,0,-100,0,-8,-62,-63,100,-41,0,100,-82,-34,0,-28,-15,-38,0,0
2023-08-28,-82,0,44,-50,100,-38,100,-35,-76,0,100,100,0,0,-100,0,0,0,1,0,0,-74,-59,0,0,-63,-52,0,100
2023-08-29,0,0,-100,0,-26,0,100,0,3,0,-27,-100,100,0,-79,-31,100,61,-61,-3,0,0,-100,0,100,0,0,0,-65
2023-08-30,-57,100,0,58,-47,0,-40,-67,-6,0,0,0,-63,0,0,-7,-44,0,0,-22,-12,-57,0,0,0,100,0,0,-35
2023-08-31,100,100,-82,-58,-54,6,11,-36,-45,0,-17,-19,33,100,0,55,100,-62,100,-9,90,-100,-24,98,-100,7,100,0,91
2023-09-01,-44,-100,100,0,100,-6,72,-42,-100,0,59,0,100,41,0,23,-24,-100,-100,5,22,24,32,-12,-58,-7,-45,10,-1
2023-09-05,-100,-100,-25,0,-100,0,47,100,-100,0,28,100,-30,53,0,-27,87,-88,100,-22,64,-70,21,74,27,0,100,-10,44
2023-09-06,100,0,-86,0,0,0,100,0,0,0,0,0,0,-30,0,-14,0,0,-100,0,-36,0,26,-46,100,0,100,0,0
2023-09-07,71,0,0,0,0,0,0,-100,0,0,100,-40,-50,0,0,0,-59,-15,0,100,0,-6,100,100,-100,0,1,0,0
2023-09-08,-52,0,30,100,0,100,-77,-10,-54,97,100,21,-55,-100,49,-37,-21,-18,100,-45,-100,-100,48,-100,-40,-83,-50,0,40
2023-09-11,0,0,100,-100,0,0,100,0,1,86,-100,100,-86,-46,0,0,-20,0,-72,-65,0,-100,-58,0,100,0,-100,0,-100
2023-09-12,68,0,-100,0,0,-52,17,100,49,-100,-47,-100,-26,-18,50,13,21,-80,100,-100,-100,-10,-100,-59,65,100,55,46,-21
2023-09-13,19,0,-83,100,0,57,-24,-100,67,-29,100,0,0,26,44,-13,-54,9,0,-5,-28,-1,-50,-55,8,-66,100,-46,100
2023-09-14,-100,100,-22,-100,0,58,-100,0,16,-54,-100,97,66,100,32,100,-92,100,-77,100,0,77,96,45,-28,38,-100,66,63
2023-09-15,-100,0,0,100,0,0,-100,34,-55,0,-60,-75,100,0,0,-6,-98,100,0,-41,0,-7,0,0,100,-84,2,0,-23
2023-09-18,-36,0,0,0,0,-100,0,-24,0,0,-83,0,0,-100,100,0,0,-100,0,-62,0,100,100,100,89,-5,1,-41,-48
2023-09-19,-100,-6,42,15,0,64,-50,56,-78,0,-53,100,11,100,11,13,-38,14,-51,0,1,100,-36,55,-100,100,77,-25,-100
2023-09-20,82,-36,-42,-11,0,-26,-100,-66,0,0,-100,65,-100,74,-100,12,-21,-17,0,0,11,100,100,-66,25,64,-77,0,-19
2023-09-21,-100,-49,0,66,0,-58,-56,0,100,0,-21,-100,0,-64,-87,0,-19,100,0,0,0,0,0,0,100,100,0,0,0
2023-09-22,-92,-9,79,-68,0,-2,17,0,-18,0,100,-86,57,62,-99,-12,-100,-87,0,0,-12,62,29,-100,-26,55,-100,0,-24
2023-09-25,-1,35,-5,100,100,0,-15,0,0,100,0,0,-47,-17,0,0,-20,0,0,0,0,-100,-65,0,0,-9,0,4,-2
2023-09-26,0,89,-28,-31,0,-41,-2,0,100,-55,95,-82,0,96,0,-100,0,100,3,0,31,0,-65,-34,-76,85,0,-4,0
2023-09-27,0,0,100,-100,0,0,0,0,97,0,0,0,0,100,0,-7,0,0,0,0,-18,-43,0,0,0,0,-45,2,100
2023-09-28,100,19,-11,-71,-18,0,0,0,-92,-3,0,0,100,-100,94,100,0,-17,0,0,0,-24,-29,0,-32,0,-17,-2,-100
2023-09-29,-100,-3,100,0,-23,0,0,0,-65,100,-6,0,-43,-44,-68,100,21,-100,-3,0,-13,6,-27,0,-10,34,-2,0,16
2023-10-02,0,0,3,100,100,0,0,0,-71,-41,35,0,-58,32,-26,-31,-65,0,0,46,0,-50,100,60,-100,100,0,0,30
2023-10-03,100,100,-71,-89,-100,0,0,0,32,-11,-64,40,30,-100,0,50,0,66,0,-46,0,-71,43,53,-13,19,0,0,-46
