date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2021-11-23,-84,0,0,-56,75,0,100,-32,-74,0,100,100,0,0,-100,0,0,0,0,0,0,-68,-63,0,0,-19,0,0,3
2021-11-24,0,0,-100,-15,-28,0,100,0,17,0,-27,-100,100,0,-82,0,100,100,-63,-8,0,0,-100,0,100,0,0,0,-3
2021-11-26,-58,0,72,100,-48,0,-44,-69,-4,0,0,0,-66,0,0,0,-41,0,0,-27,-11,-50,0,0,0,100,0,0,0
2021-11-29,100,100,-83,-100,0,2,9,-35,-41,-22,-17,0,34,100,0,62,100,-62,100,-13,93,-100,-28,100,-100,1,100,0,74
2021-11-30,-52,-100,100,-5,100,-2,71,-32,-100,0,70,0,100,42,0,22,-10,-100,-100,9,26,28,28,-12,-54,-14,-45,25,2
2021-12-01,-100,0,-24,0,-100,0,50,100,-100,0,38,100,-32,56,0,-24,100,-78,100,-19,68,-68,0,79,28,-5,100,-25,50
2021-12-02,100,0,-84,0,0,0,7,0,0,0,0,0,-8,-39,0,-7,0,0,-100,0,-34,0,0,-44,59,0,100,0,0
2021-12-03,0,0,0,0,0,0,1,-100,0,0,100,-40,-48,0,0,3,-56,-13,0,100,0,-5,100,100,-100,-2,0,0,0
2021-12-06,-53,0,26,100,0,100,-78,-25,-97,100,100,21,-55,-100,51,-56,-20,-20,100,-48,-100,-100,35,-100,-44,-80,-46,0,28
2021-12-07,0,0,100,-98,0,0,100,0,1,100,-100,100,-96,-57,0,0,-11,0,-74,-66,0,-100,-74,0,100,0,-96,0,-100
2021-12-08,65,0,-100,-2,0,-45,17,100,51,-100,-47,-100,-4,-2,55,17,22,-79,100,-75,-100,-10,-100,-55,62,100,58,45,-32
2021-12-09,8,0,-83,100,0,51,-20,-100,58,-22,100,3,0,29,39,-17,-35,22,-2,0,-42,-2,-50,-50,16,-69,100,-45,100
2021-12-10,-100,100,-68,-100,0,52,-100,0,7,-78,-100,100,67,100,27,100,-72,100,-80,100,0,76,98,51,-20,34,-100,82,69
2021-12-13,-100,0,0,100,0,0,-100,100,-65,0,-49,-70,100,0,0,-4,-78,100,0,-40,0,-8,0,100,85,-65,1,0,-19
2021-12-14,-33,0,0,0,0,-100,0,-22,0,0,-85,100,0,-100,100,0,0,-100,100,-60,0,100,100,100,20,0,9,-41,-64
2021-12-15,-21,-14,41,25,0,62,-48,62,-55,0,-53,100,0,100,7,0,-36,0,-68,0,0,100,-39,56,-100,100,78,-41,-100
2021-12-16,83,-41,-41,0,0,-19,-65,-90,0,0,-100,64,-100,70,-100,10,-17,-19,-76,0,13,100,100,-63,20,64,-74,0,-8
2021-12-17,-83,-40,0,100,0,-65,0,0,0,0,-8,-100,-2,-59,-90,0,-2,100,0,0,0,0,0,0,100,100,0,63,0
2021-12-20,0,-5,81,-60,0,2,19,-20,0,0,100,-80,63,63,-89,-14,-100,-89,0,0,-13,61,32,-95,-26,49,-100,-60,0
2021-12-21,0,29,-6,100,100,0,-11,-30,0,0,0,0,-50,-15,0,0,-2,0,100,100,0,-100,-65,0,0,-12,0,3,0
2021-12-22,0,83,-30,-25,0,-38,-8,0,100,0,87,-100,0,96,0,-92,1,100,17,0,0,0,-71,-100,-77,85,0,-6,0
2021-12-23,0,0,100,-100,0,0,0,0,100,30,0,-43,0,100,0,0,0,0,0,-65,0,-44,0,-60,0,0,-47,2,100
2021-12-27,100,81,-11,-79,-14,0,0,1,-88,0,0,0,100,-100,95,100,1,-21,0,-1,0,-25,-31,-7,-33,-4,-18,-2,-100
2021-12-28,-100,-3,100,-61,-22,0,0,-1,-60,100,-16,-23,-43,-42,-68,100,25,-100,-4,-34,0,2,-27,0,-12,33,-20,0,5
2021-12-29,0,21,26,100,100,0,0,20,-52,-36,47,21,-61,32,-27,-29,-45,22,-72,48,0,-50,100,65,-100,100,0,0,34
2021-12-30,91,100,-69,-81,-100,0,0,28,24,-12,-60,43,40,-100,0,48,30,68,23,-48,0,-72,51,57,-5,29,0,0,-39
