time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/loss,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/clip_fraction,train/explained_variance
3272704,1598,7.582e-05,1498.0,110,29519,0.15225350856781006,0.29433693890459833,1.2528806428782623e-08,277.3872,0.2948940396308899,0.00025,3.348217248916626,15970,0.2,1.0,-1.3642373085021973
3274752,1599,7.591000000000001e-05,1498.0,110,29539,0.15225350856781006,0.292632972355932,6.928922369545121e-09,268.59338,0.3068253695964813,0.00025,3.348217248916626,15980,0.2,1.0,-1.1995935440063477
3276800,1600,7.592e-05,1498.0,110,29557,0.15225350856781006,0.29142240192741153,1.0510138134106618e-08,260.69232,0.2909051775932312,0.00025,3.348217248916626,15990,0.2,1.0,-1.705991506576538
3278848,1601,7.596e-05,1498.0,110,29579,0.15225350856781006,0.29610935086384416,1.1065209649246955e-08,277.03433,0.263835072517395,0.00025,3.348217248916626,16000,0.2,1.0,-1.020423173904419
3280896,1602,7.601e-05,1498.0,110,29600,0.15225350856781006,0.29224245767109097,9.156808222082757e-09,265.004,0.30955031514167786,0.00025,3.348217248916626,16010,0.2,1.0,-0.22248470783233643
3282944,1603,7.599000000000001e-05,1498.0,110,29619,0.15225350856781006,0.2987420892342925,9.80557330471088e-09,265.3313,0.3038404583930969,0.00025,3.348217248916626,16020,0.2,1.0,0.2680065631866455
3284992,1604,7.6e-05,1498.0,110,29638,0.15225350856781006,0.2951786010991782,7.767143841985735e-09,275.51184,0.2994166612625122,0.00025,3.348217248916626,16030,0.2,1.0,0.4037460684776306
3287040,1605,7.599000000000001e-05,1498.0,110,29659,0.15225350856781006,0.2949386573396623,8.51086700351389e-09,263.11243,0.29866865277290344,0.00025,3.348217248916626,16040,0.2,1.0,-0.1711132526397705
3289088,1606,7.601000000000001e-05,1498.0,110,29678,0.15225350856781006,0.2969945324584842,1.5501489272762292e-08,270.91547,0.29595571756362915,0.00025,3.348217248916626,16050,0.2,1.0,-0.13350021839141846
3291136,1607,7.604000000000001e-05,1498.0,110,29698,0.15225350856781006,0.2911226495169103,6.979717374205885e-09,270.29993,0.28446823358535767,0.00025,3.348217248916626,16060,0.2,1.0,0.46839720010757446
3293184,1608,7.604999999999999e-05,1498.0,110,29717,0.15225350856781006,0.29624268524348735,1.0893694943336917e-08,257.69293,0.28510820865631104,0.00025,3.348217248916626,16070,0.2,1.0,-1.6636714935302734
3295232,1609,7.601000000000001e-05,1498.0,110,29737,0.15225350856781006,0.29253288665786387,8.914421728914434e-09,278.9815,0.2773137390613556,0.00025,3.348217248916626,16080,0.2,1.0,0.3185533285140991
3297280,1610,7.607000000000002e-05,1498.0,110,29757,0.15225350856781006,0.2931229402311146,9.791527573292658e-09,267.99405,0.3040328025817871,0.00025,3.348217248916626,16090,0.2,1.0,0.49022048711776733
3299328,1611,7.6e-05,1498.0,110,29775,0.15225350856781006,0.29361828295513986,1.0717222475448152e-08,262.37158,0.3071818947792053,0.00025,3.348217248916626,16100,0.2,1.0,0.3311588168144226
3301376,1612,7.597000000000002e-05,1498.0,110,29793,0.15225350856781006,0.28919518860057,1.4728405517069888e-08,276.30298,0.2985004484653473,0.00025,3.348217248916626,16110,0.2,1.0,-0.17865777015686035
3303424,1613,7.595e-05,1498.0,110,29813,0.15225350856781006,0.29043875690549614,9.558614805574295e-09,264.03937,0.3023729622364044,0.00025,3.348217248916626,16120,0.2,1.0,-0.730323314666748
3305472,1614,7.596000000000001e-05,1498.0,110,29831,0.15225350856781006,0.29574690442532303,9.823138288900246e-09,267.15976,0.313330739736557,0.00025,3.348217248916626,16130,0.2,1.0,-0.6567555665969849
3307520,1615,7.591000000000001e-05,1498.0,110,29850,0.15225350856781006,0.2902077550534159,1.0139814460644047e-08,273.54126,0.2722688913345337,0.00025,3.348217248916626,16140,0.2,1.0,-0.4862971305847168
3309568,1616,7.590000000000002e-05,1498.0,110,29869,0.15225350856781006,0.2952905870974064,8.367313536830623e-09,261.27573,0.3034760653972626,0.00025,3.348217248916626,16150,0.2,1.0,-0.7416179180145264
3311616,1617,7.587e-05,1498.0,110,29887,0.15225350856781006,0.29299076860770584,1.4766047843478568e-08,274.4512,0.3074551820755005,0.00025,3.348217248916626,16160,0.2,1.0,-1.2517366409301758
3313664,1618,7.585e-05,1498.0,110,29907,0.15225350856781006,0.28448820603080094,8.868519051768996e-09,269.19257,0.27425050735473633,0.00025,3.348217248916626,16170,0.2,1.0,-0.4187415838241577
3315712,1619,7.585e-05,1498.0,110,29925,0.15225350856781006,0.28611091878265144,1.0217611213711453e-08,259.1444,0.29210391640663147,0.00025,3.348217248916626,16180,0.2,1.0,-1.2791173458099365
3317760,1620,7.588e-05,1498.0,110,29944,0.15225350856781006,0.2874705425463617,1.1015795359572977e-08,277.75793,0.2841060161590576,0.00025,3.348217248916626,16190,0.2,1.0,-1.6613996028900146
3319808,1621,7.586e-05,1498.0,110,29964,0.15225350856781006,0.2909101898781955,7.220820502293335e-09,266.23383,0.29093119502067566,0.00025,3.348217248916626,16200,0.2,1.0,-1.5507466793060303
3321856,1622,7.589000000000001e-05,1498.0,110,29983,0.15225350856781006,0.2944162582047284,1.2124361298271324e-08,264.5982,0.29125890135765076,0.00025,3.348217248916626,16210,0.2,1.0,-1.623047113418579
3323904,1623,7.59e-05,1498.0,110,30002,0.15225350856781006,0.2928443743381649,9.354078298398627e-09,275.77808,0.3010440170764923,0.00025,3.348217248916626,16220,0.2,1.0,-1.5073902606964111
3325952,1624,7.591999999999999e-05,1498.0,110,30021,0.15225350856781006,0.29448409895412625,6.959117911445323e-09,263.5815,0.3039018213748932,0.00025,3.348217248916626,16230,0.2,1.0,-1.6124823093414307
3328000,1625,7.589000000000001e-05,1498.0,110,30040,0.15225350856781006,0.2992875467985868,9.181689326898113e-09,269.32477,0.3062743842601776,0.00025,3.348217248916626,16240,0.2,1.0,-1.7574903964996338
3330048,1626,7.591999999999999e-05,1498.0,110,30059,0.15225350856781006,0.29309169021435083,1.4598946327867846e-08,271.376,0.3009463846683502,0.00025,3.348217248916626,16250,0.2,1.0,-0.4604065418243408
3332096,1627,7.599e-05,1498.0,110,30080,0.15225350856781006,0.2972588396631181,1.2539616851825475e-08,257.55133,0.3133666515350342,0.00025,3.348217248916626,16260,0.2,1.0,0.05871891975402832
3334144,1628,7.594999999999999e-05,1498.0,110,30100,0.15225350856781006,0.29548036814667283,8.243969187513023e-09,279.05212,0.3093760311603546,0.00025,3.348217248916626,16270,0.2,1.0,-1.236555576324463
3336192,1629,7.596e-05,1498.0,110,30121,0.15225350856781006,0.2941120988689363,9.001612373202295e-09,268.248,0.2923566401004791,0.00025,3.348217248916626,16280,0.2,1.0,-0.052985191345214844
3338240,1630,7.599e-05,1498.0,110,30140,0.15225350856781006,0.2966007269918919,1.2478224951928407e-08,261.32162,0.29438236355781555,0.00025,3.348217248916626,16290,0.2,1.0,-1.2604801654815674
3340288,1631,7.596e-05,1498.0,110,30159,0.15225350856781006,0.29407166126184164,8.061365187883585e-09,276.72656,0.2811241149902344,0.00025,3.348217248916626,16300,0.2,1.0,-2.0911448001861572
3342336,1632,7.594e-05,1498.0,110,30181,0.15225350856781006,0.29289554208517077,8.060092304695843e-09,264.57617,0.2900882959365845,0.00025,3.348217248916626,16310,0.2,1.0,-2.701079845428467
3344384,1633,7.602e-05,1498.0,110,30201,0.15225350856781006,0.29616468083113434,1.2196366045574836e-08,265.9039,0.31077462434768677,0.00025,3.348217248916626,16320,0.2,1.0,-2.514254570007324
3346432,1634,7.601000000000001e-05,1498.0,110,30225,0.15225350856781006,0.2908270367886871,9.032261524127838e-09,274.91357,0.29073262214660645,0.00025,3.348217248916626,16330,0.2,1.0,-0.7017946243286133
3348480,1635,7.601e-05,1498.0,110,30251,0.15225350856781006,0.2945886867120862,1.1760013614997567e-08,262.76892,0.3018602132797241,0.00025,3.348217248916626,16340,0.2,1.0,-0.9268143177032471
3350528,1636,7.6e-05,1498.0,110,30277,0.15225350856781006,0.29483180670067666,9.070948219641606e-09,271.98505,0.3012359142303467,0.00025,3.348217248916626,16350,0.2,1.0,-1.796973466873169
3352576,1637,7.596e-05,1498.0,110,30301,0.15225350856781006,0.2894533919170499,7.967934759905981e-09,269.65643,0.28646087646484375,0.00025,3.348217248916626,16360,0.2,1.0,0.039885878562927246
3354624,1638,7.591e-05,1498.0,110,30322,0.15225350856781006,0.29475319040939213,1.1894538553061663e-08,258.4209,0.2831721007823944,0.00025,3.348217248916626,16370,0.2,1.0,-0.14397811889648438
3356672,1639,7.594e-05,1498.0,110,30346,0.15225350856781006,0.2911662167403847,1.3276289118763218e-08,278.51062,0.29063335061073303,0.00025,3.348217248916626,16380,0.2,1.0,0.018318355083465576
3358720,1640,7.598000000000001e-05,1498.0,110,30368,0.15225350856781006,0.28874121587723495,7.503597549904373e-09,267.68488,0.3044019937515259,0.00025,3.348217248916626,16390,0.2,1.0,-0.598236083984375
3360768,1641,7.601e-05,1498.0,110,30388,0.15225350856781006,0.29327100813388823,1.1775021336798974e-08,262.90662,0.29992929100990295,0.00025,3.348217248916626,16400,0.2,1.0,-0.6082570552825928
3362816,1642,7.603000000000002e-05,1498.0,110,30409,0.15225350856781006,0.29077240186743436,9.950532543767654e-09,276.19482,0.25721123814582825,0.00025,3.348217248916626,16410,0.2,1.0,-0.656318187713623
3364864,1643,7.601e-05,1498.0,110,30430,0.15225350856781006,0.2917089480906725,8.597201819199318e-09,263.64236,0.2697891592979431,0.00025,3.348217248916626,16420,0.2,1.0,-0.6060224771499634
3366912,1644,7.592e-05,1498.0,110,30452,0.15225350856781006,0.29539722027257087,9.932101227572155e-09,268.09006,0.3020462691783905,0.00025,3.348217248916626,16430,0.2,1.0,-0.7899510860443115
3368960,1645,7.596e-05,1498.0,110,30474,0.15225350856781006,0.2907535482198,1.1781327202350922e-08,272.64325,0.30749818682670593,0.00025,3.348217248916626,16440,0.2,1.0,-0.5065008401870728
3371008,1646,7.59e-05,1498.0,110,30496,0.15225350856781006,0.2934039615094662,6.4979811708471e-09,259.8672,0.31819242238998413,0.00025,3.348217248916626,16450,0.2,1.0,-2.095550298690796
3373056,1647,7.593000000000001e-05,1498.0,110,30517,0.15225350856781006,0.2951451283879578,9.051022663297826e-09,276.29367,0.29499706625938416,0.00025,3.348217248916626,16460,0.2,1.0,-1.9600896835327148
3375104,1648,7.593e-05,1498.0,110,30539,0.15225350856781006,0.2913683456368744,1.0641312973153072e-08,268.83148,0.28007400035858154,0.00025,3.348217248916626,16470,0.2,1.0,-2.2006280422210693
3377152,1649,7.587e-05,1498.0,110,30560,0.15225350856781006,0.29453530767932534,1.1915861543310147e-08,259.8838,0.2921472191810608,0.00025,3.348217248916626,16480,0.2,1.0,-1.1332802772521973
3379200,1650,7.585e-05,1498.0,110,30579,0.15225350856781006,0.2930012689437717,9.443061519190387e-09,277.4521,0.29822805523872375,0.00025,3.348217248916626,16490,0.2,1.0,-0.27138352394104004
3381248,1651,7.589e-05,1498.0,110,30601,0.15225350856781006,0.29217069847509264,8.198015865809593e-09,265.41052,0.31306636333465576,0.00025,3.348217248916626,16500,0.2,1.0,-0.4181554317474365
3383296,1652,7.589e-05,1498.0,110,30620,0.15225350856781006,0.29430341608822347,7.819355319141353e-09,265.03003,0.3136967122554779,0.00025,3.348217248916626,16510,0.2,1.0,-3.275475025177002
3385344,1653,7.588e-05,1498.0,110,30640,0.15225350856781006,0.2912268322426826,1.0937168892083405e-08,275.64197,0.29704588651657104,0.00025,3.348217248916626,16520,0.2,1.0,0.04888421297073364
3387392,1654,7.588000000000001e-05,1498.0,110,30663,0.15225350856781006,0.29656374067999425,9.929528944560561e-09,263.36774,0.29980650544166565,0.00025,3.348217248916626,16530,0.2,1.0,-0.03552854061126709
3389440,1655,7.583000000000001e-05,1498.0,110,30687,0.15225350856781006,0.2993984383530915,1.1137483408099613e-08,270.2183,0.3164980709552765,0.00025,3.348217248916626,16540,0.2,1.0,0.0815003514289856
3391488,1656,7.580000000000001e-05,1498.0,110,30712,0.15225350856781006,0.2966287612915039,9.725307370880842e-09,270.6753,0.28770503401756287,0.00025,3.348217248916626,16550,0.2,1.0,0.5268185436725616
3393536,1657,7.573e-05,1498.0,110,30733,0.15225350856781006,0.2999423653818667,7.003728035373524e-09,257.49512,0.29064807295799255,0.00025,3.348217248916626,16560,0.2,1.0,0.495270311832428
3395584,1658,7.575e-05,1498.0,110,30756,0.15225350856781006,0.29767600493505597,1.1338975770130988e-08,279.06213,0.3113477826118469,0.00025,3.348217248916626,16570,0.2,1.0,0.4544230103492737
3397632,1659,7.57e-05,1498.0,110,30781,0.15225350856781006,0.2964268920943141,1.0956594464171798e-08,268.07303,0.3069353997707367,0.00025,3.348217248916626,16580,0.2,1.0,0.38225340843200684
3399680,1660,7.567000000000001e-05,1498.0,110,30804,0.15225350856781006,0.2939374137669802,1.0784543775371747e-08,262.02454,0.3016267418861389,0.00025,3.348217248916626,16590,0.2,1.0,-0.2532515525817871
3401728,1661,7.565000000000001e-05,1498.0,110,30825,0.15225350856781006,0.2952672332059592,1.0811908376928692e-08,276.6555,0.28321266174316406,0.00025,3.348217248916626,16600,0.2,1.0,-0.4492086172103882
3403776,1662,7.568e-05,1498.0,110,30848,0.15225350856781006,0.2919548868201673,7.656019750806875e-09,264.2885,0.3140697777271271,0.00025,3.348217248916626,16610,0.2,1.0,-1.4059274196624756
3405824,1663,7.569999999999998e-05,1498.0,110,30871,0.15225350856781006,0.29444420980289576,1.263270946808004e-08,266.41437,0.31242796778678894,0.00025,3.348217248916626,16620,0.2,1.0,-0.4007498025894165
3407872,1664,7.571999999999999e-05,1498.0,110,30893,0.15225350856781006,0.2924225447699428,9.946678575234457e-09,274.2453,0.2788141071796417,0.00025,3.348217248916626,16630,0.2,1.0,-0.6169891357421875
3409920,1665,7.573999999999999e-05,1498.0,110,30915,0.15225350856781006,0.29725744388997555,9.778125239362501e-09,262.04126,0.283232718706131,0.00025,3.348217248916626,16640,0.2,1.0,-0.7320313453674316
3411968,1666,7.573e-05,1498.0,110,30936,0.15225350856781006,0.29705315800383686,1.2741188427228822e-08,273.20227,0.2985362410545349,0.00025,3.348217248916626,16650,0.2,1.0,-0.9144340753555298
3414016,1667,7.563e-05,1498.0,110,30957,0.15225350856781006,0.2911202384158969,7.106924897540279e-09,269.29993,0.2674831748008728,0.00025,3.348217248916626,16660,0.2,1.0,-1.1291024684906006
3416064,1668,7.566e-05,1498.0,110,30979,0.15225350856781006,0.2995906315743923,7.739800751346837e-09,258.94766,0.287228524684906,0.00025,3.348217248916626,16670,0.2,1.0,-0.5235302448272705
3418112,1669,7.565999999999999e-05,1498.0,110,31001,0.15225350856781006,0.29372931476682423,1.1428481588166006e-08,277.99026,0.29769498109817505,0.00025,3.348217248916626,16680,0.2,1.0,-1.9961740970611572
3420160,1670,7.574e-05,1498.0,110,31025,0.15225350856781006,0.2958009984344244,6.85279933770877e-09,266.64087,0.2842843234539032,0.00025,3.348217248916626,16690,0.2,1.0,-2.3127331733703613
3422208,1671,7.575e-05,1498.0,110,31048,0.15225350856781006,0.29684161618351934,1.007785074870482e-08,264.1236,0.30971911549568176,0.00025,3.348217248916626,16700,0.2,1.0,-2.1514997482299805
3424256,1672,7.579e-05,1498.0,110,31070,0.15225350856781006,0.2937593496404588,8.103046661780967e-09,276.0161,0.2872399687767029,0.00025,3.348217248916626,16710,0.2,1.0,-1.6127703189849854
3426304,1673,7.573999999999999e-05,1498.0,110,31095,0.15225350856781006,0.2994305144995451,1.0196880569079969e-08,263.46912,0.2851271629333496,0.00025,3.348217248916626,16720,0.2,1.0,0.42723941802978516
3428352,1674,7.568000000000001e-05,1498.0,110,31120,0.15225350856781006,0.29952677628025415,1.2408098763044829e-08,268.92908,0.29708942770957947,0.00025,3.348217248916626,16730,0.2,1.0,-1.03037428855896
3430400,1675,7.564e-05,1498.0,110,31144,0.15225350856781006,0.2940241563133895,7.914690885665876e-09,271.8491,0.30787143111228943,0.00025,3.348217248916626,16740,0.2,1.0,-0.3774317502975464
3432448,1676,7.557999999999999e-05,1498.0,110,31168,0.15225350856781006,0.29733901866711676,1.0525802624644643e-08,258.46582,0.3016723096370697,0.00025,3.348217248916626,16750,0.2,1.0,-1.4745116233825684
3434496,1677,7.56e-05,1498.0,110,31188,0.15225350856781006,0.29719183072447775,9.623703346728351e-09,277.89316,0.297695130109787,0.00025,3.348217248916626,16760,0.2,1.0,-1.5207653045654297
3436544,1678,7.557e-05,1498.0,110,31211,0.15225350856781006,0.2939119822345674,8.256099233439062e-09,268.6179,0.30425935983657837,0.00025,3.348217248916626,16770,0.2,1.0,0.096763014793396
3438592,1679,7.555999999999999e-05,1498.0,110,31231,0.15225350856781006,0.2969327799975872,1.0256932688954001e-08,260.9209,0.2694935202598572,0.00025,3.348217248916626,16780,0.2,1.0,0.04142230749130249
3440640,1680,7.557999999999999e-05,1498.0,110,31252,0.15225350856781006,0.29473701361566784,8.49579888627383e-09,276.84042,0.27601170539855957,0.00025,3.348217248916626,16790,0.2,1.0,-2.2836098670959473
3442688,1681,7.565e-05,1498.0,110,31274,0.15225350856781006,0.2945896463468671,9.108441776511933e-09,264.82166,0.2861180305480957,0.00025,3.348217248916626,16800,0.2,1.0,-1.188103199005127
3444736,1682,7.568e-05,1498.0,110,31297,0.15225350856781006,0.2980844804085791,9.999419585751679e-09,265.48978,0.3148344159126282,0.00025,3.348217248916626,16810,0.2,1.0,-0.5875018835067749
3446784,1683,7.568e-05,1498.0,110,31319,0.15225350856781006,0.2887980460654944,1.216851932030194e-08,275.37653,0.30155834555625916,0.00025,3.348217248916626,16820,0.2,1.0,-1.821338415145874
3448832,1684,7.566e-05,1498.0,110,31343,0.15225350856781006,0.2938274131156504,1.2817417287952492e-08,262.93164,0.2658480107784271,0.00025,3.348217248916626,16830,0.2,1.0,-2.3844172954559326
3450880,1685,7.566999999999999e-05,1498.0,110,31367,0.15225350856781006,0.2955989637412131,9.446469968754645e-09,271.27823,0.283520370721817,0.00025,3.348217248916626,16840,0.2,1.0,-1.0976226329803467
3452928,1686,7.566e-05,1498.0,110,31389,0.15225350856781006,0.29137769965454935,7.576222652364018e-09,270.0454,0.2793388068675995,0.00025,3.348217248916626,16850,0.2,1.0,-0.5009522438049316
3454976,1687,7.568000000000001e-05,1498.0,109,31410,0.15225350856781006,0.2946187049150467,1.0088046894021763e-08,257.99005,0.28795167803764343,0.00025,3.348217248916626,16860,0.2,1.0,-1.0530846118927002
3457024,1688,7.572e-05,1498.0,109,31430,0.15225350856781006,0.29516251357272266,1.1846250131536396e-08,278.81894,0.2960389256477356,0.00025,3.348217248916626,16870,0.2,1.0,-1.3153345584869385
3459072,1689,7.573999999999998e-05,1498.0,109,31455,0.15225350856781006,0.2910615362226963,9.146948270685739e-09,268.01767,0.30745646357536316,0.00025,3.348217248916626,16880,0.2,1.0,-1.282564401626587
3461120,1690,7.577e-05,1498.0,109,31474,0.15225350856781006,0.294730406999588,7.4758957833293e-09,262.5735,0.30668216943740845,0.00025,3.348217248916626,16890,0.2,1.0,-1.2650623321533203
3463168,1691,7.573999999999999e-05,1498.0,109,31495,0.15225350856781006,0.2950551098678261,1.0370259601391595e-08,276.31958,0.2806156575679779,0.00025,3.348217248916626,16900,0.2,1.0,-1.627422571182251
3465216,1692,7.57e-05,1498.0,109,31517,0.15225350856781006,0.2936338652390987,8.157258179694593e-09,263.9443,0.27415889501571655,0.00025,3.348217248916626,16910,0.2,1.0,-1.8450205326080322
3467264,1693,7.575999999999999e-05,1498.0,109,31537,0.15225350856781006,0.2983974487520754,1.0400264469426212e-08,267.48682,0.29809924960136414,0.00025,3.348217248916626,16920,0.2,1.0,-1.5844061374664307
3469312,1694,7.581e-05,1498.0,109,31557,0.15225350856781006,0.2966787859797478,6.606995021224416e-09,273.18466,0.27270713448524475,0.00025,3.348217248916626,16930,0.2,1.0,-0.6907938718795776
3471360,1695,7.579e-05,1498.0,109,31581,0.15225350856781006,0.29612964587286117,9.862667229784683e-09,260.77814,0.3253735601902008,0.00025,3.348217248916626,16940,0.2,1.0,-1.7966985702514648
3473408,1696,7.583e-05,1498.0,109,31601,0.15225350856781006,0.29098276984877885,1.704998878783448e-08,275.05634,0.2921147048473358,0.00025,3.348217248916626,16950,0.2,1.0,-2.096747875213623
3475456,1697,7.564e-05,1498.0,109,31623,0.15225350856781006,0.292674599122256,6.932090877709296e-09,269.06015,0.29131636023521423,0.00025,3.348217248916626,16960,0.2,1.0,-2.037517786026001
3477504,1698,7.564e-05,1498.0,109,31644,0.15225350856781006,0.2961371186189353,9.102276225803064e-09,259.4524,0.30542507767677307,0.00025,3.348217248916626,16970,0.2,1.0,-2.979400157928467
3479552,1699,7.559e-05,1498.0,109,31668,0.15225350856781006,0.29143229918554425,7.671103354270348e-09,277.55084,0.29502272605895996,0.00025,3.348217248916626,16980,0.2,1.0,-2.3518056869506836
3481600,1700,7.552e-05,1498.0,109,31695,0.15225350856781006,0.2954925198107958,1.4055590488726288e-08,265.94992,0.2716313600540161,0.00025,3.348217248916626,16990,0.2,1.0,-1.3482563495635986
3483648,1701,7.546e-05,1498.0,109,31720,0.15225350856781006,0.29457503324374557,8.719982632840462e-09,264.7584,0.30180788040161133,0.00025,3.348217248916626,17000,0.2,1.0,-1.2227647304534912
3485696,1702,7.546e-05,1498.0,109,31744,0.15225350856781006,0.2933435894548893,8.979546381807092e-09,275.59174,0.24908018112182617,0.00025,3.348217248916626,17010,0.2,1.0,-1.0038187503814697
3487744,1703,7.539999999999999e-05,1498.0,109,31768,0.15225350856781006,0.2955320132896304,1.0545694557190233e-08,263.5349,0.3028208613395691,0.00025,3.348217248916626,17020,0.2,1.0,-3.3367319107055664
3489792,1704,7.540999999999998e-05,1498.0,109,31793,0.15225350856781006,0.2993263382464647,9.366447045744408e-09,269.5787,0.3121837377548218,0.00025,3.348217248916626,17030,0.2,1.0,-1.2501275539398193
3491840,1705,7.535e-05,1498.0,109,31818,0.15225350856781006,0.29333771001547576,7.821758458287364e-09,271.13315,0.2820371687412262,0.00025,3.348217248916626,17040,0.2,1.0,-2.0477399826049805
3493888,1706,7.537999999999999e-05,1498.0,109,31838,0.15225350856781006,0.29511507162824274,1.103600926199988e-08,257.21167,0.30098557472229004,0.00025,3.348217248916626,17050,0.2,1.0,-1.8211581707000732
3495936,1707,7.538e-05,1498.0,109,31859,0.15225350856781006,0.29378666514530777,1.1615062059378012e-08,279.57242,0.290385901927948,0.00025,3.348217248916626,17060,0.2,1.0,-1.9148945808410645
3497984,1708,7.534000000000001e-05,1498.0,109,31881,0.15225350856781006,0.2938387971371412,6.449835638147605e-09,268.2519,0.27222758531570435,0.00025,3.348217248916626,17070,0.2,1.0,-1.703301191329956
3500032,1709,7.539000000000001e-05,1498.0,109,31901,0.15225350856781006,0.29402474435046316,8.355270604901156e-09,261.67633,0.2827600836753845,0.00025,3.348217248916626,17080,0.2,1.0,-1.6268794536590576
3502080,1710,7.537e-05,1498.0,109,31922,0.15225350856781006,0.2944671416655183,1.16257910545009e-08,276.71234,0.27864688634872437,0.00025,3.348217248916626,17090,0.2,1.0,-0.27347660064697266
3504128,1711,7.543000000000001e-05,1498.0,109,31945,0.15225350856781006,0.29612391581758857,8.857324031857905e-09,264.4655,0.2716526985168457,0.00025,3.348217248916626,17100,0.2,1.0,0.2962549328804016
3506176,1712,7.539000000000001e-05,1498.0,109,31971,0.15225350856781006,0.29075960922054944,9.200507053441776e-09,266.10532,0.30038735270500183,0.00025,3.348217248916626,17110,0.2,1.0,-0.8825583457946777
3508224,1713,7.532000000000002e-05,1498.0,109,31995,0.15225350856781006,0.2912073955871165,9.801873738710109e-09,274.6586,0.2869251072406769,0.00025,3.348217248916626,17120,0.2,1.0,-0.08780860900878906
3510272,1714,7.527e-05,1498.0,109,32020,0.15225350856781006,0.2937593739014119,1.22096176453923e-08,262.4461,0.27849066257476807,0.00025,3.348217248916626,17130,0.2,1.0,-0.5944453477859497
3512320,1715,7.528000000000001e-05,1498.0,109,32040,0.15225350856781006,0.29755003983154893,8.758729138497178e-09,272.3573,0.28019678592681885,0.00025,3.348217248916626,17140,0.2,1.0,-0.4172554016113281
3514368,1716,7.523e-05,1498.0,109,32066,0.15225350856781006,0.2908569439314306,1.1537284314716568e-08,269.5849,0.2887122929096222,0.00025,3.348217248916626,17150,0.2,1.0,-0.03871262073516846
3516416,1717,7.529e-05,1498.0,109,32086,0.15225350856781006,0.2945737218484282,9.036527116867976e-09,258.64883,0.29864826798439026,0.00025,3.348217248916626,17160,0.2,1.0,-0.20171260833740234
3518464,1718,7.522e-05,1498.0,109,32110,0.15225350856781006,0.2962885837070644,9.71144256331491e-09,278.42264,0.2668589949607849,0.00025,3.348217248916626,17170,0.2,1.0,-0.6011472940444946
3520512,1719,7.523999999999999e-05,1498.0,109,32133,0.15225350856781006,0.296614508330822,8.427016897488703e-09,267.32077,0.30831143260002136,0.00025,3.348217248916626,17180,0.2,1.0,-0.2631939649581909
3522560,1720,7.519999999999998e-05,1498.0,109,32157,0.15225350856781006,0.2964004181325436,1.0558981181768568e-08,263.34467,0.2969348132610321,0.00025,3.348217248916626,17190,0.2,1.0,-0.5762393474578857
3524608,1721,7.517e-05,1498.0,109,32178,0.15225350856781006,0.2970207936130464,6.870085107572865e-09,276.05917,0.29942378401756287,0.00025,3.348217248916626,17200,0.2,1.0,-0.312572717666626
3526656,1722,7.523e-05,1498.0,109,32199,0.15225350856781006,0.2942159038502723,9.058976026959931e-09,263.42484,0.30270668864250183,0.00025,3.348217248916626,17210,0.2,1.0,-0.5892187356948853
3528704,1723,7.525e-05,1498.0,109,32220,0.15225350856781006,0.30047413278371093,9.182508288116398e-09,268.48273,0.3081608712673187,0.00025,3.348217248916626,17220,0.2,1.0,-0.23913335800170898
3530752,1724,7.529e-05,1498.0,109,32239,0.15225350856781006,0.2951371554285288,1.1737456063684593e-08,272.31293,0.2608165144920349,0.00025,3.348217248916626,17230,0.2,1.0,-0.10825276374816895
3532800,1725,7.529e-05,1498.0,109,32260,0.15225350856781006,0.2968056100886315,1.231097982619389e-08,259.34955,0.3020828664302826,0.00025,3.348217248916626,17240,0.2,1.0,0.2839343547821045
3534848,1726,7.531000000000001e-05,1498.0,109,32281,0.15225350856781006,0.29174874830059705,8.82573162365452e-09,276.84332,0.305867999792099,0.00025,3.348217248916626,17250,0.2,1.0,-0.05362653732299805
3536896,1727,7.535000000000002e-05,1498.0,109,32314,0.15225350856781006,0.2931760661303997,1.2126189464015114e-08,268.7968,0.3070107698440552,0.00025,3.348217248916626,17260,0.2,1.0,-0.7017793655395508
3538944,1728,7.539e-05,1498.0,109,32341,0.15225350856781006,0.294764500297606,1.0139825449076435e-08,260.29254,0.28255385160446167,0.00025,3.348217248916626,17270,0.2,1.0,-0.671645998954773
3540992,1729,7.544e-05,1498.0,109,32361,0.15225350856781006,0.29470033436082305,1.1334321427594607e-08,277.28113,0.2939874827861786,0.00025,3.348217248916626,17280,0.2,1.0,-1.1604833602905273
3543040,1730,7.546999999999998e-05,1498.0,109,32382,0.15225350856781006,0.2955624812282622,5.442735482794059e-09,265.226,0.2840448021888733,0.00025,3.348217248916626,17290,0.2,1.0,-0.5036866664886475
3545088,1731,7.547999999999999e-05,1498.0,109,32402,0.15225350856781006,0.29617798421531916,1.0805101284538931e-08,265.0791,0.300968736410141,0.00025,3.348217248916626,17300,0.2,1.0,-1.7517979145050049
3547136,1732,7.547e-05,1498.0,109,32422,0.15225350856781006,0.29314250890165566,9.541065822127327e-09,275.56375,0.31553351879119873,0.00025,3.348217248916626,17310,0.2,1.0,-1.0802898406982422
