date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2020-05-15,0,0,0,-42,0,99,-94,0,0,-81,0,0,0,0,99,92,0,-75,0,0,0,0,0,0,0,0,-99,0,0
2020-05-18,0,0,0,0,0,-88,-93,0,0,-89,100,0,66,1,0,-86,0,0,0,99,0,99,0,0,0,0,-80,0,-1
2020-05-19,0,0,0,0,0,0,-96,0,0,-45,100,0,-66,0,0,99,0,-59,0,-97,0,43,0,0,0,0,0,1,0
2020-05-20,0,0,0,0,0,-80,-8,-6,0,-87,94,0,0,0,0,0,0,-99,0,99,0,0,0,1,0,100,0,0,0
2020-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,99,0,1,97,0,-96,0,0,0,1,0,-99,0,0,-92
2020-05-22,0,0,0,0,85,0,0,25,0,-21,0,0,99,0,0,-99,0,-92,0,-99,0,99,0,93,0,-1,-99,0,0
2020-05-26,0,0,0,0,0,0,0,0,0,0,-23,0,-99,0,72,-6,0,0,0,-92,0,98,0,0,0,0,99,1,-43
2020-05-27,0,0,0,0,93,-99,0,98,0,0,-99,0,0,0,99,0,0,-98,0,99,0,99,0,98,0,0,-75,87,0
2020-05-28,0,0,0,0,0,98,0,0,0,0,-99,12,0,94,99,0,2,-99,0,-99,-69,99,0,84,0,0,99,-10,-47
2020-05-29,0,0,0,0,99,99,0,0,0,0,-99,0,0,1,50,99,0,-95,0,99,-84,99,0,0,0,0,-84,-76,0
2020-06-01,0,0,0,0,0,14,0,0,0,0,0,0,0,1,98,-92,0,-83,0,-99,-93,99,0,-3,0,100,99,-76,0
2020-06-02,62,0,0,0,89,48,0,-59,56,0,-99,-9,0,86,93,-7,51,-61,0,96,-80,99,6,-9,0,-87,-45,-98,0
2020-06-03,0,0,82,0,-25,85,82,-98,-48,0,-82,-29,92,96,-94,97,-66,51,0,-70,0,0,1,85,0,0,98,-62,0
2020-06-04,90,0,-82,0,97,99,-82,0,-1,17,100,-57,-89,0,0,-97,-75,-54,1,0,-97,99,-7,-28,0,0,86,-97,0
2020-06-05,98,0,0,99,99,29,0,0,0,-17,-88,-91,-3,1,0,99,-64,-87,0,-82,-98,99,0,-41,0,99,0,-20,0
2020-06-08,0,0,99,0,0,99,0,-75,-7,0,0,-97,0,0,59,0,-62,-86,0,-99,-98,99,0,0,0,99,2,0,0
2020-06-09,-40,0,-99,-99,96,98,0,84,48,0,-96,-97,0,54,74,73,-68,-96,70,-89,-96,93,36,0,0,-98,83,0,4
2020-06-10,-100,100,99,100,-99,100,100,-100,-48,0,100,100,0,-100,-100,-100,-99,100,-71,-12,100,-100,-36,-100,0,-100,-100,96,100
2020-06-11,-100,-99,40,94,-90,61,99,-99,0,0,-27,-99,99,-95,-99,69,29,100,0,0,99,99,0,99,0,-13,-99,-96,-98
2020-06-12,-10,0,-48,0,-37,0,0,0,0,0,0,-34,-8,-9,0,-98,-90,0,0,0,75,0,0,0,96,0,-75,4,0
2020-06-15,0,-1,99,-18,0,99,0,-11,0,0,98,-68,-21,1,12,-43,0,-9,0,0,-98,99,0,0,-92,0,99,-4,-6
2020-06-16,0,0,99,-96,0,99,-4,-16,1,0,0,-18,-43,0,98,0,1,-17,0,0,-98,0,0,-39,-4,46,100,0,0
2020-06-17,0,0,-97,0,-25,99,-54,-14,0,0,63,-92,-5,1,99,0,0,-99,0,0,-95,0,0,0,0,99,0,0,0
2020-06-18,0,98,-99,-80,0,99,-99,0,96,0,0,-95,0,9,93,0,0,-99,89,0,-93,0,0,0,0,0,100,0,0
2020-06-19,0,-95,-50,0,-20,99,-42,-9,0,0,0,-16,0,1,6,100,0,-27,0,99,-90,-47,0,0,0,99,100,0,0
2020-06-22,0,-3,-38,76,0,99,0,0,0,0,0,-87,0,1,0,0,0,0,0,99,-51,-16,0,0,0,-44,-99,0,0
2020-06-23,0,0,0,-5,0,0,0,0,0,0,99,-98,0,0,0,-99,0,0,99,-8,-97,0,0,0,0,57,-58,0,0
2020-06-24,0,0,99,-71,0,0,0,0,0,0,52,-98,0,0,0,99,-32,0,0,0,-89,0,0,0,0,100,-99,0,0
2020-06-25,0,0,-13,99,0,99,0,0,0,0,98,-99,0,0,0,-99,1,0,26,-100,-87,0,0,0,0,-100,99,0,0
2020-06-26,0,0,-91,-91,32,96,100,0,0,0,98,-62,0,0,94,99,0,0,95,-90,-90,0,0,0,0,-99,-99,0,0
2020-06-29,0,0,0,0,0,27,0,0,0,0,-29,0,-4,0,0,-99,0,0,0,0,-19,0,0,-50,0,100,3,0,0
2020-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-57,0,-9,0,33,4,0,0
2020-07-01,0,0,2,-8,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-62,0,0,0,37,100,0,0
