time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/clip_range,train/clip_fraction,rollout/ep_len_mean,train/approx_kl,train/explained_variance,train/std,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/value_loss,rollout/ep_rew_mean
1195,105,2447360,23232,-0.05580462887883186,0.00025,0.3,0.40888671875,2960.0,0.093068436,-7.866422653198242,0.14124004542827606,-0.032879741440410726,3.859966231137514,11940,2.040984412365887e-07,0.00017786
1196,105,2449408,23252,-0.08722463995218277,0.00025,0.3,0.416552734375,2960.0,0.109337315,-5.520390033721924,0.1410466730594635,-0.03336880169226788,3.8653400599956513,11950,1.795835647300237e-07,0.00017772
1197,105,2451456,23272,-0.06470253318548203,0.00025,0.3,0.412255859375,2960.0,0.11416008,-7.507437705993652,0.14102384448051453,-0.043510881696420256,3.862791086733341,11960,1.9708774350313264e-07,0.00017776
1198,105,2453504,23290,-0.045948028564453125,0.00025,0.3,0.399951171875,2960.0,0.091683425,-7.301103591918945,0.14083224534988403,-0.032330774984438905,3.86555470302701,11970,1.9012039307320094e-07,0.00017776
1199,105,2455552,23309,-0.06010270118713379,0.00025,0.3,0.4033203125,2960.0,0.111824885,-5.6973114013671875,0.14020712673664093,-0.03920410926366458,3.8937997110188007,11980,1.8390871590057145e-07,0.00017762
1200,105,2457600,23329,-0.07337871193885803,0.00025,0.3,0.444384765625,2960.0,0.10774437,-7.9432373046875,0.14001062512397766,-0.03524151122837793,3.9225112363696097,11990,1.9758300340289026e-07,0.00017771000000000003
1201,105,2459648,23347,-0.04179995507001877,0.00025,0.3,0.4443359375,2960.0,0.10804917,-6.226552963256836,0.13917694985866547,-0.03133289662946481,3.951197574287653,12000,1.9077172968007262e-07,0.00017771000000000003
1202,105,2461696,23367,-0.11575251817703247,0.00025,0.3,0.41806640625,2960.0,0.107730016,-6.180742263793945,0.13930240273475647,-0.03602973953093169,3.965105210244656,12010,1.9937583448648155e-07,0.00017767000000000003
1203,105,2463744,23387,-0.0888083353638649,0.00025,0.3,0.39677734375,2960.0,0.102727436,-6.367924690246582,0.1386043131351471,-0.0380270802314044,3.9834891818463802,12020,1.8021200680617967e-07,0.00017741
1204,105,2465792,23406,-0.06117763742804527,0.00025,0.3,0.417724609375,2960.0,0.09772106,-7.228797912597656,0.13885530829429626,-0.030596107109158766,3.9850207053124906,12030,1.9408283544741777e-07,0.00017729
1205,105,2467840,23424,-0.11741811037063599,0.00025,0.3,0.4345703125,2960.0,0.109509856,-4.874095916748047,0.13812987506389618,-0.034303334419382735,3.9986402787268163,12040,2.0453428732913893e-07,0.00017729
1206,105,2469888,23444,-0.07771734893321991,0.00025,0.3,0.39169921875,2960.0,0.089538164,-6.127424240112305,0.13798005878925323,-0.0277827466459712,4.023059156537056,12050,1.7423290283868907e-07,0.00017728000000000004
1207,105,2471936,23464,-0.0032610821072012186,0.00025,0.3,0.430712890625,2960.0,0.10260844,-5.107978343963623,0.1376965194940567,-0.04052240363380406,4.037113755941391,12060,1.8711430880280488e-07,0.00017725
1208,105,2473984,23482,-0.11491274833679199,0.00025,0.3,0.44443359375,2960.0,0.102388844,-6.723569869995117,0.13730691373348236,-0.032727108238032085,4.053575795888901,12070,1.9534440991453296e-07,0.00017725
1209,105,2476032,23502,-0.040025245398283005,0.00025,0.3,0.4384765625,2960.0,0.1076782,-4.932460784912109,0.13787731528282166,-0.03580051022508997,4.040354050695896,12080,1.710798919640766e-07,0.00017728
1210,105,2478080,23522,-0.04789184778928757,0.00025,0.3,0.41552734375,2960.0,0.09519999,-5.776424407958984,0.13733474910259247,-0.027563791285501793,4.042763294279576,12090,1.9946154428129859e-07,0.00017734
1211,105,2480128,23541,-0.016177047044038773,0.00025,0.3,0.448583984375,2960.0,0.11652674,-6.936690807342529,0.13719408214092255,-0.029721268016146496,4.063150742650032,12100,1.8412692730507275e-07,0.00017734
1212,105,2482176,23560,-0.1040094718337059,0.00025,0.3,0.412939453125,2960.0,0.10543025,-4.900111675262451,0.13667555153369904,-0.03838496080425102,4.07584109455347,12110,1.7729416426082168e-07,0.00017734
1213,105,2484224,23580,-0.07981143146753311,0.00025,0.3,0.41337890625,2960.0,0.13220668,-6.7411956787109375,0.1372869312763214,-0.03667620248161256,4.069706311821937,12120,1.952227639989701e-07,0.00017737000000000007
1214,105,2486272,23599,-0.10590916872024536,0.00025,0.3,0.431640625,2960.0,0.10629083,-8.3230619430542,0.1380435675382614,-0.037067660994944164,4.029333074390888,12130,1.8049380134943505e-07,0.00017737000000000007
1215,105,2488320,23618,-0.054924219846725464,0.00025,0.3,0.444140625,2960.0,0.12210329,-5.950397491455078,0.13830336928367615,-0.032580096094170584,4.009073603153229,12140,1.9337805641228555e-07,0.00017723000000000004
1216,105,2490368,23638,-0.05802519619464874,0.00025,0.3,0.436572265625,2960.0,0.11290687,-5.885370254516602,0.1396052986383438,-0.033103606289660095,3.97149647846818,12150,1.784825060413553e-07,0.00017695
1217,105,2492416,23658,-0.10628771781921387,0.00025,0.3,0.424169921875,2960.0,0.10807735,-9.401326179504395,0.13912808895111084,-0.04079628940016846,3.952591796219349,12160,1.7919527381948796e-07,0.00017682
1218,105,2494464,23676,-0.08394395560026169,0.00025,0.3,0.434375,2960.0,0.12255502,-6.749389171600342,0.13854119181632996,-0.03947167310107034,3.975195199996233,12170,2.0600576120521907e-07,0.00017682
1219,105,2496512,23695,-0.06970783323049545,0.00025,0.3,0.407470703125,2960.0,0.1134831,-6.144988536834717,0.1396883726119995,-0.04011143111565616,3.957905658334494,12180,1.6816426120502826e-07,0.00017672000000000003
1220,105,2498560,23715,-0.06549195200204849,0.00025,0.3,0.441552734375,2960.0,0.1255031,-8.862679481506348,0.1393001228570938,-0.044512662242050284,3.939217175543308,12190,2.0149504320610134e-07,0.00017640000000000003
1221,105,2500608,23733,-0.04167851433157921,0.00025,0.3,0.43046875,2960.0,0.12884054,-5.922582149505615,0.13883395493030548,-0.03953396932483884,3.9590460523962974,12200,2.0136986069729801e-07,0.00017640000000000003
1222,105,2502656,23753,0.01230390090495348,0.00025,0.3,0.421533203125,2960.0,0.1187091,-5.633103370666504,0.13797704875469208,-0.03640407924831379,3.993795318901539,12210,1.8410824274006642e-07,0.00017623000000000004
1223,105,2504704,23772,-0.08821488916873932,0.00025,0.3,0.432861328125,2960.0,0.109933935,-5.715617656707764,0.1376427263021469,-0.03852373833360616,4.026172353327274,12220,1.9153548576067435e-07,0.00017598000000000003
1224,105,2506752,23790,-0.058246877044439316,0.00025,0.3,0.429296875,2960.0,0.106099665,-6.817271709442139,0.1372944861650467,-0.03935062525270041,4.052522504329682,12230,1.9504659909408417e-07,0.00017598000000000003
1225,105,2508800,23810,-0.07482138276100159,0.00025,0.3,0.438427734375,2960.0,0.1069558,-5.307574272155762,0.13764618337154388,-0.038567696890095246,4.046836982667446,12240,1.7567364376525064e-07,0.00017591999999999996
1226,105,2510848,23830,-0.0677158534526825,0.00025,0.3,0.436962890625,2960.0,0.12078776,-3.6557302474975586,0.1374116986989975,-0.03914751472475473,4.046395912766457,12250,1.9521848342307636e-07,0.00017580999999999999
1227,105,2512896,23849,-0.060468994081020355,0.00025,0.3,0.4548828125,2960.0,0.13490188,-4.612133502960205,0.1371391862630844,-0.03878347581339767,4.051072615385055,12260,1.8554209890719875e-07,0.00017580999999999999
1228,105,2514944,23869,-0.04100772365927696,0.00025,0.3,0.430224609375,2960.0,0.11231394,-4.331555366516113,0.13665810227394104,-0.03471272607857827,4.071909384429455,12270,1.951365325103538e-07,0.00017549999999999998
1229,105,2516992,23889,-0.08394383639097214,0.00025,0.3,0.41103515625,2960.0,0.12836401,-6.302553176879883,0.13684380054473877,-0.036094291319022885,4.083775013685226,12280,1.8145730460439324e-07,0.00017536999999999997
1230,105,2519040,23909,-0.06561200320720673,0.00025,0.3,0.43671875,2960.0,0.11996447,-7.0327558517456055,0.13631348311901093,-0.0350884395709727,4.086970490217209,12290,1.8069911786877668e-07,0.00017520999999999997
1231,105,2521088,23927,-0.044053975492715836,0.00025,0.3,0.447021484375,2960.0,0.11648387,-6.403120040893555,0.1355566680431366,-0.040309543638431936,4.120085625350475,12300,2.0116272674286507e-07,0.00017520999999999997
1232,105,2523136,23947,-0.061900075525045395,0.00025,0.3,0.399853515625,2960.0,0.104924634,-5.793264389038086,0.13422156870365143,-0.034077461542619855,4.177923542261124,12310,1.6660930741707601e-07,0.00017517999999999999
1233,105,2525184,23967,-0.07102642208337784,0.00025,0.3,0.46435546875,2960.0,0.13384688,-9.392602920532227,0.13483238220214844,-0.03449010722397361,4.193046255409717,12320,1.8529976124614934e-07,0.00017499
1234,105,2527232,23986,-0.08716969192028046,0.00025,0.3,0.4568359375,2960.0,0.11854969,-7.076208114624023,0.1345614492893219,-0.034256878211454025,4.189517764747142,12330,1.9532302877323105e-07,0.00017499
1235,105,2529280,24005,-0.05801820009946823,0.00025,0.3,0.43544921875,2960.0,0.102724254,-5.798250675201416,0.13434992730617523,-0.03739010311110178,4.195187802612781,12340,1.7124261892931257e-07,0.00017486
1236,105,2531328,24025,-0.038281798362731934,0.00025,0.3,0.420361328125,2960.0,0.12030555,-6.551448822021484,0.13376061618328094,-0.03218693283415632,4.217556391656399,12350,1.9529284138730675e-07,0.00017473
1237,105,2533376,24043,-0.03486597537994385,0.00025,0.3,0.452978515625,2960.0,0.12517595,-8.699358940124512,0.13387632369995117,-0.03363809215661604,4.226357339322567,12360,1.7934804508179525e-07,0.00017473
1238,105,2535424,24063,-0.029596151784062386,0.00025,0.3,0.4232421875,2960.0,0.11856339,-6.078458309173584,0.1342768371105194,-0.03204142064059852,4.212928599119186,12370,1.7320498566508746e-07,0.00017469000000000002
1239,105,2537472,24083,-0.010264061391353607,0.00025,0.3,0.4189453125,2960.0,0.10137984,-6.99020528793335,0.13447076082229614,-0.03751738504215609,4.197092719376087,12380,1.828877797427353e-07,0.00017464000000000005
1240,105,2539520,24101,-0.05719281733036041,0.00025,0.3,0.418603515625,2960.0,0.09752446,-7.893711090087891,0.13497614860534668,-0.026723538414080393,4.1810535684227945,12390,1.8240933201685295e-07,0.00017464000000000005
1241,105,2541568,24120,-0.09471097588539124,0.00025,0.3,0.433154296875,2960.0,0.1103415,-6.2384233474731445,0.13531163334846497,-0.027163446714985183,4.1707902058959005,12400,1.8726483179687393e-07,0.00017475000000000005
1242,105,2543616,24140,-0.07970631122589111,0.00025,0.3,0.41669921875,2960.0,0.102868,-6.097339630126953,0.1351366937160492,-0.04201247921446338,4.16740902364254,12410,1.7823594804511346e-07,0.00017458000000000005
1243,105,2545664,24160,-0.07238727062940598,0.00025,0.3,0.464208984375,2960.0,0.1332951,-6.8989577293396,0.13496312499046326,-0.036867934875772335,4.1794478982687,12420,1.7893903418997327e-07,0.00017451000000000004
1244,105,2547712,24178,-0.07273905724287033,0.00025,0.3,0.431494140625,2960.0,0.10537854,-6.168968200683594,0.13567063212394714,-0.038420276122633365,4.155251742899418,12430,2.0154839781572064e-07,0.00017451000000000004
1245,105,2549760,24198,0.03820274770259857,0.00025,0.3,0.3955078125,2960.0,0.093726575,-5.648742198944092,0.13543501496315002,-0.027811906786519104,4.147897964715957,12440,1.6697908766794e-07,0.00017457000000000009
1246,105,2551808,24219,-0.037326205521821976,0.00025,0.3,0.441650390625,2960.0,0.14766917,-6.540304183959961,0.1353910267353058,-0.03587352204776835,4.153298152983188,12450,1.8502285996646607e-07,0.00017463000000000003
1247,105,2553856,24237,-0.07618056982755661,0.00025,0.3,0.428369140625,2960.0,0.11524058,-5.200973033905029,0.13523705303668976,-0.037387119913182686,4.154224371910095,12460,2.0901448156696033e-07,0.00017463000000000003
1248,105,2555904,24257,-0.04866030067205429,0.00025,0.3,0.444677734375,2960.0,0.118108526,-5.458530902862549,0.13537423312664032,-0.03703964092273963,4.15156627446413,12470,1.691990883179173e-07,0.00017453000000000002
1249,105,2557952,24277,-0.07448019832372665,0.00025,0.3,0.41923828125,2960.0,0.11782303,-6.730989933013916,0.1348174512386322,-0.03349087894894183,4.160601677000523,12480,1.9238289759027082e-07,0.00017433000000000005
1250,105,2560000,24295,-0.10974625498056412,0.00025,0.3,0.425,2960.0,0.12399824,-6.293900489807129,0.1343785524368286,-0.0363973794694175,4.190386815369129,12490,1.8511729666936815e-07,0.00017433000000000005
1251,105,2562048,24315,-0.020435232669115067,0.00025,0.3,0.423779296875,2960.0,0.12538636,-5.537404537200928,0.13424931466579437,-0.03124924833100522,4.2002692595124245,12500,1.718466613453984e-07,0.00017417000000000002
1252,105,2564096,24334,-0.04652935266494751,0.00025,0.3,0.419970703125,2960.0,0.12125422,-8.642861366271973,0.13476578891277313,-0.03504504113079747,4.189118999242782,12510,1.8691117913416378e-07,0.00017402000000000002
1253,105,2566144,24352,-0.02590366266667843,0.00025,0.3,0.43837890625,2960.0,0.12489578,-9.17850399017334,0.13541559875011444,-0.03488317304581869,4.166317288577557,12520,1.7416918409729477e-07,0.00017402000000000002
1254,105,2568192,24372,-0.08148903399705887,0.00025,0.3,0.466259765625,2960.0,0.13257974,-6.445408344268799,0.13525769114494324,-0.037106343303457835,4.150238867104053,12530,1.8608094003447207e-07,0.00017392
1255,105,2570240,24391,-0.036851104348897934,0.00025,0.3,0.4375,2960.0,0.1084208,-7.136490821838379,0.13497425615787506,-0.039127622492378576,4.160060270130634,12540,1.781715867510414e-07,0.00017377999999999998
1256,105,2572288,24411,-0.041340798139572144,0.00025,0.3,0.425439453125,2960.0,0.12549803,-9.499980926513672,0.1354077309370041,-0.04237654239695985,4.156462572515011,12550,1.7736070323515207e-07,0.00017376
1257,105,2574336,24429,-0.004565513227134943,0.00025,0.3,0.432275390625,2960.0,0.11877396,-6.977319717407227,0.1363712102174759,-0.04065409903996624,4.125743311643601,12560,2.0299238272514232e-07,0.00017376
1258,105,2576384,24449,-0.03520228713750839,0.00025,0.3,0.401220703125,2960.0,0.10331267,-6.383600234985352,0.1356542706489563,-0.036248448939295484,4.117542791366577,12570,1.6850371258314568e-07,0.00017375000000000002
1259,105,2578432,24470,-0.08434242755174637,0.00025,0.3,0.42275390625,2960.0,0.10233423,-8.679803848266602,0.13535571098327637,-0.029249198645266004,4.148840209841728,12580,1.8019265213276014e-07,0.00017381999999999999
1260,105,2580480,24488,-0.055771686136722565,0.00025,0.3,0.433837890625,2960.0,0.108465925,-5.368844985961914,0.13616982102394104,-0.03472931869328022,4.130119478702545,12590,1.87642933435761e-07,0.00017381999999999999
1261,105,2582528,24508,-0.07440632581710815,0.00025,0.3,0.433251953125,2960.0,0.118641526,-4.792235374450684,0.13609255850315094,-0.03499941056361422,4.120496816933155,12600,1.640585712614495e-07,0.00017373000000000003
1262,105,2584576,24527,-0.09890551120042801,0.00025,0.3,0.41259765625,2960.0,0.11948027,-6.8087334632873535,0.13550697267055511,-0.039338641753420237,4.142605054378509,12610,1.838713099111544e-07,0.0001738
1263,105,2586624,24545,-0.0710894986987114,0.00025,0.3,0.443603515625,2960.0,0.13532582,-8.922334671020508,0.13502149283885956,-0.0394040623184992,4.1693488389253615,12620,1.8976030060624539e-07,0.0001738
1264,105,2588672,24565,-0.07640642672777176,0.00025,0.3,0.412646484375,2960.0,0.10773656,-5.883045673370361,0.13463467359542847,-0.035937086468038615,4.188632394373417,12630,1.6811511132086566e-07,0.00017377
1265,105,2590720,24585,-0.025725238025188446,0.00025,0.3,0.4236328125,2960.0,0.11442695,-7.807522773742676,0.13398955762386322,-0.03419530932296766,4.213026936352253,12640,1.9468584531168175e-07,0.00017355
1266,105,2592768,24603,-0.06759157031774521,0.00025,0.3,0.420458984375,2960.0,0.12513535,-7.586804389953613,0.1338554322719574,-0.027259657563990913,4.228054934740067,12650,1.7466540380706164e-07,0.00017355
1267,105,2594816,24623,-0.070597805082798,0.00025,0.3,0.442919921875,2960.0,0.11238515,-5.887693881988525,0.13439832627773285,-0.038842970484984106,4.213118299841881,12660,1.896514376653613e-07,0.00017349999999999996
1268,105,2596864,24642,-0.07557781785726547,0.00025,0.3,0.433203125,2960.0,0.13027632,-7.477071762084961,0.13457056879997253,-0.03355860330775613,4.201600421965122,12670,1.7526538667045344e-07,0.00017355000000000002
1269,105,2598912,24662,-0.08073409646749496,0.00025,0.3,0.432080078125,2960.0,0.11714318,-8.480990409851074,0.1340985894203186,-0.029876757627062035,4.21398338675499,12680,1.7940276879624407e-07,0.00017373
1270,105,2600960,24680,-0.011725190095603466,0.00025,0.3,0.459130859375,2960.0,0.13312432,-6.24869966506958,0.13366493582725525,-0.041173825036094056,4.236145853996277,12690,2.0249192249632842e-07,0.00017373
1271,105,2603008,24700,-0.06753398478031158,0.00025,0.3,0.387939453125,2960.0,0.09810315,-5.7619948387146,0.13338671624660492,-0.02907308816211298,4.251446494460106,12700,1.654675941376027e-07,0.00017373000000000003
1272,105,2605056,24720,-0.0648178830742836,0.00025,0.3,0.45146484375,2960.0,0.13794258,-7.21185302734375,0.13365404307842255,-0.04702002073317999,4.249226920306683,12710,1.6597406498064516e-07,0.00017366
1273,105,2607104,24738,-0.08448687195777893,0.00025,0.3,0.45341796875,2960.0,0.13443989,-6.562133312225342,0.13396769762039185,-0.04279186259955168,4.244006766378879,12720,1.9660139181087998e-07,0.00017366
1274,105,2609152,24758,-0.06769197434186935,0.00025,0.3,0.43798828125,2960.0,0.116220765,-4.947937965393066,0.1336737722158432,-0.02877701254474232,4.247039797902107,12730,1.712276566312454e-07,0.00017363
1275,105,2611200,24778,-0.08900217711925507,0.00025,0.3,0.448486328125,2960.0,0.121089295,-8.641383171081543,0.13365432620048523,-0.0359979527303949,4.249365559220314,12740,1.7888020784617708e-07,0.00017361999999999998
1276,105,2613248,24796,-0.08787206560373306,0.00025,0.3,0.421533203125,2960.0,0.11617011,-6.870484352111816,0.13343903422355652,-0.039125596382655205,4.252437813580036,12750,1.7987964846533088e-07,0.00017361999999999998
1277,105,2615296,24816,-0.029610196128487587,0.00025,0.3,0.43447265625,2960.0,0.11372384,-5.597395896911621,0.13399638235569,-0.03195852714270586,4.241245354712009,12760,1.6777415998703304e-07,0.00017363
1278,105,2617344,24836,-0.043771497905254364,0.00025,0.3,0.422802734375,2960.0,0.11974147,-7.27099609375,0.13388678431510925,-0.03196340037102345,4.2326873511075975,12770,1.8271210124876092e-07,0.00017355000000000002
1279,105,2619392,24854,-0.08634640276432037,0.00025,0.3,0.435107421875,2960.0,0.12024602,-8.364998817443848,0.13355392217636108,-0.03904576782078948,4.239862681925297,12780,1.7449864104790435e-07,0.00017355000000000002
1280,105,2621440,24874,-0.0871056392788887,0.00025,0.3,0.4265625,2960.0,0.12506475,-6.244313716888428,0.13390302658081055,-0.038883981620892884,4.247034399211406,12790,1.7641009588675872e-07,0.00017363000000000003
1281,105,2623488,24893,-0.09225653856992722,0.00025,0.3,0.45634765625,2960.0,0.13015683,-6.77925443649292,0.13463719189167023,-0.040004017084720546,4.2166977122426035,12800,1.7891526475910525e-07,0.00017353000000000003
1282,105,2625536,24913,-0.05711588263511658,0.00025,0.3,0.426220703125,2960.0,0.11308196,-6.328258037567139,0.13436202704906464,-0.036813553192769174,4.203226819634438,12810,1.7325096801634743e-07,0.00017351
1283,105,2627584,24931,-0.008274536579847336,0.00025,0.3,0.44892578125,2960.0,0.12038687,-5.850677013397217,0.1334340125322342,-0.03539018693845719,4.236157822608948,12820,2.0069206472239642e-07,0.00017351
1284,105,2629632,24952,-0.08191347867250443,0.00025,0.3,0.414794921875,2960.0,0.104058094,-6.645769119262695,0.13332179188728333,-0.02952285062201554,4.258314563333988,12830,1.6512782310407204e-07,0.00017350999999999998
1285,105,2631680,24972,-0.04254261404275894,0.00025,0.3,0.43369140625,2960.0,0.13075915,-7.351495742797852,0.13368870317935944,-0.03627641614730237,4.2410746902227405,12840,1.814798433974474e-07,0.00017355000000000002
1286,105,2633728,24990,-0.011882481165230274,0.00025,0.3,0.4458984375,2960.0,0.108703285,-5.1255412101745605,0.13404206931591034,-0.033450321354030164,4.227584804594517,12850,1.8814319007187664e-07,0.00017355000000000002
1287,105,2635776,25010,-0.02050074003636837,0.00025,0.3,0.423193359375,2960.0,0.11041762,-5.240159034729004,0.13445042073726654,-0.03164959968416951,4.207002300024032,12860,1.6316133617522154e-07,0.00017372
1288,105,2637824,25030,-0.06893210113048553,0.00025,0.3,0.448291015625,2960.0,0.12915415,-6.472580909729004,0.1339440643787384,-0.03706964735320071,4.214878456294537,12870,1.7645740506555542e-07,0.00017382
1289,105,2639872,25048,-0.05479101091623306,0.00025,0.3,0.43056640625,2960.0,0.12692241,-6.226831912994385,0.13370144367218018,-0.03544443340651924,4.234749561548233,12880,1.8588397383556553e-07,0.00017382
1290,105,2641920,25068,-0.06504011154174805,0.00025,0.3,0.4380859375,2960.0,0.106595844,-5.941676139831543,0.13436058163642883,-0.029493141060811467,4.221309202909469,12890,1.6479443261108172e-07,0.000174
1291,105,2643968,25088,-0.10174292325973511,0.00025,0.3,0.43974609375,2960.0,0.1163948,-7.242667198181152,0.13447053730487823,-0.04431229684560094,4.198218338191509,12900,1.7963877534388218e-07,0.00017411
1292,105,2646016,25106,-0.06974402070045471,0.00025,0.3,0.419140625,2960.0,0.10636224,-6.959342002868652,0.13402624428272247,-0.03270087580167456,4.203005956113339,12910,1.7161942540422358e-07,0.00017411
1293,105,2648064,25126,-0.03280828520655632,0.00025,0.3,0.437548828125,2960.0,0.12036174,-5.16884708404541,0.13496382534503937,-0.042330350683187135,4.183170786499977,12920,1.74610681114018e-07,0.00017403999999999995
1294,105,2650112,25145,-0.06403809040784836,0.00025,0.3,0.413623046875,2960.0,0.115399525,-7.029600143432617,0.13458475470542908,-0.042703657389211,4.169436581432819,12930,1.768825567127763e-07,0.00017419999999999998
1295,105,2652160,25165,-0.09866277873516083,0.00025,0.3,0.43984375,2960.0,0.13599002,-5.0387139320373535,0.133904829621315,-0.042833608537330294,4.200061874091626,12940,1.6383026200106343e-07,0.00017423999999999996
1296,105,2654208,25184,-0.08478114008903503,0.00025,0.3,0.434375,2960.0,0.12355001,-5.333008766174316,0.13400360941886902,-0.028980365501774942,4.210289783775806,12950,2.0205024928721115e-07,0.00017423999999999996
1297,105,2656256,25204,-0.10843123495578766,0.00025,0.3,0.40390625,2960.0,0.1036167,-5.265388488769531,0.13314276933670044,-0.027725270748487674,4.236429353058338,12960,1.5518454914431602e-07,0.00017417
1298,105,2658304,25224,-0.03666474297642708,0.00025,0.3,0.466455078125,2960.0,0.13396111,-9.902750968933105,0.1328565776348114,-0.033179993132944216,4.2626570641994475,12970,1.7514021466435992e-07,0.00017413999999999998
1299,105,2660352,25242,-0.05765719711780548,0.00025,0.3,0.436328125,2960.0,0.10265139,-6.677797317504883,0.1326911598443985,-0.0350191109260777,4.273448453843594,12980,1.828064535969176e-07,0.00017413999999999998
1300,105,2662400,25261,-0.03455823287367821,0.00025,0.3,0.4353515625,2960.0,0.09977187,-5.582637786865234,0.132894366979599,-0.02759743940696353,4.267877779901028,12990,1.6027836611254286e-07,0.00017402000000000002
1301,105,2664448,25281,-0.014004405587911606,0.00025,0.3,0.437060546875,2960.0,0.11384683,-7.895331382751465,0.1330294907093048,-0.03601929935975932,4.2603508055210115,13000,1.785547574462143e-07,0.00017398
1302,105,2666496,25299,-0.04729717597365379,0.00025,0.3,0.45947265625,2960.0,0.13581367,-7.458498001098633,0.13282746076583862,-0.039739790448220444,4.263888144493103,13010,1.8131669348164793e-07,0.00017398
1303,105,2668544,25319,-0.09879732131958008,0.00025,0.3,0.407080078125,2960.0,0.112517625,-5.91721248626709,0.13256411254405975,-0.037035932117578343,4.277861791849136,13020,1.74688457010852e-07,0.00017386
1304,105,2670592,25338,-0.09635056555271149,0.00025,0.3,0.439404296875,2960.0,0.11881561,-8.431378364562988,0.13285745680332184,-0.034641413936333264,4.2741792187094685,13030,1.7623951005241166e-07,0.00017390000000000003
1305,105,2672640,25357,-0.05656883120536804,0.00025,0.3,0.42412109375,2960.0,0.10621479,-6.325489044189453,0.13288068771362305,-0.03714963517559226,4.261347186565399,13040,1.7920292088025037e-07,0.00017390000000000003
1306,105,2674688,25376,-0.090473473072052,0.00025,0.3,0.442578125,2960.0,0.12598032,-5.5372233390808105,0.13205091655254364,-0.03174771180492826,4.285122244060039,13050,1.794201931026862e-07,0.00017384
1307,105,2676736,25396,-0.024470139294862747,0.00025,0.3,0.4263671875,2960.0,0.11159744,-3.780484676361084,0.1313779503107071,-0.041102494254300834,4.319575393199921,13060,1.782444197351296e-07,0.0001738
1308,105,2678784,25415,0.12483515590429306,0.00025,0.3,0.4484375,2960.0,0.13243738,-6.5606608390808105,0.13107652962207794,-0.031546876847278325,4.3437964275479315,13070,1.7280692776733275e-07,0.0001738
1309,105,2680832,25434,-0.04182315617799759,0.00025,0.3,0.464501953125,2960.0,0.13150412,-5.117424964904785,0.1309872418642044,-0.03225764938688371,4.350709496438503,13080,1.8868339402011713e-07,0.0001737
1310,105,2682880,25454,-0.06134355440735817,0.00025,0.3,0.453515625,2960.0,0.111065455,-5.900009632110596,0.13123734295368195,-0.028610666951863095,4.3430178463459015,13090,1.6162058364965758e-07,0.00017374999999999997
1311,105,2684928,25474,-0.07405520975589752,0.00025,0.3,0.4365234375,2960.0,0.11096006,-7.991107940673828,0.13160602748394012,-0.03247652389400173,4.324910260736942,13100,1.7053229277586014e-07,0.00017367
1312,105,2686976,25492,-0.061824627220630646,0.00025,0.3,0.4353515625,2960.0,0.10723145,-5.98203182220459,0.13166822493076324,-0.03111741058237385,4.303913830220699,13110,2.0306873236286548e-07,0.00017367
1313,105,2689024,25512,-0.008128229528665543,0.00025,0.3,0.426171875,2960.0,0.11737214,-5.805446624755859,0.1316186636686325,-0.029417048892355524,4.3177002891898155,13120,1.5859197650680555e-07,0.00017364
1314,105,2691072,25532,-0.07206776738166809,0.00025,0.3,0.45068359375,2960.0,0.11845872,-5.8502421379089355,0.13168786466121674,-0.04311668436130276,4.31044315546751,13130,1.7446222080330643e-07,0.00017361999999999998
1315,105,2693120,25550,-0.08204299956560135,0.00025,0.3,0.461962890625,2960.0,0.12145992,-6.592816352844238,0.13186219334602356,-0.033773294650018215,4.308088791370392,13140,1.8306125633138491e-07,0.00017361999999999998
1316,105,2695168,25570,-0.05695876106619835,0.00025,0.3,0.424365234375,2960.0,0.11122542,-5.144501686096191,0.13233675062656403,-0.04023649803712033,4.286452451348305,13150,1.6022067685916853e-07,0.00017354000000000002
1317,105,2697216,25590,-0.09010910987854004,0.00025,0.3,0.42822265625,2960.0,0.10901415,-7.348702430725098,0.13230393826961517,-0.034523692907532676,4.284012943506241,13160,1.7736388973066398e-07,0.00017326
1318,105,2699264,25608,-0.0314447246491909,0.00025,0.3,0.45849609375,2960.0,0.13613607,-8.553318977355957,0.1315852850675583,-0.03518765067565255,4.3091959148645405,13170,1.716571319310134e-07,0.00017326
1319,105,2701312,25627,-0.10305283963680267,0.00025,0.3,0.42900390625,2960.0,0.10576221,-6.411279201507568,0.13184721767902374,-0.03396392791328253,4.316827444732189,13180,1.7270946357506033e-07,0.00017323
1320,105,2703360,25647,-0.059065185487270355,0.00025,0.3,0.452294921875,2960.0,0.12660682,-5.853463649749756,0.1318882554769516,-0.041615031979745254,4.31135221272707,13190,1.7464629304964062e-07,0.00017313
1321,105,2705408,25665,-0.03819914534687996,0.00025,0.3,0.446923828125,2960.0,0.13374269,-9.106879234313965,0.13181602954864502,-0.03687964389973786,4.310892142355442,13200,1.694314948341713e-07,0.00017313
1322,105,2707456,25685,-0.07638899236917496,0.00025,0.3,0.44033203125,2960.0,0.123332754,-6.575549602508545,0.13083288073539734,-0.030835392880544533,4.341303274035454,13210,1.892846866136111e-07,0.00017292999999999999
