time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/reward,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/explained_variance,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
49,9450,190,189,,0.00031108738,2.774831671104039e-07,-0.0011492598187323733,0.2,-7.172576522827148,0.0,1880,0.00025,-18.0377254486084,1.0156978368759155,-0.003059724112972617,2960.0,8.966666666666667e-05
49,9500,191,190,,0.00045992492,2.81673248991865e-07,-0.0030492339300106862,0.2,-7.167481899261475,0.0,1890,0.00025,-0.49681544303894043,1.014854073524475,-0.007905852980911732,2960.0,8.966666666666667e-05
49,9550,192,191,,0.0002882135,9.753978247317718e-07,-0.0005370238720679322,0.2,-7.1653783321380615,0.0,1900,0.00025,-2.7738704681396484,1.0147336721420288,-0.0015590082621201873,2960.0,8.966666666666667e-05
49,9600,193,192,,9.0652706e-05,6.358715438636864e-07,-0.000863683660405512,0.2,-7.165357780456543,0.0,1910,0.00025,-4.883896827697754,1.0147802829742432,-0.0025093727745115757,2960.0,8.966666666666667e-05
49,9650,194,193,,0.0008969629,3.7123519120996206e-07,-0.004769750633597125,0.2,-7.166013908386231,0.0,1920,0.00025,-0.4463346004486084,1.0150539875030518,-0.014039875008165836,2960.0,8.966666666666667e-05
49,9700,196,194,,0.00025418878,3.350716781369556e-07,0.00030404509266368507,0.2,-7.16681547164917,0.0,1930,0.00025,0.24723148345947266,1.014810562133789,-0.0026391514111310244,2960.0,8.966666666666667e-05
49,9750,197,195,,0.00083996414,7.327321100092376e-07,-0.004229993161745327,0.2,-7.164712762832641,0.0,1940,0.00025,-0.8135054111480713,1.0143001079559326,-0.009574992582201958,2960.0,8.966666666666667e-05
49,9800,198,196,,9.252429e-05,5.913621180297923e-07,0.0004226633965735971,0.2,-7.162570190429688,0.0,1950,0.00025,-0.9021382331848145,1.013910174369812,-0.0007925457903183997,2960.0,8.966666666666667e-05
49,9850,200,197,,0.00058996794,1.1324525530653773e-06,-0.0028862304005308204,0.2,-7.161654472351074,0.0,1960,0.00025,-11.594346046447754,1.014227032661438,-0.006925875786691904,2960.0,8.966666666666667e-05
49,9900,201,198,,0.000106805564,7.119829774637765e-07,0.000722775549933452,0.2,-7.162136793136597,0.0,1970,0.00025,-30.941553115844727,1.0136098861694336,-0.0007437053718604147,2960.0,8.966666666666667e-05
49,9950,202,199,,0.00055971625,4.913809476647657e-07,-0.005296667595015947,0.2,-7.157793807983398,0.0,1980,0.00025,-18.63335418701172,1.0129841566085815,-0.014867430552840233,2960.0,8.966666666666667e-05
49,10000,204,200,,0.0012838686,9.224116752193368e-07,-0.004720046567265257,0.2,-7.155010557174682,0.0,1990,0.00025,-1.426438331604004,1.0121997594833374,-0.010162724182009697,2960.0,8.966666666666667e-05
48,10050,205,201,,0.00044479728,9.655425856180955e-07,-0.0010520554113900183,0.2,-7.152107000350952,0.0,2000,0.00025,-107.8055419921875,1.0124591588974,-0.005334109999239445,2960.0,8.966666666666667e-05
48,10100,206,202,,0.0009174728,3.627657861215994e-07,-0.004238988360622908,0.2,-7.154117250442505,0.0,2010,0.00025,-5.522230625152588,1.0124261379241943,-0.009585151448845863,2960.0,8.966666666666667e-05
48,10150,207,203,,0.00093239784,1.4969217886573461e-06,-0.0021680786537908504,0.2,-7.151472902297973,0.0,2020,0.00025,-4.327904224395752,1.0115281343460083,-0.005949703510850668,2960.0,8.966666666666667e-05
48,10200,209,204,,0.0014817155,1.7038060832419434e-06,-0.00301897159812512,0.2,-7.147297286987305,0.0,2030,0.00025,-0.9764273166656494,1.0108137130737305,-0.008023601025342941,2960.0,8.966666666666667e-05
48,10250,210,205,,0.00049146294,6.041748491725229e-07,-0.0018397120548179658,0.2,-7.144874906539917,0.0,2040,0.00025,0.5513982176780701,1.010462999343872,-0.0038086706772446632,2960.0,8.966666666666667e-05
48,10300,211,206,,0.0006322539,7.273897210779979e-07,-0.003343547286407578,0.2,-7.143888330459594,0.0,2050,0.00025,-28.82827377319336,1.010374903678894,-0.009532634168863297,2960.0,8.966666666666667e-05
48,10350,213,207,,0.001254921,2.042772496224643e-06,-0.004972443838778417,0.2,-7.143983316421509,0.0,2060,0.00025,-0.2704198360443115,1.0105116367340088,-0.014475621283054352,2960.0,8.966666666666667e-05
48,10400,214,208,,0.0011858988,2.5847645474641466e-06,-0.0020681345597843405,0.2,-7.146139287948609,0.0,2070,0.00025,-1.5587961673736572,1.0114349126815796,-0.007605238817632198,2960.0,8.966666666666667e-05
48,10450,215,209,,0.0014944827,8.331156152507902e-07,-0.00715323101123797,0.2,-7.151519870758056,0.0,2080,0.00025,-4.805235385894775,1.0125625133514404,-0.01521624717861414,2960.0,8.966666666666667e-05
48,10500,217,210,,0.00025985122,3.319939025914209e-07,0.000338768957066371,0.2,-7.156406593322754,0.0,2090,0.00025,-5.359350681304932,1.0135129690170288,-0.001602732576429844,2960.0,8.966666666666667e-05
48,10550,218,211,,0.0017857325,1.6101494452414045e-06,-0.005131340953521501,0.2,-7.158831167221069,0.0,2100,0.00025,-40.87318420410156,1.0132429599761963,-0.012266981415450573,2960.0,8.966666666666667e-05
48,10600,220,212,,0.0021181179,9.704436081392487e-07,-0.0022029328279895566,0.2,-7.155711984634399,0.0,2110,0.00025,-5.401608467102051,1.0125747919082642,-0.00462476396933198,2960.0,8.966666666666667e-05
48,10650,221,213,,0.0013014376,1.285552195895434e-06,-0.0028620970405217605,0.2,-7.152576494216919,0.0,2120,0.00025,-3.650655746459961,1.0117950439453125,-0.008151506073772907,2960.0,8.966666666666667e-05
48,10700,222,214,,0.00059310196,7.430367077176925e-07,-0.0013371678747935434,0.2,-7.147799110412597,0.0,2130,0.00025,-32.78575897216797,1.0105010271072388,-0.0053238398395478725,2960.0,8.966666666666667e-05
47,10750,223,215,,0.00092242,9.482847758590651e-07,-0.0031447610961912176,0.2,-7.141863489151001,0.0,2140,0.00025,-11.804972648620605,1.0095689296722412,-0.010735529474914074,2960.0,8.966666666666667e-05
47,10800,225,216,,0.0028534627,8.460676838240033e-07,-0.004017995210597291,0.2,-7.137558269500732,0.0,2150,0.00025,-8.433798789978027,1.0085152387619019,-0.00916933175176382,2960.0,8.966666666666667e-05
47,10850,226,217,,0.0010575318,1.087812512423625e-06,-0.0014598491592332508,0.2,-7.131759834289551,0.0,2160,0.00025,-0.7591303586959839,1.0073248147964478,-0.004110861103981733,2960.0,8.966666666666667e-05
47,10900,227,218,,0.0009119487,5.861200577328418e-07,-0.004590332791151041,0.2,-7.1279552459716795,0.0,2170,0.00025,-15.307332992553711,1.0072754621505737,-0.013624319806694984,2960.0,8.966666666666667e-05
47,10950,229,219,,0.0035967291,5.591762658241351e-07,-0.007900806343182954,0.2,-7.128493547439575,0.003999999910593033,2180,0.00025,-16.035860061645508,1.0070643424987793,-0.018112370744347572,2960.0,8.966666666666667e-05
47,11000,230,220,,0.0048659896,4.669919661637323e-07,-0.010872875334229315,0.2,-7.125745725631714,0.011999999731779098,2190,0.00025,-82.94049835205078,1.0062726736068726,-0.028189485892653465,2960.0,8.966666666666667e-05
47,11050,231,221,,0.0031388616,6.453712614984398e-07,-0.005109618698683249,0.2,-7.121386098861694,0.0,2200,0.00025,-12.88635540008545,1.0052571296691895,-0.01760374754667282,2960.0,8.966666666666667e-05
47,11100,233,222,,0.0028142584,6.40215336034089e-07,-0.004542726753948933,0.2,-7.117031908035278,0.0,2210,0.00025,-2.168658971786499,1.0047757625579834,-0.013046346604824066,2960.0,8.966666666666667e-05
47,11150,234,223,,0.00355556,1.1286019798717462e-06,-0.003385165686719116,0.2,-7.11482605934143,0.0,2220,0.00025,0.5334342122077942,1.0040371417999268,-0.008535558357834816,2960.0,8.966666666666667e-05
47,11200,235,224,,0.0036374487,5.84257527407317e-06,-0.009486074445885607,0.2,-7.110816431045532,0.0019999999552965165,2230,0.00025,-14.818490028381348,1.0033457279205322,-0.026085399091243744,2960.0,8.966666666666667e-05
47,11250,237,225,,0.0019979167,2.0754275169565517e-06,-0.001420813766773854,0.2,-7.108232641220093,0.0,2240,0.00025,-6.787891864776611,1.0029098987579346,-0.01339195016771555,2960.0,8.966666666666667e-05
47,11300,238,226,,0.005624633,1.4543121892529599e-06,-0.003689492514356907,0.2,-7.107835721969605,0.017999999597668646,2250,0.00025,-0.3318384885787964,1.003474235534668,-0.009370964951813221,2960.0,8.966666666666667e-05
47,11350,239,227,,0.007968318,4.541008092928678e-06,-0.017829787822440223,0.2,-7.112333822250366,0.019999999552965164,2260,0.00025,-6.877162456512451,1.0045303106307983,-0.035810548812150955,2960.0,8.966666666666667e-05
47,11400,241,228,,0.01075725,7.287869993888307e-06,-0.009127274885773673,0.2,-7.114699411392212,0.031999999284744264,2270,0.00025,-9.08609390258789,1.0038646459579468,-0.018703099340200424,2960.0,8.966666666666667e-05
47,11450,242,229,,0.0022904025,9.087650198580377e-05,0.0002088925874558889,0.2,-7.10848479270935,0.0,2280,0.00025,-3.347644329071045,1.002424955368042,-0.002139274962246418,2960.0,8.966666666666667e-05
47,11500,243,230,,0.0036211312,0.00012134475673519773,-0.008234901944408258,0.2,-7.103151273727417,0.0019999999552965165,2290,0.00025,-0.13637018203735352,1.0019426345825195,-0.021854087710380554,2960.0,8.966666666666667e-05
47,11550,245,231,,0.0021456063,2.3096827226254392e-05,-0.00302553618230732,0.2,-7.101422548294067,0.0,2300,0.00025,-2.8691723346710205,1.001471757888794,-0.009437226690351963,2960.0,8.966666666666667e-05
47,11600,246,232,,0.0014245189,5.478883258547284e-06,-0.0018077982203177356,0.2,-7.099452209472656,0.0,2310,0.00025,-0.3074009418487549,1.0015374422073364,-0.007586263585835695,2960.0,8.966666666666667e-05
46,11650,247,233,,0.0035340202,6.025797461006732e-06,-0.007723415008280421,0.2,-7.1003509044647215,0.0,2320,0.00025,0.47623634338378906,1.0014915466308594,-0.016543574631214142,2960.0,8.966666666666667e-05
46,11700,249,234,,0.0016890978,3.824402356258361e-05,-0.002819087586918645,0.2,-7.099910116195678,0.0,2330,0.00025,-4.184087753295898,1.0015949010849,-0.008313657715916634,2960.0,8.966666666666667e-05
46,11750,250,235,,0.0015767085,2.7425028383731843e-05,-0.0021499759915897696,0.2,-7.100602817535401,0.0,2340,0.00025,-5.802663803100586,1.0014723539352417,-0.009106635116040707,2960.0,8.966666666666667e-05
46,11800,251,236,,0.007535975,1.1225940943404566e-05,-0.012631368282251065,0.2,-7.098131084442139,0.021999999508261682,2350,0.00025,-0.7645869255065918,1.0004674196243286,-0.024669425562024117,2960.0,8.966666666666667e-05
45,11850,258,237,,0.00985707,2.8932155782968038e-05,-0.01731892049964543,0.2,-7.092338943481446,0.030000000074505807,2360,0.00025,-14.572399139404297,0.9992426037788391,-0.0399664044380188,2960.0,8.450000000000001e-05
45,11900,259,238,,0.0124426745,8.65620662807487e-05,-0.015966491587460042,0.2,-7.087512588500976,0.06200000084936619,2370,0.00025,-0.932831883430481,0.9988166689872742,-0.029036540538072586,2960.0,8.450000000000001e-05
45,11950,260,239,,0.0002520871,6.96661437586954e-06,-0.0025651570749031906,0.2,-7.087429237365723,0.0,2380,0.00025,-2.003476858139038,0.9990660548210144,-0.007922316901385784,2960.0,8.450000000000001e-05
45,12000,262,240,,0.0009171772,3.3055345625143673e-06,-0.005583026366308275,0.2,-7.088412141799926,0.0,2390,0.00025,-10.90648365020752,0.999153733253479,-0.011906396597623825,2960.0,8.450000000000001e-05
45,12050,263,241,,0.00014423132,2.1451915358738916e-06,0.0015919473269605077,0.2,-7.088562774658203,0.0,2400,0.00025,-1.6036944389343262,0.9992411732673645,0.00017599582497496158,2960.0,8.450000000000001e-05
45,12100,264,242,,0.0003545749,2.0896052092211904e-06,-0.0025267385722836265,0.2,-7.088134765625,0.0,2410,0.00025,-29.426790237426758,0.9987214803695679,-0.006050562486052513,2960.0,8.450000000000001e-05
45,12150,266,243,,0.0010612834,8.496477278185921e-07,-0.005170873192837178,0.2,-7.085711145401001,0.0,2420,0.00025,-6.636541843414307,0.9987490773200989,-0.011731408536434174,2960.0,8.450000000000001e-05
45,12200,267,244,,0.0008210945,1.223178685449966e-06,-0.0007523826892594343,0.2,-7.088763475418091,0.0,2430,0.00025,-7.814563751220703,1.0001060962677002,-0.002163379220291972,2960.0,8.450000000000001e-05
45,12250,269,245,,0.00034601212,3.513273185262733e-07,-0.0013250620588660666,0.2,-7.096469831466675,0.0,2440,0.00025,-0.7171999216079712,1.00163996219635,-0.0027547371573746204,2960.0,8.450000000000001e-05
45,12300,270,246,,0.00046678184,1.0647979252098593e-06,-0.002858853704761799,0.2,-7.102670574188233,0.0,2450,0.00025,-1.8622040748596191,1.0024865865707397,-0.00652798917144537,2960.0,8.450000000000001e-05
45,12350,272,247,,0.0007550335,6.956732988783187e-07,-0.001572746504330169,0.2,-7.104165935516358,0.0,2460,0.00025,-28.764816284179688,1.001999020576477,-0.004468605387955904,2960.0,8.450000000000001e-05
45,12400,273,248,,0.0018296969,4.4074808158711676e-07,-0.007555653567425891,0.2,-7.100408506393433,0.0,2470,0.00025,-3.059663772583008,1.0012774467468262,-0.017525920644402504,2960.0,8.450000000000001e-05
45,12450,274,249,,0.0039715837,2.893588217034448e-07,-0.007912533915136067,0.2,-7.098522758483886,0.0019999999552965165,2480,0.00025,-4.649425983428955,1.0013865232467651,-0.017038404941558838,2960.0,8.450000000000001e-05
45,12500,275,250,,0.001377635,6.291325519214297e-07,-0.0030368024712952744,0.2,-7.100887680053711,0.0,2490,0.00025,-1.1903352737426758,1.0022680759429932,-0.008359964936971664,2960.0,8.450000000000001e-05
45,12550,277,251,,0.0025455714,4.982416243137777e-07,-0.006122871233616056,0.2,-7.105873346328735,0.0,2500,0.00025,-3.847968101501465,1.0033423900604248,-0.01623382791876793,2960.0,8.450000000000001e-05
45,12600,278,252,,0.005011107,6.719536770560808e-07,-0.014370937013998563,0.2,-7.109588670730591,0.007999999821186066,2510,0.00025,0.10938519239425659,1.0034294128417969,-0.030829649418592453,2960.0,8.450000000000001e-05
45,12650,279,253,,0.0009655595,2.7080721451966385e-07,0.0006733963987789693,0.2,-7.108432626724243,0.0,2520,0.00025,0.6194346249103546,1.0030015707015991,-0.0077323149889707565,2960.0,8.450000000000001e-05
45,12700,281,254,,0.0015481722,7.55323770817995e-07,0.00021348445888733636,0.2,-7.108192396163941,0.0,2530,0.00025,-1.6243174076080322,1.003655195236206,-0.0004813210398424417,2960.0,8.450000000000001e-05
45,12750,282,255,,0.0030069088,4.726792127485169e-07,-0.007428524520481083,0.2,-7.112758922576904,0.0019999999552965165,2540,0.00025,0.6803516149520874,1.0044492483139038,-0.017444781959056854,2960.0,8.450000000000001e-05
45,12800,283,256,,0.003071103,1.3339611371065985e-06,-0.002220776960370152,0.2,-7.114880657196045,0.0,2550,0.00025,-11.842887878417969,1.0044130086898804,-0.008385158143937588,2960.0,8.450000000000001e-05
45,12850,284,257,,0.002761755,1.1560080565686804e-06,-0.006782550573989266,0.2,-7.114152193069458,0.0,2560,0.00025,-14.934720993041992,1.0044292211532593,-0.020590096712112427,2960.0,8.450000000000001e-05
45,12900,286,258,,0.0035236967,9.492659046372865e-07,-0.003695869328920054,0.2,-7.113999700546264,0.005999999865889549,2570,0.00025,-0.18967366218566895,1.004116415977478,-0.01133789587765932,2960.0,8.450000000000001e-05
45,12950,287,259,,0.008033124,2.5130026529041062e-06,-0.00564168495312316,0.2,-7.111098575592041,0.023999999463558196,2580,0.00025,-1.5950236320495605,1.0033252239227295,-0.01252509281039238,2960.0,8.450000000000001e-05
44,13000,289,260,,0.0002122891,8.612344345237944e-07,0.0011902839745161486,0.2,-7.105815744400024,0.0,2590,0.00025,-1.7372541427612305,1.0018751621246338,-0.0006763878045603633,2960.0,8.450000000000001e-05
44,13050,290,261,,0.0017967987,1.195258403186017e-06,-0.006738789009047253,0.2,-7.098296499252319,0.0,2600,0.00025,0.604438990354538,1.000504493713379,-0.019532974809408188,2960.0,8.450000000000001e-05
44,13100,291,262,,0.0073976326,1.0562476404629706e-06,-0.01180615319963536,0.2,-7.092892169952393,0.023999999463558196,2610,0.00025,-69.40077209472656,0.9998182058334351,-0.02366783283650875,2960.0,8.450000000000001e-05
44,13150,293,263,,0.0036012458,1.3924626728112343e-06,-0.004518062892719188,0.2,-7.089755487442017,0.0,2620,0.00025,-12.371773719787598,0.9990609288215637,-0.015223877504467964,2960.0,8.450000000000001e-05
44,13200,294,264,,0.0020138538,7.817350649474974e-07,-0.002887378527724671,0.2,-7.085883140563965,0.0,2630,0.00025,-1.7864441871643066,0.9984906911849976,-0.009099178947508335,2960.0,8.450000000000001e-05
44,13250,295,265,,0.0022598172,3.931117163347153e-07,-0.008683159471489432,0.2,-7.084779977798462,0.0,2640,0.00025,0.08568674325942993,0.9987109303474426,-0.01841052435338497,2960.0,8.450000000000001e-05
44,13300,297,266,,0.0027808524,2.944843686236709e-06,-0.005304359380155788,0.2,-7.086758232116699,0.0,2650,0.00025,0.19964754581451416,0.9990558624267578,-0.015830110758543015,2960.0,8.450000000000001e-05
44,13350,298,267,,0.0032945646,3.4068358900185556e-06,-0.001303931806702252,0.2,-7.087802505493164,0.0,2660,0.00025,-18.342681884765625,0.9991081953048706,-0.012619656510651112,2960.0,8.450000000000001e-05
44,13400,299,268,,0.009065695,1.6746229107411637e-06,-0.020249475841410458,0.2,-7.087736368179321,0.02799999974668026,2670,0.00025,-6.461879730224609,0.9990717768669128,-0.04202224314212799,2960.0,8.450000000000001e-05
44,13450,301,269,,0.0019399798,5.641969835323835e-07,0.001380704726790327,0.2,-7.08840012550354,0.0,2680,0.00025,-27.44864273071289,0.9996007680892944,-0.0025124037638306618,2960.0,8.450000000000001e-05
44,13500,302,270,,0.0015526616,2.2809374968346672e-06,-0.0035165753246982233,0.2,-7.0905030250549315,0.0,2690,0.00025,-5.752702713012695,0.9995230436325073,-0.009396059438586235,2960.0,8.450000000000001e-05
44,13550,303,271,,0.0005741978,1.1502295478749147e-06,0.0007542579138243965,0.2,-7.088764190673828,0.0,2700,0.00025,-3.25327730178833,0.999250054359436,-0.0031722525600343943,2960.0,8.450000000000001e-05
44,13600,304,272,,0.006492851,8.204197911254596e-07,-0.010601732679642595,0.2,-7.087835264205933,0.013999999687075614,2710,0.00025,-109.25788116455078,0.9991047978401184,-0.023709163069725037,2960.0,8.450000000000001e-05
44,13650,306,273,,0.008142136,1.7068187617041985e-06,-0.0031771257573272927,0.2,-7.08618655204773,0.03599999994039536,2720,0.00025,-26.720211029052734,0.9984365701675415,-0.00712717417627573,2960.0,8.450000000000001e-05
44,13700,307,274,,0.0008138323,1.0264674415338959e-06,-0.0023490538891635993,0.2,-7.08241491317749,0.0,2730,0.00025,-9.605278015136719,0.9979063868522644,-0.01340571977198124,2960.0,8.450000000000001e-05
44,13750,308,275,,0.008361058,9.430139925825642e-07,-0.022595566172152814,0.2,-7.080994462966919,0.013999999687075614,2740,0.00025,0.07881408929824829,0.9978361129760742,-0.043720342218875885,2960.0,8.450000000000001e-05
44,13800,310,276,,0.0011397434,2.5049797329756984e-06,0.0016330884930212618,0.2,-7.079814052581787,0.0,2750,0.00025,0.028767943382263184,0.9971956014633179,0.0014825575053691864,2960.0,8.450000000000001e-05
44,13850,311,277,,0.004933145,1.4490945147827006e-06,-0.01611772446660318,0.2,-7.076096773147583,0.0019999999552965165,2760,0.00025,-1.630742073059082,0.9967012405395508,-0.03880785033106804,2960.0,8.450000000000001e-05
44,13900,312,278,,0.0060960148,1.3421229596133344e-06,-0.006882107696437778,0.2,-7.0746396541595455,0.007999999821186066,2770,0.00025,-10.419412612915039,0.996518611907959,-0.020021626725792885,2960.0,8.450000000000001e-05
44,13950,314,279,,0.017339258,5.48879762618526e-07,-0.015788763133808992,0.2,-7.074488162994385,0.07999999858438969,2780,0.00025,-48.28192901611328,0.9967174530029297,-0.02762756682932377,2960.0,8.450000000000001e-05
44,14000,315,280,,0.010184559,1.2922894654820993e-06,-0.01035174151090903,0.2,-7.076862096786499,0.03199999965727329,2790,0.00025,-1.065976858139038,0.9973551630973816,-0.02182628959417343,2960.0,8.450000000000001e-05
44,14050,316,281,,0.013563006,8.97879800731971e-07,-0.00896301702130593,0.2,-7.07925500869751,0.07599999904632568,2800,0.00025,-9.2827730178833,0.9974886178970337,-0.0178238358348608,2960.0,8.450000000000001e-05
44,14100,317,282,,0.022047257,6.809892738601775e-07,-0.029834594015031968,0.2,-7.07947940826416,0.09399999752640724,2810,0.00025,-8.189212799072266,0.9976364374160767,-0.04872142896056175,2960.0,8.450000000000001e-05
