time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,rollout/ep_len_mean,train/learning_rate,train/clip_fraction,train/std,train/explained_variance,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_range,train/n_updates
106,5616,595968,291,1.1988819094144175e-07,3212.0,0.00025,0.0892578125,0.7617374062538147,0.6874763071537018,-0.00010482000000000002,-0.01872914656996727,-0.007276190017000772,0.007939848,-8.004760380089284,0.2,2900
106,5637,598016,292,9.897451584972572e-08,3212.0,0.00025,0.07060546875,0.7601971626281738,-0.26415085792541504,-0.00010465000000000001,0.0015239560743793845,-0.0030771884543355555,0.006147046,-7.993781663477421,0.2,2910
106,5655,600064,293,2.201328120454704e-07,3212.0,0.00025,0.1197265625,0.7558444142341614,0.7100130915641785,-0.00010465000000000001,0.014294886961579323,-0.006249396075145341,0.012143403,-7.963738550245762,0.2,2920
106,5676,602112,294,1.0522031367310447e-07,3212.0,0.00025,0.07265625,0.7508540749549866,0.8103793263435364,-0.00010486000000000001,-0.021450968459248543,-0.0015201284841168672,0.0070143975,-7.920487952232361,0.2,2930
106,5697,604160,295,2.9334770320632584e-07,3212.0,0.00025,0.10625,0.7532156109809875,0.3183664083480835,-0.00010464999999999998,-0.01886611245572567,-0.00763379532872932,0.009149605,-7.908644269406795,0.2,2940
106,5715,606208,296,8.713977006524764e-07,3212.0,0.00025,0.1099609375,0.7528101801872253,0.6718400418758392,-0.00010464999999999998,-0.002468966180458665,-0.007632772627403028,0.011546516,-7.917978668212891,0.2,2950
106,5735,608256,297,4.754402412210368e-07,3212.0,0.00025,0.073779296875,0.749585747718811,0.5559732019901276,-0.00010396,-0.02722686342895031,-0.004550280199327972,0.0066081854,-7.901533982157707,0.2,2960
106,5756,610304,298,1.803801571220731e-07,3212.0,0.00025,0.103564453125,0.7504876255989075,0.6774719953536987,-0.00010455000000000001,0.03168855980038643,-0.005038612788484898,0.00996997,-7.890833085775375,0.2,2970
106,5775,612352,299,1.199923815464743e-05,3212.0,0.00025,0.12724609375,0.7501039505004883,0.6405806839466095,-0.00010455000000000001,-0.01456613652408123,-0.0052817270378000105,0.009583833,-7.895225633680821,0.2,2980
106,5795,614400,300,5.703888640296029e-08,3212.0,0.00025,0.084228515625,0.747954785823822,0.6177973747253418,-0.00010460000000000001,-0.0009613095317035913,-0.006430639829341089,0.007903528,-7.876160268485546,0.2,2990
106,5813,616448,301,6.176429755089252e-07,3212.0,0.00025,0.153662109375,0.7456230521202087,0.8275009095668793,-0.00010460000000000001,-0.03226223215460777,-0.008529684325912968,0.011413347,-7.855513422191143,0.2,3000
106,5834,618496,302,1.1383585237778605e-07,3212.0,0.00025,0.094775390625,0.743134617805481,0.8029843866825104,-0.00010426,-0.005545196123421192,-0.0046600889836554416,0.008977503,-7.834304483234883,0.2,3010
105,5854,620544,303,9.344601356042759e-08,3212.0,0.00025,0.078857421875,0.742318332195282,0.703340619802475,-0.00010400999999999999,0.0051569100469350815,-0.003730160102713853,0.00881397,-7.8292468875646595,0.2,3020
105,5873,622592,304,1.597030931277388e-07,3212.0,0.00025,0.12451171875,0.7383351922035217,0.8233075439929962,-0.00010400999999999999,-0.0008749146363697946,-0.006870770902605727,0.010253993,-7.802534539997578,0.2,3030
105,5894,624640,305,2.1698193153341094e-07,3212.0,0.00025,0.084228515625,0.7363830208778381,0.7503077983856201,-0.00010376,-0.003466431749984622,-0.0053199420537566764,0.007521863,-7.77441930770874,0.2,3040
105,5915,626688,306,2.944745453925535e-07,3212.0,0.00025,0.103076171875,0.7423315048217773,0.6682261824607849,-0.00010385999999999997,-0.016643259674310684,-0.006984197689598659,0.009158272,-7.792759242653847,0.2,3050
105,5934,628736,307,8.101582289365971e-07,3212.0,0.00025,0.127685546875,0.7434354424476624,0.7387112379074097,-0.00010385999999999997,-0.007578244898468256,-0.00847405806853203,0.0112969065,-7.823418636620045,0.2,3060
105,5955,630784,308,1.7260579153188792e-07,3212.0,0.00025,0.0974609375,0.7440978288650513,0.741362065076828,-0.00010350999999999999,0.007992548868060112,-0.0042438368662260475,0.008283872,-7.831422080099583,0.2,3070
105,5976,632832,309,1.543980561957703e-07,3212.0,0.00025,0.108154296875,0.7385344505310059,-0.008612871170043945,-0.00010317000000000002,0.011013845913112164,-0.005431393986509647,0.008971253,-7.805011570453644,0.2,3080
105,5995,634880,310,2.159830650978467e-05,3212.0,0.00025,0.09453125,0.7370339632034302,0.30912190675735474,-0.00010317000000000002,-0.008433161303400993,-0.00586277994007105,0.007230761,-7.771523953974247,0.2,3090
105,6016,636928,311,4.533223164071565e-08,3212.0,0.00025,0.100390625,0.7336058020591736,0.3633485436439514,-0.00010274,-0.01583402045071125,-0.007341841641755309,0.009144662,-7.743502552807331,0.2,3100
105,6035,638976,312,1.1047126899921266e-07,3212.0,0.00025,0.098876953125,0.7287262678146362,0.5720465183258057,-0.00010274,0.02048729546368122,-0.006020665005780757,0.008584896,-7.706194049119949,0.2,3110
105,6057,641024,313,9.238617694196094e-08,3212.0,0.00025,0.083203125,0.7236456274986267,0.61021888256073,-0.00010353999999999999,-0.013567564077675343,-0.004157642510836013,0.007858055,-7.6617068380117415,0.2,3120
105,6080,643072,314,6.56180405733675e-08,3212.0,0.00025,0.11083984375,0.7208608388900757,-0.13097155094146729,-0.00010311999999999999,-0.009169190190732479,-0.004354852408869192,0.008494515,-7.627233225107193,0.2,3130
105,6099,645120,315,1.150407002992182e-07,3212.0,0.00025,0.12646484375,0.7198234796524048,0.711383730173111,-0.00010311999999999999,-0.02966066636145115,-0.004129389076842927,0.01119661,-7.6110409393906595,0.2,3140
105,6120,647168,316,1.8142852749036819e-07,3212.0,0.00025,0.120751953125,0.7193788290023804,0.7519716024398804,-0.00010227999999999999,-0.02326717972755432,-0.006023183550132672,0.010550128,-7.601427766680717,0.2,3150
105,6141,649216,317,2.8387515643713e-07,3212.0,0.00025,0.0765625,0.7222968339920044,0.4459025263786316,-0.00010207999999999998,0.005765665788203478,-0.004327762624598108,0.007862196,-7.615092006325722,0.2,3160
105,6160,651264,318,2.032162232379342e-07,3212.0,0.00025,0.12744140625,0.7171799540519714,0.6029969751834869,-0.00010207999999999998,0.007251107133924961,-0.005850339916651137,0.010016149,-7.601202370226384,0.2,3170
105,6181,653312,319,2.1123129778088945e-07,3212.0,0.00025,0.065869140625,0.7140001058578491,0.7178867757320404,-0.00010159,0.0010864349314942956,-0.0026954379281960428,0.0067153694,-7.558774945139885,0.2,3180
105,6202,655360,320,4.098976821187428e-07,3212.0,0.00025,0.1185546875,0.7095618844032288,0.5920844078063965,-0.00010078999999999999,-0.04554901272058487,-0.009081292705377563,0.011247255,-7.522118310630321,0.2,3190
105,6221,657408,321,3.5742266725202753e-07,3212.0,0.00025,0.105810546875,0.711382269859314,0.6454958915710449,-0.00010078999999999999,0.014018886722624302,-0.003566533248522319,0.010986885,-7.508507922291756,0.2,3200
105,6242,659456,322,5.010817077377716e-08,3212.0,0.00025,0.0794921875,0.7145117521286011,0.33602041006088257,-0.00010017,-0.00623647915199399,-0.0031183707338641397,0.0076023745,-7.531599880754948,0.2,3210
105,6260,661504,323,8.188086043303677e-07,3212.0,0.00025,0.130224609375,0.7202326655387878,0.814151793718338,-0.00010017,-0.021220555528998375,-0.011088433006443665,0.012076281,-7.571632209420204,0.2,3220
105,6281,663552,324,3.734750429917888e-07,3212.0,0.00025,0.089111328125,0.7174685597419739,0.7419374287128448,-9.961000000000002e-05,-0.020409200340509415,-0.004435447002470028,0.009920246,-7.5835045903921126,0.2,3230
105,6302,665600,325,1.0305261884391292e-07,3212.0,0.00025,0.10107421875,0.7192554473876953,0.5102981328964233,-9.922e-05,-0.011558597907423973,-0.005575702576607,0.009297712,-7.580595423281193,0.2,3240
105,6321,667648,326,6.560406878630687e-07,3212.0,0.00025,0.1216796875,0.7212125658988953,0.7866409569978714,-9.922e-05,-0.02540474757552147,-0.008731515910767484,0.0107765235,-7.595295549929142,0.2,3250
105,6341,669696,327,1.8360090980329425e-07,3212.0,0.00025,0.086279296875,0.7151306867599487,0.6621818542480469,-9.812000000000002e-05,-0.006684013642370701,-0.0032257917409879155,0.0070367074,-7.570150671899318,0.2,3260
105,6362,671744,328,1.5994304703448314e-07,3212.0,0.00025,0.132421875,0.7151918411254883,0.8163252621889114,-9.748e-05,-0.027421513572335243,-0.00780541160638677,0.013639819,-7.545923091471195,0.2,3270
105,6381,673792,329,2.39623996456384e-06,3212.0,0.00025,0.108544921875,0.7142361402511597,0.8355216830968857,-9.748e-05,-0.003545960644260049,-0.003873723722063005,0.009808974,-7.545271614193917,0.2,3280
105,6401,675840,330,1.5584016810343826e-07,3212.0,0.00025,0.12060546875,0.71428382396698,0.759629637002945,-9.704e-05,0.0019813121762126684,-0.00752762422489468,0.010192582,-7.5426398575305935,0.2,3290
105,6422,677888,331,1.0090642269644512e-06,3212.0,0.00025,0.1169921875,0.7137854695320129,0.8266547322273254,-9.642e-05,0.008419322781264782,-0.008976571839593817,0.010016071,-7.542869614064694,0.2,3300
105,6440,679936,332,3.1247163867820226e-06,3212.0,0.00025,0.10546875,0.7138128280639648,0.8559175133705139,-9.642e-05,-0.015370809473097324,-0.0066050643552443946,0.010598053,-7.541299711167812,0.2,3310
105,6460,681984,333,7.847361090940197e-08,3212.0,0.00025,0.093701171875,0.7170424461364746,0.3861740827560425,-9.557000000000001e-05,0.001977495849132538,-0.0064339797128923236,0.0075391773,-7.560249772667885,0.2,3320
105,6478,684032,334,1.373888752431718e-07,3212.0,0.00025,0.123681640625,0.7180739641189575,0.8681895136833191,-9.557000000000001e-05,-0.017046915367245674,-0.007779983966611326,0.011328668,-7.582788646221161,0.2,3330
105,6498,686080,335,4.178393147924453e-06,3212.0,0.00025,0.1236328125,0.7195297479629517,0.8546464145183563,-9.553e-05,-0.016430208459496498,-0.00507260545346071,0.010934874,-7.596672968566418,0.2,3340
105,6519,688128,336,5.270273388813251e-08,3212.0,0.00025,0.07890625,0.7190086245536804,0.5367088615894318,-9.549e-05,0.005277037154883146,-0.004172514338279143,0.0082001295,-7.600608523190021,0.2,3350
105,6537,690176,337,1.8408978371686758e-07,3212.0,0.00025,0.11455078125,0.7197073101997375,0.8358796238899231,-9.549e-05,-0.005177430808544159,-0.004431182597181759,0.010673345,-7.600779655575752,0.2,3360
105,6557,692224,338,4.518409884801677e-07,3212.0,0.00025,0.094677734375,0.7174736261367798,0.6924507319927216,-9.501000000000001e-05,-0.024685945361852646,-0.004697339604899753,0.0073924526,-7.594405853748322,0.2,3370
105,6577,694272,339,9.310474163859439e-08,3212.0,0.00025,0.076416015625,0.7164533734321594,0.8418667316436768,-9.449000000000001e-05,-0.02103336900472641,-0.0036121148616075514,0.009574071,-7.575455766916275,0.2,3380
105,6595,696320,340,1.662667279744845e-07,3212.0,0.00025,0.1150390625,0.7143417596817017,0.7841745764017105,-9.449000000000001e-05,0.003695373423397541,-0.0059877752835745925,0.01261327,-7.559984089434147,0.2,3390
105,6616,698368,341,1.0696728210968232e-07,3212.0,0.00025,0.0845703125,0.7110415101051331,0.57976034283638,-9.364e-05,0.0073257447220385075,-0.0033298747322987763,0.009403542,-7.532574470341205,0.2,3400
105,6636,700416,342,3.744572248276512e-07,3212.0,0.00025,0.097509765625,0.7134847640991211,0.8433215916156769,-9.305000000000001e-05,0.013109035789966583,-0.0007187262388470117,0.00825751,-7.529290218651295,0.2,3410
105,6654,702464,343,7.257047301978403e-07,3212.0,0.00025,0.10966796875,0.7129853963851929,0.8186153024435043,-9.305000000000001e-05,0.014111125841736794,-0.005407151266990695,0.009433372,-7.538413222134113,0.2,3420
105,6674,704512,344,1.780105062465509e-07,3212.0,0.00025,0.082421875,0.7137005925178528,0.8013093173503876,-9.287e-05,-0.011727402918040752,-0.005576039921288611,0.008513014,-7.541152393817901,0.2,3430
105,6692,706560,345,7.323477386300681e-07,3212.0,0.00025,0.108544921875,0.7183870673179626,0.8871357887983322,-9.287e-05,0.005729304626584053,-0.002540554558800068,0.011500709,-7.570383301377296,0.2,3440
105,6712,708608,346,3.042177420053971e-06,3212.0,0.00025,0.108544921875,0.7169507741928101,0.8362485766410828,-9.193999999999999e-05,0.003169575473293662,-0.008022327854996547,0.009104773,-7.580831891298294,0.2,3450
105,6732,710656,347,6.530307583574313e-08,3212.0,0.00025,0.048486328125,0.7140148282051086,0.38648921251296997,-9.122e-05,-0.008379992097616196,-0.00186826583230868,0.005881852,-7.55932727754116,0.2,3460
105,6749,712704,348,1.4228240223790324e-07,3212.0,0.00025,0.09814453125,0.7097491025924683,0.8327881991863251,-9.122e-05,0.004077671095728874,-0.005951531762548257,0.011699965,-7.524947218596935,0.2,3470
105,6769,714752,349,1.8333173217865984e-07,3212.0,0.00025,0.10498046875,0.7114330530166626,0.712384819984436,-8.968999999999999e-05,-0.018773797899484634,-0.005166064595687203,0.009491337,-7.510582210123539,0.2,3480
105,6789,716800,350,2.05223152660583e-07,3212.0,0.00025,0.09052734375,0.7156874537467957,0.7573441416025162,-8.914e-05,0.020927390083670616,-0.0017720440875564237,0.008037289,-7.54077408015728,0.2,3490
105,6807,718848,351,2.4088420249368524e-06,3212.0,0.00025,0.139501953125,0.7174292802810669,0.8153746575117111,-8.914e-05,0.028342925012111664,-0.005204979366681073,0.012875652,-7.565335190296173,0.2,3500
105,6826,720896,352,6.100756956894937e-07,3212.0,0.00025,0.10166015625,0.7107936143875122,0.8102237582206726,-8.844e-05,0.014123260043561459,-0.005801559808605816,0.00839049,-7.539856745302677,0.2,3510
105,6846,722944,353,1.1727025583940787e-07,3212.0,0.00025,0.1017578125,0.7128803133964539,0.7836494594812393,-8.773000000000002e-05,-0.0008641403401270509,-0.005659141893556807,0.011189993,-7.520630311965943,0.2,3520
105,6863,724992,354,6.368299807713029e-07,3212.0,0.00025,0.10263671875,0.713858425617218,0.8140107095241547,-8.773000000000002e-05,-0.02389887347817421,-0.0016164243934326805,0.0062244963,-7.5380596101284025,0.2,3530
105,6883,727040,355,6.930706933361286e-08,3212.0,0.00025,0.08916015625,0.713164210319519,0.5878052413463593,-8.744e-05,-0.009249665774405003,-0.005783916176733328,0.010767752,-7.539069290459156,0.2,3540
105,6900,729088,356,3.3174938012248135e-07,3212.0,0.00025,0.1150390625,0.7114134430885315,0.8286214619874954,-8.744e-05,-0.0031237280927598476,-0.003930263246002141,0.011796511,-7.5276145622134205,0.2,3550
105,6919,731136,357,7.28089031245549e-06,3212.0,0.00025,0.11357421875,0.7080853581428528,0.8165662586688995,-8.630999999999999e-05,0.0005972411017864943,-0.005265792495629284,0.010019947,-7.503332805633545,0.2,3560
105,6939,733184,358,5.276713367918795e-08,3212.0,0.00025,0.11572265625,0.7103592753410339,0.36900848150253296,-8.581000000000001e-05,0.007828069850802422,-0.00738269287685398,0.010523727,-7.498875878751278,0.2,3570
105,6956,735232,359,1.4775145628087573e-07,3212.0,0.00025,0.129296875,0.7096434235572815,0.7537793070077896,-8.581000000000001e-05,-0.0277929175645113,-0.006381702671933454,0.009270527,-7.502841793000698,0.2,3580
105,6976,737280,360,1.6121889571674152e-07,3212.0,0.00025,0.0783203125,0.7081164121627808,0.6058911979198456,-8.472e-05,0.016332142055034637,-0.00360003847090411,0.0075531933,-7.4922475323081015,0.2,3590
105,6995,739328,361,1.0619487468832567e-07,3212.0,0.00025,0.103564453125,0.707952082157135,0.45211362838745117,-8.343000000000003e-05,0.0052612232975661755,-0.008607547123392578,0.010351798,-7.487156583368778,0.2,3600
105,7012,741376,362,3.924080919981421e-07,3212.0,0.00025,0.1078125,0.709083080291748,0.7564083933830261,-8.343000000000003e-05,-0.002965371822938323,-0.00392397772957338,0.009439731,-7.491147248446941,0.2,3610
105,7031,743424,363,6.648978194689903e-08,3212.0,0.00025,0.08232421875,0.7048546075820923,0.8055374473333359,-8.262e-05,-0.020191673189401627,-0.004782425811572466,0.007406948,-7.472926226258278,0.2,3620
105,7050,745472,364,4.0014699291823775e-07,3212.0,0.00025,0.113134765625,0.7016244530677795,0.7044291198253632,-8.219000000000001e-05,0.0026664945762604475,-0.004479328912566416,0.010014459,-7.437953776121139,0.2,3630
105,7068,747520,365,6.487435097457528e-07,3212.0,0.00025,0.124560546875,0.7002592086791992,0.797698363661766,-8.219000000000001e-05,-0.031090114265680313,-0.004987267772958148,0.008875977,-7.415087769925594,0.2,3640
105,7088,749568,366,1.7651393426354468e-07,3212.0,0.00025,0.087060546875,0.7008212804794312,0.6831603944301605,-8.112000000000001e-05,-0.00798432994633913,-0.004449280019616708,0.008887295,-7.409654739499092,0.2,3650
105,7108,751616,367,5.956814865037963e-07,3212.0,0.00025,0.1275390625,0.7024056315422058,0.7612283527851105,-8.144e-05,-0.010856074281036854,-0.009445112226239871,0.010944052,-7.41797509342432,0.2,3660
105,7126,753664,368,4.66358675087486e-06,3212.0,0.00025,0.120263671875,0.7017573118209839,0.6742652952671051,-8.144e-05,-0.013463320210576057,-0.0042513539774517994,0.010939857,-7.4253827303648,0.2,3670
105,7146,755712,369,1.0528602329973325e-07,3212.0,0.00025,0.068310546875,0.7009453773498535,0.6195456385612488,-8.045000000000002e-05,0.0063747381791472435,-0.0029807795152009932,0.0071768,-7.419914096593857,0.2,3680
105,7163,757760,370,1.5594190385659346e-07,3212.0,0.00025,0.107177734375,0.6963077783584595,0.8298395574092865,-8.045000000000002e-05,0.00208107428625226,-0.007404907255840953,0.008886641,-7.38842121809721,0.2,3690
105,7182,759808,371,1.662399727653252e-07,3212.0,0.00025,0.10419921875,0.6909562349319458,0.8253184258937836,-7.96e-05,0.012472962029278278,-0.0042960989463608715,0.009538075,-7.339451733231544,0.2,3700
105,7201,761856,372,8.724082538047462e-08,3212.0,0.00025,0.119921875,0.6899552345275879,-0.09424364566802979,-7.878999999999998e-05,-0.01859242282807827,-0.005509984439413529,0.012899755,-7.309473887085915,0.2,3710
105,7219,763904,373,1.8581239576986875e-07,3212.0,0.00025,0.148828125,0.690511167049408,0.8553656041622162,-7.878999999999998e-05,-0.025808794423937798,-0.008225926262093708,0.01209265,-7.309402744472027,0.2,3720
105,7238,765952,374,8.350520772082426e-08,3212.0,0.00025,0.09140625,0.6904585957527161,0.8482408225536346,-7.757e-05,-0.006076197139918804,-0.0012252484011696652,0.0074927527,-7.311805967986584,0.2,3730
105,7257,768000,375,9.339205504499404e-08,3212.0,0.00025,0.099462890625,0.6908968091011047,0.49146485328674316,-7.667000000000001e-05,-0.028010431677103043,-0.0031757375327288173,0.0110712,-7.312463921308518,0.2,3740
105,7275,770048,376,1.9524919787405892e-05,3212.0,0.00025,0.1650390625,0.6896267533302307,0.7126270532608032,-7.667000000000001e-05,-0.008568921126425266,-0.004740319870325038,0.014654273,-7.309824153780937,0.2,3750
105,7294,772096,377,3.8531940083075256e-08,3212.0,0.00025,0.089208984375,0.689189612865448,0.7304995357990265,-7.629000000000002e-05,0.011831163428723812,-0.002528164007162559,0.0071444977,-7.298008285462856,0.2,3760
105,7313,774144,378,9.134179510539297e-08,3212.0,0.00025,0.126318359375,0.692405641078949,0.5070923268795013,-7.523000000000001e-05,-0.013912013731896877,-0.003265123866731301,0.01020343,-7.316949465870858,0.2,3770
105,7330,776192,379,1.0950482822735808e-07,3212.0,0.00025,0.0978515625,0.6913437843322754,0.5334533751010895,-7.523000000000001e-05,-0.03142666444182396,-0.004604522776207887,0.00922941,-7.3245454505085945,0.2,3780
105,7349,778240,380,3.36763600533585e-08,3212.0,0.00025,0.10302734375,0.6867101788520813,0.17543727159500122,-7.466000000000001e-05,-0.02085174433887005,-0.0063783032819628716,0.010628948,-7.288092705607414,0.2,3790
105,7367,780288,381,1.0127150136263197e-07,3212.0,0.00025,0.1591796875,0.6862550973892212,0.6668889224529266,-7.466000000000001e-05,-0.04402501508593559,-0.00454282444115961,0.013043279,-7.2669763818383215,0.2,3800
105,7387,782336,382,8.681738780658144e-08,3212.0,0.00025,0.12431640625,0.6844010353088379,0.6152650117874146,-7.393e-05,0.00370134343393147,-0.005248838156694547,0.011076571,-7.257561795413494,0.2,3810
105,7407,784384,383,8.093980978229887e-08,3212.0,0.00025,0.084619140625,0.685867190361023,-0.23396289348602295,-7.326000000000001e-05,-0.029218947514891624,-0.004569969523436157,0.008519983,-7.250874628126621,0.2,3820
105,7424,786432,384,4.4428326396728223e-07,3212.0,0.00025,0.12314453125,0.6827985644340515,0.6933364868164062,-7.326000000000001e-05,-0.027206551283597946,-0.004873551831406075,0.009828995,-7.239593322575092,0.2,3830
105,7444,788480,385,6.764954193494433e-08,3212.0,0.00025,0.096826171875,0.6818456649780273,0.8071647733449936,-7.279000000000001e-05,-0.012538977898657322,-0.002513411572726909,0.008357847,-7.219097355008126,0.2,3840
105,7464,790528,386,2.0471630892693327e-07,3212.0,0.00025,0.09560546875,0.6816960573196411,-0.08167529106140137,-7.206000000000002e-05,-0.0025905948132276535,-0.0032745826363679955,0.0071513816,-7.212346148490906,0.2,3850
105,7481,792576,387,6.592654210657578e-07,3212.0,0.00025,0.092724609375,0.6801816821098328,0.5030847787857056,-7.206000000000002e-05,-0.016725627705454826,-0.0030741942464374006,0.008156682,-7.201421143114567,0.2,3860
105,7501,794624,388,1.4628822816997733e-07,3212.0,0.00025,0.10712890625,0.6813364624977112,0.8030842244625092,-7.094000000000002e-05,0.0018115530256181955,-0.005381247706827708,0.009285939,-7.195184814929962,0.2,3870
105,7520,796672,389,1.2301690797134057e-07,3212.0,0.00025,0.10029296875,0.6822583079338074,0.5654237270355225,-7.049000000000001e-05,0.0041471668519079685,-0.0027095975892734714,0.009437358,-7.2070404723286625,0.2,3880
105,7538,798720,390,3.7857670747043494e-06,3212.0,0.00025,0.11826171875,0.6818073987960815,0.6243911981582642,-7.049000000000001e-05,0.00572433415800333,-0.004800810967572034,0.012286316,-7.209765219688416,0.2,3890
105,7558,800768,391,3.7681629322383615e-08,3212.0,0.00025,0.0916015625,0.6826683282852173,0.7379375696182251,-7.013000000000001e-05,-0.011788658797740936,-0.004304191457049455,0.008205727,-7.209801867604256,0.2,3900
105,7577,802816,392,1.115954688657439e-07,3212.0,0.00025,0.094921875,0.6814389228820801,0.8018231391906738,-7.013000000000001e-05,0.01837572082877159,-0.0018420213578792754,0.00844473,-7.206271123886109,0.2,3910
105,7597,804864,393,1.623572800979467e-07,3212.0,0.00025,0.125244140625,0.6827911138534546,0.7354003190994263,-6.910000000000001e-05,-0.016416462138295174,-0.0054185231565497816,0.01121947,-7.208743743598461,0.2,3920
105,7618,806912,394,9.646131967078197e-08,3212.0,0.00025,0.0939453125,0.6820986866950989,0.34296196699142456,-6.900000000000001e-05,-0.020668139681220055,-0.004383077933016466,0.010065883,-7.214821679890155,0.2,3930
105,7636,808960,395,6.117958968876458e-07,3212.0,0.00025,0.16728515625,0.682232677936554,0.7966417223215103,-6.900000000000001e-05,0.009796232916414738,-0.006110257690306753,0.015564741,-7.214252486824989,0.2,3940
105,7657,811008,396,7.66284018732799e-07,3212.0,0.00025,0.108349609375,0.6783367991447449,0.7785522043704987,-6.835000000000001e-05,-0.004099413752555847,-0.005076651279523503,0.011666302,-7.188193649053574,0.2,3950
105,7677,813056,397,2.661925401103993e-07,3212.0,0.00025,0.152978515625,0.6739568114280701,0.5210847556591034,-6.737000000000001e-05,-0.015098722651600838,-0.008243219518044497,0.0129051395,-7.1470509469509125,0.2,3960
105,7695,815104,398,3.153748101558662e-07,3212.0,0.00025,0.110205078125,0.6791797876358032,0.7899607121944427,-6.737000000000001e-05,-0.004915477707982063,-0.005995582840114366,0.009425845,-7.14917965233326,0.2,3970
105,7714,817152,399,4.92529252521523e-08,3212.0,0.00025,0.09921875,0.6757251620292664,0.859279066324234,-6.747e-05,-0.020706109702587128,-0.004784645040490432,0.009484293,-7.15653166025877,0.2,3980
105,7733,819200,400,1.2735793950557905e-07,3212.0,0.00025,0.130517578125,0.6727830767631531,0.6641729176044464,-6.649e-05,0.013999944552779198,-0.0046981573745142665,0.008555455,-7.125194856524468,0.2,3990
105,7750,821248,401,2.2754857855744604e-06,3212.0,0.00025,0.135009765625,0.6746682524681091,0.787114143371582,-6.649e-05,-0.0406644381582737,-0.0055381570346071385,0.011608735,-7.11528939306736,0.2,4000
105,7770,823296,402,6.182607457660972e-08,3212.0,0.00025,0.07001953125,0.6760721206665039,0.40065479278564453,-6.56e-05,-0.008480319753289223,-0.0027400595994549804,0.008715721,-7.134982933104038,0.2,4010
105,7787,825344,403,8.007892422612351e-07,3212.0,0.00025,0.132470703125,0.6772565841674805,0.8397992253303528,-6.56e-05,-0.00936899334192276,-0.008639227850653696,0.011672651,-7.147182187438011,0.2,4020
105,7806,827392,404,4.4735252201499877e-07,3212.0,0.00025,0.12568359375,0.6811943054199219,0.7572825103998184,-6.549e-05,0.003225696971639991,-0.006694420616258867,0.010670571,-7.174860793352127,0.2,4030
105,7826,829440,405,1.0263995727788356e-07,3212.0,0.00025,0.083056640625,0.6811534762382507,0.563409298658371,-6.462e-05,0.0491100549697876,-0.0037589914252748715,0.008207877,-7.190322169661522,0.2,4040
105,7844,831488,406,1.5336907461582782e-06,3212.0,0.00025,0.13330078125,0.6818339228630066,0.7868701815605164,-6.462e-05,0.001975058112293482,-0.007856027780508156,0.010977054,-7.192039793729782,0.2,4050
105,7864,833536,407,7.483168102950799e-07,3212.0,0.00025,0.126220703125,0.680925190448761,0.6785140633583069,-6.462e-05,-0.020725497975945473,-0.0040786860612570305,0.009198178,-7.191138191521167,0.2,4060
105,7884,835584,408,8.950424990605831e-08,3212.0,0.00025,0.09716796875,0.6805386543273926,0.8250506520271301,-6.414000000000002e-05,0.027763836085796356,-0.007004642889660318,0.008222113,-7.190253110229969,0.2,4070
105,7902,837632,409,2.589832692412308e-07,3212.0,0.00025,0.118896484375,0.683106005191803,0.8197398334741592,-6.414000000000002e-05,0.005353541579097509,-0.005560496733232867,0.01196908,-7.198485450446606,0.2,4080
105,7921,839680,410,6.821950283009137e-08,3212.0,0.00025,0.136083984375,0.6828157305717468,0.66299107670784,-6.403e-05,0.01845475099980831,-0.007549011385708582,0.014079581,-7.212605617940426,0.2,4090
106,7940,841728,411,2.1294799131821308e-07,3212.0,0.00025,0.1025390625,0.685397744178772,0.877773828804493,-6.402e-05,0.01638086326420307,-0.005760275886859745,0.0098965205,-7.221758417785168,0.2,4100
106,7958,843776,412,5.932506017325423e-07,3212.0,0.00025,0.1107421875,0.6851372122764587,0.8593262732028961,-6.402e-05,-0.005889503285288811,-0.004436540485767182,0.010584734,-7.234881468117237,0.2,4110
106,7979,845824,413,7.203380122389192e-08,3212.0,0.00025,0.07529296875,0.6797618269920349,0.5653071105480194,-6.402e-05,-0.01414104551076889,-0.0033877931025926957,0.0059357416,-7.198606145381928,0.2,4120
106,7996,847872,414,8.384195079425006e-07,3212.0,0.00025,0.099365234375,0.680334210395813,0.8893639594316483,-6.402e-05,-0.010157318785786629,-0.0040093718125717714,0.00913954,-7.175775323808193,0.2,4130
106,8016,849920,415,9.269134118372602e-06,3212.0,0.00025,0.169580078125,0.6773824691772461,0.858645036816597,-6.245e-05,-0.009188510477542877,-0.008979207284573932,0.011812491,-7.164698430895806,0.2,4140
106,8036,851968,416,1.3161030583686007e-07,3212.0,0.00025,0.06181640625,0.6777071952819824,-0.32038700580596924,-6.162e-05,-0.0008856189670041203,-0.0028951636362762657,0.0060022855,-7.153115537762642,0.2,4150
106,8054,854016,417,1.1790054904592395e-07,3212.0,0.00025,0.115185546875,0.6775490045547485,0.6826372146606445,-6.162e-05,0.028809966519474983,-0.006136994178086752,0.011205543,-7.1499698013067245,0.2,4160
