time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/value_loss,rollout/ep_len_mean,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,train/loss,train/approx_kl
9144,61,565248,276,2750,0.6208538115024567,0.2,0.00025,8.903596902642974e-07,3513.0,-9.455348995327949,0.9361385703086853,0.2994634951464832,0.99716796875,-4.3020000000000005e-05,0.30803972482681274,14.198435
9181,61,567296,277,2760,0.13750672340393066,0.2,0.00025,9.030209154881064e-08,3513.0,-9.44783063530922,0.9354466795921326,0.3019572153687477,1.0,-4.3030000000000006e-05,0.25758621096611023,19.82774
9214,61,569344,278,2770,-0.18453073501586914,0.2,0.00025,1.4596231820984684e-07,3513.0,-9.42150495648384,0.9304944276809692,0.2964913729578257,0.995556640625,-4.298e-05,0.21031558513641357,11.418614
9246,61,571392,279,2780,0.3312641382217407,0.2,0.00025,5.002390258768141e-06,3513.0,-9.372426387667655,0.920526385307312,0.3416219335515052,0.9958984375,-4.298e-05,0.31522974371910095,24.83927
9280,61,573440,280,2790,0.005900025367736816,0.2,0.00025,4.633464119607744e-08,3513.0,-9.36367389857769,0.9255157709121704,0.31090698363259434,0.9892578125,-4.2630000000000004e-05,0.20982414484024048,6.907014
9311,61,575488,281,2800,0.8645220100879669,0.2,0.00025,1.669589351549483e-07,3513.0,-9.370953297615051,0.9246333241462708,0.33761144359596074,0.99912109375,-4.2630000000000004e-05,0.24378344416618347,14.641233
9348,61,577536,282,2810,0.6255596280097961,0.2,0.00025,7.816042901787057e-08,3513.0,-9.39869840145111,0.9319292306900024,0.40095000294968486,0.987451171875,-4.2380000000000004e-05,0.25991806387901306,6.988943
9379,61,579584,283,2820,0.8717944324016571,0.2,0.00025,2.3455490349433284e-07,3513.0,-9.40993203818798,0.9299021363258362,0.30205672727897764,0.998193359375,-4.2380000000000004e-05,0.38784176111221313,13.811356
9412,61,581632,284,2830,0.8367137312889099,0.2,0.00025,4.032480105276015e-07,3513.0,-9.417518588900567,0.9330487847328186,0.3138633272610605,0.998291015625,-4.2369999999999996e-05,0.28493091464042664,12.568773
9447,61,583680,285,2840,0.18582451343536377,0.2,0.00025,2.3485766448838596e-07,3513.0,-9.426519533991813,0.9327595829963684,0.26285207383334636,0.9947265625,-4.1750000000000005e-05,0.2888988256454468,7.2571764
9477,61,585728,286,2850,0.7695485502481461,0.2,0.00025,2.495072110342278e-06,3513.0,-9.43649061024189,0.9343275427818298,0.4224287091754377,0.991455078125,-4.1750000000000005e-05,0.9638500809669495,14.233128
9513,61,587776,287,2860,0.6610269844532013,0.2,0.00025,7.5289060381456e-06,3513.0,-9.430077162384986,0.9291337132453918,0.9152994314907119,0.987109375,-4.19e-05,1.4363172054290771,11.587894
9545,61,589824,288,2870,0.1410192847251892,0.2,0.00025,1.9040338035125614e-07,3513.0,-9.403175875544548,0.9312475919723511,0.3054120576474816,0.995703125,-4.19e-05,0.28455907106399536,18.778088
9579,61,591872,289,2880,0.1737610101699829,0.2,0.00025,3.937814227805703e-07,3513.0,-9.41895987391472,0.9320212602615356,0.3159801959991455,0.98798828125,-4.119000000000001e-05,0.20915575325489044,10.755611
9613,61,593920,290,2890,0.8027373254299164,0.2,0.00025,7.111500693324225e-08,3513.0,-9.425188437104225,0.9328784346580505,0.29015811970457434,0.9998046875,-4.156e-05,0.2883470952510834,16.141697
9645,61,595968,291,2900,0.697948694229126,0.2,0.00025,8.764581815046136e-06,3513.0,-9.411612001061439,0.9297131299972534,0.6251154761761427,0.9953125,-4.156e-05,0.2994394302368164,18.158602
9681,61,598016,292,2910,-0.07760190963745117,0.2,0.00025,4.0859114014413224e-08,3513.0,-9.406521084904671,0.9322279691696167,0.3249491698574275,0.998828125,-4.1290000000000006e-05,0.4851618707180023,9.89984
9712,61,600064,293,2920,0.8095630258321762,0.2,0.00025,1.1117292120221833e-07,3513.0,-9.41356809437275,0.9308120608329773,0.34456089064478873,0.99716796875,-4.1290000000000006e-05,0.2866806387901306,20.413185
9747,61,602112,294,2930,0.31681954860687256,0.2,0.00025,9.465306501921233e-07,3513.0,-9.404975599050521,0.9286978840827942,0.3433485941030085,0.98974609375,-4.1e-05,0.2909996211528778,10.2466345
9778,61,604160,295,2940,0.7920015156269073,0.2,0.00025,8.184122736176747e-08,3513.0,-9.39403367638588,0.9287137985229492,0.2967173031065613,1.0,-4.1e-05,0.3187912404537201,20.08331
9811,61,606208,296,2950,0.6986608803272247,0.2,0.00025,1.7332522976154508e-05,3513.0,-9.355662429332734,0.9212513566017151,0.31330059017054734,0.987353515625,-4.0369999999999995e-05,0.2701597809791565,14.864426
9848,61,608256,297,2960,0.4978252649307251,0.2,0.00025,6.857497923395961e-08,3513.0,-9.340652823448181,0.922490656375885,0.28296839594841006,0.999951171875,-3.993e-05,0.29690486192703247,13.2809305
9879,61,610304,298,2970,0.776131808757782,0.2,0.00025,5.447281473891507e-07,3513.0,-9.324605476856231,0.9171899557113647,4.194034014269709,0.990576171875,-3.993e-05,0.2681159973144531,22.38995
9915,61,612352,299,2980,0.2311961054801941,0.2,0.00025,6.368411446522338e-08,3513.0,-9.331621766090393,0.9200254082679749,0.2958882010309026,0.98779296875,-3.954e-05,0.2645603120326996,9.347586
9946,61,614400,300,2990,0.671032577753067,0.2,0.00025,1.1008503241205503e-07,3513.0,-9.324709805846215,0.9205049872398376,0.30978816412389276,0.997998046875,-3.954e-05,0.2701679766178131,20.092045
9981,61,616448,301,3000,0.48472028970718384,0.2,0.00025,3.3733665657509346e-07,3513.0,-9.329482197761536,0.9208852052688599,0.4633195555768907,0.986279296875,-3.898e-05,0.28829225897789,45.06816
10018,61,618496,302,3010,0.41739851236343384,0.2,0.00025,6.688435028046058e-08,3513.0,-9.3306675106287,0.9215871095657349,0.3002138525247574,1.0,-3.916999999999999e-05,0.31719833612442017,16.925348
10049,61,620544,303,3020,0.5943872034549713,0.2,0.00025,8.899652341520792e-07,3513.0,-9.33899789750576,0.9233042001724243,0.3686836481560022,0.991455078125,-3.916999999999999e-05,0.20488084852695465,16.384266
10083,61,622592,304,3030,-0.3630913496017456,0.2,0.00025,5.2494669139369066e-08,3513.0,-9.35201574265957,0.9237586259841919,0.31806820412166414,0.9958984375,-3.899e-05,0.3093453347682953,7.7068214
10116,61,624640,305,3040,0.2246164083480835,0.2,0.00025,3.6751233407184e-06,3513.0,-9.367318785190582,0.9295276403427124,0.44101499002426864,0.992919921875,-3.899e-05,0.29571640491485596,15.490229
10150,61,626688,306,3050,-0.3170597553253174,0.2,0.00025,8.19808925669463e-06,3513.0,-9.387445521354675,0.9291772842407227,0.4077887331135571,0.98623046875,-3.9e-05,0.21824242174625397,5.2174134
10183,61,628736,307,3060,0.6132006645202637,0.2,0.00025,1.3322762777434604e-07,3513.0,-9.321630877256393,0.9135628938674927,0.37521095839329066,0.98935546875,-3.9e-05,0.25566086173057556,14.910315
10218,61,630784,308,3070,0.37816739082336426,0.2,0.00025,1.0785023151216322e-07,3513.0,-9.261150315403938,0.910847544670105,0.30705406623892484,0.990234375,-3.879e-05,0.3288153111934662,14.941181
10251,61,632832,309,3080,0.40733760595321655,0.2,0.00025,5.8691839482927224e-08,3513.0,-9.228838166594505,0.9059778451919556,0.2905573076568544,0.98564453125,-3.823e-05,0.1754494607448578,6.2491693
10283,61,634880,310,3090,0.4824705123901367,0.2,0.00025,6.8839340498283445e-06,3513.0,-9.178444531559943,0.8969866037368774,0.32117503164336086,0.99150390625,-3.823e-05,0.24007441103458405,18.336208
10318,61,636928,311,3100,-0.20490670204162598,0.2,0.00025,9.511087855074152e-08,3513.0,-9.134328240156174,0.8926557302474976,0.7888962383847684,0.9826171875,-3.829e-05,0.2510280907154083,8.89322
10350,61,638976,312,3110,0.448965847492218,0.2,0.00025,1.3757522147050948e-07,3513.0,-9.088186463713646,0.8887370228767395,0.4352265631314367,0.991259765625,-3.829e-05,0.37731659412384033,20.588316
10387,61,641024,313,3120,-0.16286003589630127,0.2,0.00025,1.4658248334686875e-06,3513.0,-9.057656332850456,0.8853262066841125,0.356698864325881,0.9896484375,-3.7649999999999994e-05,0.2658648192882538,12.74655
10421,61,643072,314,3130,0.14522331953048706,0.2,0.00025,2.1417794849321047e-07,3513.0,-9.032416450977326,0.8820211291313171,0.3098653588443995,0.9919921875,-3.731e-05,0.2557750940322876,14.385525
10452,61,645120,315,3140,0.20038509368896484,0.2,0.00025,1.9059552876288244e-05,3513.0,-9.02938770353794,0.8837496042251587,0.4187397719360888,0.987451171875,-3.731e-05,0.30731192231178284,17.851778
10488,61,647168,316,3150,-0.4340372085571289,0.2,0.00025,4.5821478678043095e-08,3513.0,-9.05323492884636,0.8865896463394165,0.427884649625048,0.9888671875,-3.7120000000000004e-05,0.47193649411201477,9.222131
10520,61,649216,317,3160,0.6093258261680603,0.2,0.00025,1.3552297117858103e-07,3513.0,-9.06866452395916,0.8897639513015747,4.020289777684956,0.989599609375,-3.7120000000000004e-05,0.2444745898246765,87.13778
10555,61,651264,318,3170,-0.11039471626281738,0.2,0.00025,1.7884336724893757e-07,3513.0,-9.065256318449974,0.884434163570404,0.6952582980971783,0.985498046875,-3.672e-05,0.1747148036956787,7.1544466
10587,61,653312,319,3180,0.7120087444782257,0.2,0.00025,7.939319029981462e-08,3513.0,-9.037281808257102,0.8839701414108276,0.3126863949932158,0.996875,-3.672e-05,0.30159613490104675,18.381779
10621,61,655360,320,3190,0.47222900390625,0.2,0.00025,1.3476857065874981e-07,3513.0,-9.022411972284317,0.8797013163566589,0.321081499569118,0.988916015625,-3.6740000000000004e-05,0.28928908705711365,18.686398
10656,61,657408,321,3200,-0.6545212268829346,0.2,0.00025,5.8584890927360076e-08,3513.0,-9.012677556276321,0.8819199800491333,0.38520408044569193,0.992529296875,-3.672000000000001e-05,0.24710173904895782,10.235433
10688,61,659456,322,3210,0.5581415891647339,0.2,0.00025,5.583305984324661e-07,3513.0,-9.003330999612809,0.8765886425971985,0.33186010611243544,0.992626953125,-3.672000000000001e-05,0.27104490995407104,20.655323
10722,61,661504,323,3220,-0.2993220090866089,0.2,0.00025,1.877556784563028e-06,3513.0,-8.97317014336586,0.874052107334137,0.7078570360317826,0.9884765625,-3.6270000000000003e-05,0.36769193410873413,9.10844
10753,61,663552,324,3230,0.48964643478393555,0.2,0.00025,7.001179507470922e-07,3513.0,-8.956653836369515,0.8745870590209961,0.4920289941132069,0.995654296875,-3.6270000000000003e-05,0.24806691706180573,21.587713
10787,61,665600,325,3240,0.8173645287752151,0.2,0.00025,3.587565036941021e-05,3513.0,-8.958526039123536,0.8749327063560486,0.30816960372030733,0.993701171875,-3.591000000000001e-05,0.2697252035140991,18.887949
10821,61,667648,326,3250,0.777723103761673,0.2,0.00025,1.1255646398256047e-07,3513.0,-8.960240793228149,0.8748756051063538,0.2725102591793984,0.998828125,-3.528e-05,0.303236186504364,16.022524
10853,61,669696,327,3260,0.7955082505941391,0.2,0.00025,1.59631654850223e-07,3513.0,-8.94672882258892,0.8723357915878296,0.3019216662272811,0.997412109375,-3.528e-05,0.29955363273620605,23.229595
10889,61,671744,328,3270,-0.12435686588287354,0.2,0.00025,4.27463852814558e-08,3513.0,-8.961406111717224,0.874165952205658,0.34985051162075254,0.988037109375,-3.435e-05,0.3358372747898102,4.5154104
10919,61,673792,329,3280,0.8035504519939423,0.2,0.00025,1.3847785249598842e-07,3513.0,-8.913924768567085,0.8647656440734863,0.46072971844114363,0.997802734375,-3.435e-05,0.31209927797317505,20.757008
10953,61,675840,330,3290,0.5116673409938812,0.2,0.00025,7.299409487959707e-08,3513.0,-8.910573899745941,0.867621123790741,0.34667485426180067,0.986279296875,-3.374e-05,0.3922976851463318,7.213053
10984,61,677888,331,3300,0.8306646794080734,0.2,0.00025,2.632542751235256e-07,3513.0,-8.890404677391052,0.8651909232139587,0.32114590974524615,0.998486328125,-3.374e-05,0.2863616347312927,19.987492
11019,61,679936,332,3310,0.8177573829889297,0.2,0.00025,7.847961764673173e-07,3513.0,-8.871820497512818,0.8634592890739441,5.205490224901586,0.994091796875,-3.266e-05,1.1368286609649658,20.074966
11053,61,681984,333,3320,0.5588286817073822,0.2,0.00025,1.339899849073234e-07,3513.0,-8.938589331507682,0.8769453763961792,0.2541230881237425,0.98134765625,-3.2380000000000005e-05,0.13713087141513824,10.935612
11084,61,684032,334,3330,0.6521905362606049,0.2,0.00025,2.4167286559850785e-06,3513.0,-8.993783730268479,0.8785160183906555,0.2987746249884367,0.9751953125,-3.2380000000000005e-05,0.1805659979581833,30.402855
11118,61,686080,335,3340,0.5830282866954803,0.2,0.00025,9.370171817901784e-08,3513.0,-8.977599182724953,0.8769630193710327,0.4844929300714284,0.97646484375,-3.160000000000001e-05,0.20639212429523468,4.4760118
11148,61,688128,336,3350,0.43735069036483765,0.2,0.00025,2.1618055319194695e-07,3513.0,-8.99258936047554,0.8807359337806702,0.40420481271576136,0.979541015625,-3.160000000000001e-05,0.23531363904476166,27.412178
11185,61,690176,337,3360,0.04763585329055786,0.2,0.00025,3.009121026821271e-05,3513.0,-8.997445732355118,0.8804317116737366,0.749999501183629,0.988330078125,-3.0350000000000002e-05,0.2819751501083374,13.050913
11218,61,692224,338,3370,-0.23386132717132568,0.2,0.00025,7.155504034850324e-08,3513.0,-8.965298852324485,0.8722440600395203,1.3893836718285457,0.981298828125,-3.0060000000000004e-05,0.20915617048740387,57.39257
11249,61,694272,339,3380,-0.6328792572021484,0.2,0.00025,1.2714180864015211e-06,3513.0,-8.940223053097725,0.8758344650268555,0.7270151287317276,0.9814453125,-3.0060000000000004e-05,0.18675057590007782,25.202406
11284,61,696320,340,3390,-0.4730924367904663,0.2,0.00025,9.747979979324306e-08,3513.0,-8.959233403205872,0.873009204864502,1.3686087031848728,0.986865234375,-2.9640000000000004e-05,0.20407797396183014,8.298512
11315,61,698368,341,3400,0.6605313122272491,0.2,0.00025,1.8097938753180998e-07,3513.0,-8.966406908631324,0.8779290914535522,0.4287701532244682,0.993359375,-2.9640000000000004e-05,0.28754690289497375,25.905384
11351,61,700416,342,3410,-0.4038039445877075,0.2,0.00025,2.776084855771188e-07,3513.0,-8.974619790911674,0.877372682094574,0.9323526193853467,0.9853515625,-2.8760000000000006e-05,0.16193504631519318,7.436531
11382,61,702464,343,3420,0.7732422947883606,0.2,0.00025,1.9871299949958399e-07,3513.0,-8.945469671487809,0.8702054619789124,0.3099206431303173,0.9935546875,-2.8760000000000006e-05,0.2590789496898651,19.787655
11416,61,704512,344,3430,0.5687887668609619,0.2,0.00025,1.4765914979619765e-07,3513.0,-8.942548045516014,0.875754177570343,0.3422088247258216,0.986279296875,-2.836e-05,0.30406731367111206,16.92203
11451,61,706560,345,3440,-0.12794065475463867,0.2,0.00025,3.978847409158437e-07,3513.0,-8.963218107819557,0.8736794590950012,0.31059103361330925,0.9900390625,-2.7060000000000002e-05,0.2724268436431885,16.1838
11482,61,708608,346,3450,0.6101315021514893,0.2,0.00025,3.035329379356133e-05,3513.0,-8.930461061000823,0.8696836233139038,4.510104688536376,0.98994140625,-2.7060000000000002e-05,0.26913002133369446,20.216276
11517,61,710656,347,3460,-0.03893458843231201,0.2,0.00025,5.289255989304742e-08,3513.0,-8.926850014925003,0.8719397187232971,0.3387473645620048,0.984033203125,-2.6699999999999995e-05,0.30825287103652954,6.8967867
11548,61,712704,348,3470,0.5982612669467926,0.2,0.00025,9.267473074503486e-08,3513.0,-8.929262697696686,0.8714314103126526,0.5456260631792247,0.99091796875,-2.6699999999999995e-05,0.29666391015052795,22.77179
11583,61,714752,349,3480,0.13338112831115723,0.2,0.00025,8.4283705825694e-08,3513.0,-8.919966241717338,0.8685174584388733,0.37800786588340995,0.990234375,-2.6289999999999994e-05,0.25467878580093384,11.359333
11617,61,716800,350,3490,0.44647836685180664,0.2,0.00025,5.815371735828911e-08,3513.0,-8.898168715834618,0.8658943176269531,0.35740939127281307,0.993798828125,-2.6499999999999997e-05,0.23907332122325897,16.559301
11648,61,718848,351,3500,0.3273668885231018,0.2,0.00025,1.1651893675468372e-07,3513.0,-8.879350873827935,0.864232063293457,0.49794102464802564,0.99326171875,-2.6499999999999997e-05,0.38283851742744446,20.171602
11684,61,720896,352,3510,-0.8313881158828735,0.2,0.00025,4.3009669858928846e-08,3513.0,-8.878261315822602,0.8630962371826172,0.4215196888893843,0.984619140625,-2.6349999999999997e-05,1.6759085655212402,5.0917015
11714,61,722944,353,3520,0.32832276821136475,0.2,0.00025,2.0328719539319805e-05,3513.0,-8.850123062729836,0.8612475991249084,0.48654224374331534,0.987255859375,-2.6349999999999997e-05,0.41394734382629395,25.46997
11749,61,724992,354,3530,0.6697898507118225,0.2,0.00025,1.1575107835559706e-07,3513.0,-8.850801107287406,0.861831545829773,0.4244676930364221,0.98115234375,-2.6850000000000002e-05,0.18737877905368805,8.304271
11780,61,727040,355,3540,0.914842776954174,0.2,0.00025,1.4445696239206995e-07,3513.0,-8.91704732477665,0.8762983083724976,0.11011785648006481,0.962353515625,-2.6850000000000002e-05,-0.1047099381685257,320.4297
11814,61,729088,356,3550,0.929018460214138,0.2,0.00025,1.25168684372845e-07,3513.0,-8.973793095350265,0.8762513995170593,0.48016174506628884,0.958251953125,-2.6760000000000005e-05,0.09943819791078568,49.14514
11852,61,731136,357,3560,0.7871357649564743,0.2,0.00025,7.739855787392002e-08,3513.0,-8.995170158147811,0.8799394369125366,0.8741780396201648,0.96123046875,-2.6880000000000004e-05,0.1852819323539734,11.971457
11883,61,733184,358,3570,0.8606841862201691,0.2,0.00025,1.3744448361663332e-07,3513.0,-9.04160036444664,0.884536623954773,0.777171979623381,0.95478515625,-2.6880000000000004e-05,0.9018815755844116,61.707695
11917,61,735232,359,3580,-0.014712691307067871,0.2,0.00025,1.0899314353274293e-07,3513.0,-9.038052731752396,0.8829660415649414,0.570671190856956,0.98369140625,-2.688e-05,0.22737406194210052,5.6036577
11947,61,737280,360,3590,0.7889881730079651,0.2,0.00025,1.3831929847052392e-07,3513.0,-9.064306855201721,0.8921448588371277,2.9619717675610446,0.9720703125,-2.688e-05,0.1918332278728485,28.426186
11982,61,739328,361,3600,0.65257927775383,0.2,0.00025,1.8369133612672338e-05,3513.0,-9.102480226755143,0.8931450843811035,0.5817648958414793,0.984765625,-2.697e-05,0.25278952717781067,11.589614
12017,61,741376,362,3610,0.7500374615192413,0.2,0.00025,6.772192278070577e-08,3513.0,-9.090907171368599,0.8905624747276306,0.2574823161121458,0.97060546875,-2.6580000000000006e-05,0.9712474346160889,14.332031
12049,61,743424,363,3620,0.6918441951274872,0.2,0.00025,9.78499724912929e-08,3513.0,-9.055511984229089,0.8836341500282288,4.494178784964606,0.97822265625,-2.6580000000000006e-05,0.19054244458675385,23.724646
12083,61,745472,364,3630,-0.43095850944519043,0.2,0.00025,5.579011432832459e-08,3513.0,-9.02754328250885,0.8831111788749695,0.450543991709128,0.98603515625,-2.6360000000000002e-05,0.5144466757774353,5.8454676
12114,61,747520,365,3640,0.19551241397857666,0.2,0.00025,4.057460147977032e-07,3513.0,-9.030745741724967,0.882060706615448,8.493209012271837,0.980322265625,-2.6360000000000002e-05,0.3199501931667328,22.008183
12154,61,749568,366,3650,-0.7366898059844971,0.2,0.00025,2.612094194576198e-06,3513.0,-9.023658895492554,0.8835132718086243,0.3621242335764691,0.981591796875,-2.6330000000000004e-05,0.2443598359823227,5.5962014
12186,61,751616,367,3660,0.7311807870864868,0.2,0.00025,1.729584882648183e-07,3513.0,-8.999893638491631,0.8759390711784363,7.154529987974092,0.983642578125,-2.6330000000000004e-05,0.19521716237068176,33.158394
12221,61,753664,368,3670,0.6728257238864899,0.2,0.00025,1.3625021953789228e-06,3513.0,-8.955660864710808,0.8735304474830627,0.7069339140551165,0.98330078125,-2.7070000000000007e-05,0.7683585286140442,16.299677
12256,61,755712,369,3680,0.4832713007926941,0.2,0.00025,5.686488341871687e-08,3513.0,-8.93644471168518,0.8694599270820618,0.783378582377918,0.976220703125,-2.6579999999999996e-05,0.27832409739494324,8.9899845
12286,61,757760,370,3690,0.375432550907135,0.2,0.00025,3.150609386319836e-05,3513.0,-8.914216431975365,0.8673409819602966,0.9552056168438867,0.98037109375,-2.6579999999999996e-05,0.24278949201107025,16.199188
12322,61,759808,371,3700,-0.18818092346191406,0.2,0.00025,5.8480904774338424e-08,3513.0,-8.893991681933404,0.8672770261764526,1.9283901776885615,0.981494140625,-2.674e-05,0.32953959703445435,5.778555
12353,61,761856,372,3710,0.13260412216186523,0.2,0.00025,9.73688411232132e-08,3513.0,-8.88137046098709,0.8626224398612976,0.4109311976470053,0.990625,-2.674e-05,0.2406439632177353,19.119911
12387,61,763904,373,3720,0.06938326358795166,0.2,0.00025,9.969256152819738e-08,3513.0,-8.847818744182586,0.8584548234939575,0.5739849394652993,0.979443359375,-2.682e-05,0.2996710240840912,40.04489
12421,61,765952,374,3730,0.5104672610759735,0.2,0.00025,1.0729574558276944e-07,3513.0,-8.839837568998338,0.8590296506881714,0.9559404639294371,0.977197265625,-2.6929999999999998e-05,0.11630212515592575,17.853537
12452,61,768000,375,3740,0.4277900457382202,0.2,0.00025,1.532335232368176e-07,3513.0,-8.820368710160256,0.855453610420227,0.3253493576310575,0.976708984375,-2.6929999999999998e-05,0.4141935408115387,20.33134
12487,61,770048,376,3750,-0.3405669927597046,0.2,0.00025,1.4291907631247548e-07,3513.0,-8.806212720274925,0.8556906580924988,0.39039818933233617,0.98369140625,-2.74e-05,0.6207849979400635,5.1587486
12519,61,772096,377,3760,0.1259351372718811,0.2,0.00025,5.755877235957829e-06,3513.0,-8.819177535176276,0.8567898869514465,0.4514991323230788,0.98271484375,-2.74e-05,0.11356634646654129,16.886547
12553,61,774144,378,3770,0.8035169541835785,0.2,0.00025,3.0482688682109684e-07,3513.0,-8.839209309220314,0.8624375462532043,0.4559691248461604,0.98310546875,-2.7519999999999997e-05,0.6803497672080994,74.157684
12584,61,776192,379,3780,0.8573153167963028,0.2,0.00025,5.755892012571096e-07,3513.0,-8.851126122474671,0.8618250489234924,0.27416826598346233,0.999462890625,-2.7519999999999997e-05,0.2942131757736206,30.873737
12617,61,778240,380,3790,0.9376799687743187,0.2,0.00025,1.4470879758921029e-07,3513.0,-8.836885032057761,0.8602364659309387,0.3270468127913773,0.99833984375,-2.7559999999999997e-05,0.29916912317276,24.22065
12652,61,780288,381,3800,0.7199278175830841,0.2,0.00025,2.2825738587028966e-07,3513.0,-8.839248767495155,0.8595103025436401,0.24816339900717138,0.99658203125,-2.795e-05,0.16465765237808228,14.333387
12685,61,782336,382,3810,0.8852301314473152,0.2,0.00025,3.1429119213832734e-07,3513.0,-8.824395808577538,0.857880175113678,0.3078381006605923,0.999072265625,-2.795e-05,0.26134634017944336,29.51169
12718,61,784384,383,3820,0.11128127574920654,0.2,0.00025,7.1832318711329005e-06,3513.0,-8.846513271331787,0.8610000014305115,0.28869894770905374,0.989453125,-2.7959999999999993e-05,0.3668753504753113,6.540497
12749,61,786432,384,3830,0.8871711418032646,0.2,0.00025,2.508831619563168e-07,3513.0,-8.838238117098808,0.8592208623886108,0.3984102021437138,0.994189453125,-2.7959999999999993e-05,0.33354827761650085,28.255281
12783,61,788480,385,3840,0.8615426123142242,0.2,0.00025,8.849028541035863e-08,3513.0,-8.83285112977028,0.8587731122970581,0.31398596726357936,0.981005859375,-2.8e-05,0.25945916771888733,11.944931
12817,61,790528,386,3850,0.881916455924511,0.2,0.00025,8.737531094205054e-08,3513.0,-8.834123542904853,0.8591307997703552,0.2885188753250986,0.998828125,-2.777e-05,0.2766648232936859,20.81321
12849,61,792576,387,3860,0.8539261370897293,0.2,0.00025,1.9605529063815296e-05,3513.0,-8.8139869004488,0.8545905351638794,0.6271498322486877,0.9916015625,-2.777e-05,1.6911836862564087,22.35291
12883,61,794624,388,3870,0.6066402792930603,0.2,0.00025,3.6216311688486155e-08,3513.0,-8.85865751206875,0.8653643727302551,1.8352450370788573,0.97978515625,-2.806e-05,2.7913808822631836,11.798172
12913,61,796672,389,3880,0.877659410238266,0.2,0.00025,1.1615696228206574e-07,3513.0,-8.872428783774376,0.8626680374145508,0.3944094949401915,0.988623046875,-2.806e-05,0.23920194804668427,19.842028
12947,61,798720,390,3890,0.6414737403392792,0.2,0.00025,7.870718408131693e-08,3513.0,-8.861650490760804,0.8614321947097778,24.659010080597362,0.979345703125,-2.7930000000000002e-05,0.808757483959198,22.664387
12978,61,800768,391,3900,0.8952523767948151,0.2,0.00025,8.313545557525615e-08,3513.0,-8.83962427675724,0.8592047095298767,0.3132397129200399,0.99873046875,-2.7930000000000002e-05,0.3077917695045471,20.21611
13013,61,802816,392,3910,0.8763151168823242,0.2,0.00025,1.5052938969750685e-07,3513.0,-8.855580228567124,0.8627599477767944,0.34479972717817875,0.989697265625,-2.8150000000000003e-05,0.2232738584280014,14.614063
13047,61,804864,393,3920,0.2016121745109558,0.2,0.00025,1.0674654983278131e-07,3513.0,-8.880247098207473,0.8637953996658325,0.32292832848615943,0.988916015625,-2.729e-05,0.2845299243927002,9.241613
13077,61,806912,394,3930,0.6763888299465179,0.2,0.00025,1.064854721510855e-07,3513.0,-8.868155953288078,0.8619508743286133,0.3235650178045034,0.99140625,-2.729e-05,0.35488900542259216,19.598402
13111,61,808960,395,3940,-0.08603453636169434,0.2,0.00025,1.8596644543733554e-07,3513.0,-8.846723666787147,0.8582437634468079,0.3784553418401629,0.985498046875,-2.7420000000000002e-05,0.2997339069843292,7.0872555
13141,61,811008,396,3950,0.8421148210763931,0.2,0.00025,1.0680283630826182e-07,3513.0,-8.823447728157044,0.8566911816596985,0.3166599005460739,0.996142578125,-2.7420000000000002e-05,0.288505494594574,23.168232
13177,61,813056,397,3960,0.6687317490577698,0.2,0.00025,7.89197263366126e-06,3513.0,-8.84092909693718,0.8603052496910095,0.4166214665863663,0.98486328125,-2.735e-05,0.2808803915977478,8.521366
13211,61,815104,398,3970,0.721666157245636,0.2,0.00025,5.582809157189672e-08,3513.0,-8.82463080883026,0.8529399037361145,0.30452912086620926,0.9921875,-2.7640000000000003e-05,0.31601399183273315,14.961478
13242,61,817152,399,3980,0.6533671915531158,0.2,0.00025,3.3895547546847204e-06,3513.0,-8.765427950024606,0.8484027981758118,0.34192484416998925,0.987451171875,-2.7640000000000003e-05,0.20431450009346008,19.45384
13276,61,819200,400,3990,0.2920427918434143,0.2,0.00025,3.6672325280928676e-07,3513.0,-8.788373950123788,0.8535621762275696,0.5019921268103644,0.98017578125,-2.7870000000000003e-05,0.5503891706466675,3.8065233
13306,61,821248,401,4000,0.9152449369430542,0.2,0.00025,3.2183095806548325e-06,3513.0,-8.789281848073006,0.8486055135726929,0.8439696398723754,0.977197265625,-2.7870000000000003e-05,-0.11521127074956894,60.86089
13344,61,823296,402,4010,0.8715200424194336,0.2,0.00025,9.99069793616858e-08,3513.0,-8.74757436811924,0.8442792296409607,1.6361216807970778,0.9884765625,-2.726e-05,1.1698596477508545,16.208076
13373,61,825344,403,4020,0.9254177510738373,0.2,0.00025,4.231071621396687e-07,3513.0,-8.714370712637901,0.8368955850601196,3.6307938700774685,0.9716796875,-2.726e-05,-0.11580206453800201,107.7124
13407,61,827392,404,4030,0.946430828422308,0.2,0.00025,2.08911681162105e-05,3513.0,-8.685869899392127,0.838365912437439,0.05159491064841859,0.97802734375,-2.691e-05,0.023507270961999893,6390.3193
13441,61,829440,405,4040,0.6645502150058746,0.2,0.00025,1.1321338431136142e-05,3513.0,-8.709394654631614,0.8417811393737793,0.7376315440051258,0.999560546875,-2.6710000000000007e-05,0.15600882470607758,16.107048
