time/iterations,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/learning_rate,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/n_updates,train/explained_variance,train/entropy_loss,train/approx_kl,train/clip_fraction,train/clip_range
534,11089,1499.0,1093632,6.938999999999998e-05,98,0.00025,0.2010517120361328,2.0017889924839328e-08,1.5922371136024593,0.37518027424812317,5330,0.6656457185745239,-2.9892268255352974,39.641655,0.98642578125,0.2
535,11110,1499.0,1095680,6.993999999999998e-05,98,0.00025,0.22883200645446777,1.1600814577017448e-08,0.5059430016437545,0.3757084906101227,5340,0.5373075008392334,-2.9495900206267835,22.519539,0.982568359375,0.2
536,11133,1499.0,1097728,7.065e-05,98,0.00025,0.2957938611507416,1.8332335000065258e-06,1.5649925199337305,0.3747469484806061,5350,0.4139193892478943,-2.945309433341026,45.538383,0.990771484375,0.2
537,11154,1499.0,1099776,7.094e-05,98,0.00025,2.7354843616485596,5.180219933115237e-06,0.33036819341068624,0.37283316254615784,5360,0.6980222761631012,-2.9150370426476,66.73911,0.9724609375,0.2
538,11177,1499.0,1101824,7.106999999999998e-05,98,0.00025,0.32098984718322754,2.136604726338254e-08,0.7719302850688109,0.37028026580810547,5370,0.8225692212581635,-2.883644886314869,20.945732,0.97783203125,0.2
539,11198,1499.0,1103872,7.138e-05,98,0.00025,0.30070969462394714,1.662506883826076e-08,0.5869242461805697,0.37182217836380005,5380,0.8602897971868515,-2.8880664631724358,35.10896,0.981005859375,0.2
540,11219,1499.0,1105920,7.168999999999999e-05,98,0.00025,1.037825584411621,1.6505570170355367e-08,0.3673569015052635,0.37068647146224976,5390,0.8016433566808701,-2.8823683604598047,141.26549,0.9775390625,0.2
541,11243,1499.0,1107968,7.218999999999998e-05,98,0.00025,0.1397814154624939,7.013856679360941e-06,0.6158833513734863,0.3703567683696747,5400,0.7996116578578949,-2.857437473535538,34.689846,0.988232421875,0.2
542,11264,1499.0,1110016,7.261e-05,98,0.00025,0.16160035133361816,2.6934542805834293e-08,0.3230424445355311,0.37109118700027466,5410,0.814608559012413,-2.87186928242445,27.612192,0.98271484375,0.2
543,11284,1499.0,1112064,7.287999999999998e-05,98,0.00025,0.15173852443695068,3.343934223409839e-08,0.5527569057187065,0.37026339769363403,5420,0.7429961562156677,-2.8652632854878903,17.456388,0.98232421875,0.2
544,11307,1499.0,1114112,7.297e-05,98,0.00025,0.3171808123588562,1.666851638382205e-08,1.1280464578652754,0.36981815099716187,5430,0.7105056047439575,-2.8560604572296144,23.693295,0.99130859375,0.2
545,11329,1499.0,1116160,7.321e-05,98,0.00025,0.19816923141479492,1.1916982735338255e-08,0.5760850953869522,0.3712528347969055,5440,0.715952068567276,-2.8707049898803234,20.942059,0.98408203125,0.2
546,11350,1499.0,1118208,7.342999999999999e-05,98,0.00025,0.2644595801830292,1.2601920362786956e-08,2.31003572458867,0.3712541162967682,5450,0.5377612709999084,-2.8817233748734,37.812634,0.9818359375,0.2
547,11373,1499.0,1120256,7.394999999999998e-05,98,0.00025,0.2789357602596283,3.411465961111748e-08,0.44328136518597605,0.3696824014186859,5460,0.48142099380493164,-2.861031011492014,24.419998,0.985546875,0.2
548,11394,1499.0,1122304,7.423e-05,98,0.00025,0.17906752228736877,1.0409934601829374e-08,0.3691214726306498,0.3666621148586273,5470,0.3988446593284607,-2.8194012492895126,18.804058,0.98251953125,0.2
549,11417,1499.0,1124352,7.477e-05,98,0.00025,0.2910185158252716,1.653606908111338e-07,0.6486353607382626,0.36550721526145935,5480,0.2379569411277771,-2.7776262305676935,19.675396,0.987939453125,0.2
550,11438,1499.0,1126400,7.502e-05,98,0.00025,0.2641337811946869,2.687870547710136e-06,0.3030833502765745,0.36437854170799255,5490,0.40371930599212646,-2.7591589145362376,27.998627,0.990673828125,0.2
551,11459,1499.0,1128448,7.519e-05,98,0.00025,0.23655585944652557,1.1888930904799256e-06,0.4399654513224959,0.3616083562374115,5500,0.6190388202667236,-2.715662943571806,20.829796,0.985302734375,0.2
552,11481,1499.0,1130496,7.591e-05,98,0.00025,0.3472962975502014,1.602973447312195e-08,0.9542092827614397,0.3616749942302704,5510,0.5801101624965668,-2.695731245726347,20.26181,0.985986328125,0.2
553,11501,1499.0,1132544,7.611e-05,98,0.00025,0.23609445989131927,1.068134682657984e-06,0.29853630759753286,0.35979345440864563,5520,0.1694413423538208,-2.6753992728888987,24.720058,0.984912109375,0.2
554,11522,1499.0,1134592,7.628000000000001e-05,98,0.00025,1.439818024635315,1.0257253241219288e-08,0.6720220683375373,0.3580784797668457,5530,0.13612020015716553,-2.6406666330993174,19.422153,0.98701171875,0.2
555,11545,1499.0,1136640,7.661e-05,98,0.00025,0.29573366045951843,9.847257068096305e-09,0.7898102896753698,0.35851892828941345,5540,-0.149824857711792,-2.6152231216430666,23.897896,0.991162109375,0.2
556,11565,1499.0,1138688,7.674e-05,98,0.00025,0.20872092247009277,2.5266828800052376e-08,0.39770425208844246,0.35732507705688477,5550,0.04405277967453003,-2.6184195086359976,25.327604,0.987353515625,0.2
557,11586,1499.0,1140736,7.690000000000001e-05,98,0.00025,0.2523331046104431,1.8555703994171946e-08,0.3293043974554166,0.3558722138404846,5560,-0.7570091485977173,-2.589325510710478,17.78506,0.983251953125,0.2
558,11607,1499.0,1142784,7.73e-05,98,0.00025,0.2068004608154297,2.120943815131504e-07,0.5698927397374064,0.3548097014427185,5570,-0.6777087450027466,-2.5702912785112857,248.21481,0.988720703125,0.2
559,11627,1499.0,1144832,7.732e-05,98,0.00025,0.17785990238189697,2.9377516456985387e-08,21.746048022748436,0.3539119064807892,5580,-0.4071822166442871,-2.5451242618262766,28.150883,0.981591796875,0.2
560,11649,1499.0,1146880,7.804999999999999e-05,98,0.00025,0.2444153130054474,9.787172258746146e-09,1.367877921788022,0.35271817445755005,5590,-1.0071988105773926,-2.524786265939474,18.81218,0.9849609375,0.2
561,11669,1499.0,1148928,7.85e-05,98,0.00025,0.2214951515197754,1.1932693687322082e-08,0.36437288306187837,0.3516044020652771,5600,-1.1660144329071045,-2.507497401535511,30.925945,0.9841796875,0.2
562,11690,1499.0,1150976,7.898999999999997e-05,98,0.00025,0.2542967200279236,1.1580539112376887e-08,0.42218112556729465,0.34837988018989563,5610,-0.4028444290161133,-2.4590413168072702,30.190613,0.980517578125,0.2
563,11712,1499.0,1153024,7.988e-05,98,0.00025,0.21304750442504883,1.5298842909243494e-05,0.40019276603125037,0.3481910228729248,5620,-1.1259615421295166,-2.4289985060691834,23.967907,0.985546875,0.2
564,11733,1499.0,1155072,8.022e-05,98,0.00025,0.23871512711048126,9.747733731163554e-08,0.32062217615311966,0.34594014286994934,5630,0.52523073554039,-2.4096785604953768,30.473886,0.981494140625,0.2
565,11754,1499.0,1157120,8.019e-05,98,0.00025,0.16702485084533691,9.906616652011202e-09,0.7706504708854481,0.3438364863395691,5640,0.35661131143569946,-2.3587594158947467,28.500465,0.9826171875,0.2
566,11776,1499.0,1159168,8.06e-05,98,0.00025,0.26637187600135803,1.0923321817901677e-08,0.38486303461249916,0.3427557349205017,5650,0.04320359230041504,-2.327533297240734,29.344652,0.983251953125,0.2
567,11797,1499.0,1161216,8.078999999999999e-05,98,0.00025,0.12252450734376907,1.1183101404632634e-08,0.30167309895623473,0.34340184926986694,5660,0.27304625511169434,-2.326903498917818,198.64674,0.9837890625,0.2
568,11820,1499.0,1163264,8.138e-05,98,0.00025,0.2735118567943573,8.921131082473277e-09,0.47759399998467417,0.3407250940799713,5670,-0.2639749050140381,-2.3146803602576256,25.505848,0.983837890625,0.2
569,11840,1499.0,1165312,8.169000000000001e-05,98,0.00025,0.13212183117866516,1.4443698879984534e-08,0.30564926876686516,0.33983343839645386,5680,-0.39172041416168213,-2.2701959066092967,44.530167,0.98564453125,0.2
570,11861,1499.0,1167360,8.183e-05,98,0.00025,0.17415845394134521,1.4131720259269454e-08,0.7822438888717442,0.3387899100780487,5690,-0.1648404598236084,-2.2483663760125636,87.45022,0.981787109375,0.2
571,11884,1499.0,1169408,8.212e-05,98,0.00025,0.2988436818122864,1.2244331654143182e-08,0.791759086062666,0.33647421002388,5700,-0.5583192110061646,-2.2176509261131288,29.420307,0.98310546875,0.2
572,11906,1499.0,1171456,8.228e-05,98,0.00025,0.24016806483268738,9.715311247160407e-09,0.6110008175019175,0.33562156558036804,5710,-0.5276145935058594,-2.1849768571555614,43.50522,0.979296875,0.2
573,11926,1499.0,1173504,8.23e-05,98,0.00025,0.20195448398590088,9.046928457767667e-09,0.5408731377799996,0.3315993845462799,5720,-0.31614935398101807,-2.1375502683222294,25.26236,0.97919921875,0.2
574,11949,1499.0,1175552,8.253e-05,98,0.00025,0.29404863715171814,1.1733575737415958e-08,0.3512553538894281,0.32847970724105835,5730,-0.9214805364608765,-2.0523949541151523,35.261433,0.98408203125,0.2
575,11970,1499.0,1177600,8.265999999999998e-05,98,0.00025,0.22130630910396576,9.361881257718974e-09,1.5880132813937962,0.3265130817890167,5740,-0.2944868803024292,-2.00086015984416,38.486485,0.97939453125,0.2
576,11991,1499.0,1179648,8.299999999999998e-05,98,0.00025,0.19249874353408813,1.263013502394994e-08,0.8890489204553887,0.3232826888561249,5750,-0.4514867067337036,-1.9472560320049523,37.70387,0.98173828125,0.2
577,12014,1499.0,1181696,8.314000000000002e-05,98,0.00025,0.24286633729934692,1.0488218954440854e-08,0.5160374525235966,0.3224455714225769,5760,-0.7729977369308472,-1.9061076287180185,38.97267,0.984033203125,0.2
578,12035,1499.0,1183744,8.340000000000001e-05,98,0.00025,0.17735260725021362,3.7191241325507105e-08,11.52079623468453,0.3209541440010071,5770,-0.33969616889953613,-1.8831241507083178,35.863426,0.979931640625,0.2
579,12058,1499.0,1185792,8.380000000000002e-05,98,0.00025,0.14116622507572174,9.878698181697843e-09,1.9554233767208644,0.31923583149909973,5780,-0.31486988067626953,-1.8420213919132948,29.315435,0.977294921875,0.2
580,12079,1499.0,1187840,8.392999999999999e-05,98,0.00025,0.20790673792362213,9.768366641960124e-09,1.9213955426646863,0.31672725081443787,5790,-0.38098037242889404,-1.8025262419134378,66.65141,0.9822265625,0.2
581,12100,1499.0,1189888,8.422999999999998e-05,98,0.00025,0.21504050493240356,3.5931991527599073e-07,0.37632817568955945,0.31428149342536926,5800,-0.23188018798828125,-1.7451894171535969,24.498854,0.9802734375,0.2
582,12122,1499.0,1191936,8.459000000000002e-05,98,0.00025,0.23226405680179596,5.015916339778936e-07,0.2393403337962809,0.31503826379776,5810,0.417222797870636,-1.7254502702504397,24.903656,0.981494140625,0.2
583,12143,1499.0,1193984,8.504999999999998e-05,98,0.00025,0.11590015143156052,3.069925313223254e-07,0.9760855580680072,0.3147014081478119,5820,0.6365581154823303,-1.7300779543817044,35.771103,0.985009765625,0.2
584,12164,1499.0,1196032,8.511999999999998e-05,98,0.00025,188.4577178955078,9.964951620616836e-07,1.3311443901155144,0.3122249245643616,5830,0.6250036656856537,-1.7090094685554504,30.766132,0.98564453125,0.2
585,12186,1499.0,1198080,8.530999999999998e-05,98,0.00025,0.20663322508335114,4.0756526934054846e-07,2.0406445522326977,0.31151941418647766,5840,0.5162719488143921,-1.6675811491906642,29.131975,0.988818359375,0.2
586,12207,1499.0,1200128,8.542999999999999e-05,98,0.00025,1.0124680995941162,2.1587844101222943e-08,0.4070123488083482,0.30998462438583374,5850,0.5434867441654205,-1.6419605001807214,25.404575,0.98173828125,0.2
587,12228,1499.0,1202176,8.542e-05,98,0.00025,0.3077349066734314,1.9926046150586795e-08,0.40344342854805293,0.3093719780445099,5860,0.1458151936531067,-1.6231130875647068,25.548088,0.9796875,0.2
588,12252,1499.0,1204224,8.568e-05,98,0.00025,0.26236778497695923,2.5446603813136793e-06,1.6528936570510269,0.30949386954307556,5870,0.12539887428283691,-1.617798775061965,40.698776,0.987451171875,0.2
589,12273,1499.0,1206272,8.581000000000001e-05,98,0.00025,0.24956747889518738,9.525794458786763e-09,16.233297451701947,0.3092176914215088,5880,0.03802156448364258,-1.6192783582955599,30.029194,0.984228515625,0.2
590,12296,1499.0,1208320,8.597999999999999e-05,98,0.00025,0.2559608221054077,9.02967796090337e-09,0.6557829006342217,0.3076316714286804,5890,-0.5774006843566895,-1.597313068062067,30.165827,0.981201171875,0.2
591,12317,1499.0,1210368,8.607999999999999e-05,98,0.00025,0.16540370881557465,6.768257697187253e-07,0.3237718527088873,0.3065755069255829,5900,-0.7643624544143677,-1.5727077476680278,162.76704,0.983837890625,0.2
592,12339,1499.0,1212416,8.599e-05,98,0.00025,1.2369251251220703,1.7669942717069008e-07,0.6019149662228301,0.30409082770347595,5910,0.3540310859680176,-1.5208532258868217,44.605892,0.979931640625,0.2
593,12362,1499.0,1214464,8.635999999999999e-05,98,0.00025,0.4510789215564728,9.969739152293489e-09,0.42286662238184364,0.3033030331134796,5920,-0.0435791015625,-1.4943949736654758,42.23742,0.9830078125,0.2
594,12383,1499.0,1216512,8.664e-05,98,0.00025,0.24232684075832367,2.8018360934134456e-08,0.4770192360505462,0.302104651927948,5930,-0.21306383609771729,-1.468306689709425,43.479614,0.985888671875,0.2
595,12406,1499.0,1218560,8.67e-05,98,0.00025,0.1873394101858139,9.747194304465801e-09,0.7985088719753548,0.300577312707901,5940,0.14279860258102417,-1.4419220577925445,41.332077,0.981787109375,0.2
596,12429,1499.0,1220608,8.674e-05,98,0.00025,95.93397521972656,9.4829075369951e-09,19.345051559526475,0.29888156056404114,5950,-0.4790538549423218,-1.4060575690120458,42.71655,0.98505859375,0.2
597,12452,1499.0,1222656,8.684e-05,98,0.00025,0.2214789092540741,1.2204150647010525e-08,0.4562153510865755,0.29706600308418274,5960,-0.1393216848373413,-1.3626194193959236,42.660625,0.980712890625,0.2
598,12476,1499.0,1224704,8.692e-05,98,0.00025,0.14934873580932617,1.7896358921187795e-08,1.8684151550405659,0.2935197055339813,5970,-0.49963974952697754,-1.3009132888168096,40.06071,0.976904296875,0.2
599,12498,1499.0,1226752,8.71e-05,98,0.00025,0.22881218791007996,1.4503754856974582e-05,1.9503634145250544,0.29074805974960327,5980,-0.9263269901275635,-1.225261454284191,52.902447,0.983837890625,0.2
600,12519,1499.0,1228800,8.726999999999998e-05,98,0.00025,0.2153184711933136,6.637271308673754e-08,5.045546402991749,0.2901940643787384,5990,0.8055561035871506,-1.1840118009597063,40.028717,0.977734375,0.2
601,12542,1499.0,1230848,8.754000000000002e-05,98,0.00025,0.13945700228214264,1.0866538162346284e-08,0.3216724082245491,0.2925946116447449,6000,0.8024897426366806,-1.2192272741347552,63.313496,0.984814453125,0.2
602,12564,1499.0,1232896,8.773000000000002e-05,98,0.00025,0.2454509735107422,1.418758153737265e-08,0.5798417079728097,0.29129451513290405,6010,0.7526004016399384,-1.2257556430995464,43.098557,0.983154296875,0.2
603,12585,1499.0,1234944,8.779e-05,98,0.00025,0.15089382231235504,8.88202376647662e-09,0.3282136672962224,0.2889045774936676,6020,0.646619588136673,-1.174741904437542,32.03969,0.975830078125,0.2
604,12607,1499.0,1236992,8.817e-05,98,0.00025,0.18140578269958496,1.039261487423282e-08,0.6084378781495616,0.2896621823310852,6030,0.5909813940525055,-1.1631739012897016,24.488384,0.982177734375,0.2
605,12629,1499.0,1239040,8.820000000000002e-05,98,0.00025,0.2276466190814972,1.1842951343210562e-08,0.3125796879408881,0.2881189286708832,6040,0.5583755075931549,-1.157965963333845,32.599785,0.9794921875,0.2
606,12650,1499.0,1241088,8.822000000000002e-05,98,0.00025,0.17622295022010803,8.560053846307092e-09,4.984339885995723,0.2869681715965271,6050,0.412234365940094,-1.106974260509014,27.168705,0.9798828125,0.2
607,12673,1499.0,1243136,8.825000000000002e-05,98,0.00025,0.1759462058544159,8.63151409097318e-09,0.47160697537474333,0.2860353887081146,6060,0.11411863565444946,-1.078674142807722,28.623154,0.98447265625,0.2
608,12694,1499.0,1245184,8.821000000000001e-05,98,0.00025,0.12881776690483093,9.03864612877836e-09,0.6249053701758385,0.2859618067741394,6070,0.2124592661857605,-1.0745362155139446,26.99792,0.977783203125,0.2
609,12716,1499.0,1247232,8.812e-05,98,0.00025,0.1759672462940216,8.057148484508226e-09,0.37535040397779085,0.2835899889469147,6080,-0.16099369525909424,-1.0463706754148006,19.571533,0.977587890625,0.2
610,12737,1499.0,1249280,8.809e-05,98,0.00025,0.1312817633152008,1.0572702192901406e-08,1.1349078603321687,0.2826008200645447,6090,-0.1616119146347046,-0.9920583559200168,33.648724,0.98310546875,0.2
611,12758,1499.0,1251328,8.816000000000002e-05,98,0.00025,0.25344645977020264,1.096895082264293e-08,0.4673267247970216,0.28114640712738037,6100,-0.12317240238189697,-0.9638841802254319,23.216623,0.978076171875,0.2
612,12780,1499.0,1253376,8.858000000000004e-05,98,0.00025,0.3089526295661926,8.063254006152042e-09,0.6644327118527145,0.28008922934532166,6110,-0.4381462335586548,-0.9380406219512224,189.12224,0.982470703125,0.2
613,12801,1499.0,1255424,8.88e-05,98,0.00025,0.16970495879650116,5.570047008907064e-08,1.0982261280994863,0.27774086594581604,6120,-0.5219333171844482,-0.8895567309111356,37.382553,0.983447265625,0.2
614,12823,1499.0,1257472,8.889000000000002e-05,98,0.00025,0.12411247193813324,1.2918109844328729e-08,0.6059140837634913,0.27660733461380005,6130,-0.39697265625,-0.8483598668128252,31.625847,0.97880859375,0.2
615,12847,1499.0,1259520,8.929e-05,98,0.00025,0.29458221793174744,4.23144664460362e-08,0.4461348418146372,0.2767738997936249,6140,-0.8506516218185425,-0.835485409013927,25.282085,0.984130859375,0.2
616,12869,1499.0,1261568,8.946000000000001e-05,98,0.00025,0.14378856122493744,1.0759722748193701e-07,2.187031740054954,0.27480393648147583,6150,-0.5110875368118286,-0.8171203706413508,49.609608,0.9791015625,0.2
617,12891,1499.0,1263616,8.954e-05,98,0.00025,6.139418125152588,9.300789334532045e-09,1.5062082656426354,0.2732851803302765,6160,-0.7577835321426392,-0.7694593099877238,22.031069,0.98310546875,0.2
618,12915,1499.0,1265664,8.973999999999999e-05,97,0.00025,0.1365034580230713,1.332592645952868e-08,1.3897149643627926,0.2723405659198761,6170,-1.1194283962249756,-0.7408864932134748,24.343987,0.980908203125,0.2
619,12937,1499.0,1267712,8.968999999999999e-05,97,0.00025,1.0681698322296143,9.192348453257449e-09,23.528586520580575,0.2703992426395416,6180,-0.5031622648239136,-0.6959233140572906,42.752956,0.98017578125,0.2
620,12961,1499.0,1269760,8.984000000000002e-05,97,0.00025,0.21262261271476746,8.872797692405232e-09,0.6280364816891961,0.26837271451950073,6190,-0.9573186635971069,-0.6459335491061211,29.633224,0.97900390625,0.2
621,12984,1499.0,1271808,8.982000000000004e-05,97,0.00025,0.23699402809143066,3.1401816634468725e-08,0.6100696985144168,0.2686004042625427,6200,-1.1665072441101074,-0.6330391617491842,39.15042,0.9796875,0.2
622,13006,1499.0,1273856,8.977000000000003e-05,97,0.00025,0.14251333475112915,5.139538794829423e-08,0.8730586237739771,0.2674466073513031,6210,-0.4115748405456543,-0.6108243495225907,20.53225,0.972509765625,0.2
623,13030,1499.0,1275904,8.984000000000002e-05,97,0.00025,0.2001984566450119,3.222509023755038e-06,0.9420836992328987,0.2668125331401825,6220,-0.7354685068130493,-0.5918984094634652,23.763836,0.98251953125,0.2
624,13052,1499.0,1277952,8.988000000000001e-05,97,0.00025,0.04913753271102905,8.265153083053533e-08,0.14399227061585407,0.2667262852191925,6230,0.6994289457798004,-0.5697724472731351,51.82273,0.97861328125,0.2
625,13074,1499.0,1280000,8.987e-05,97,0.00025,0.06996181607246399,2.4997307700169723e-08,0.5837824235262815,0.267715722322464,6240,0.7632053345441818,-0.5846741840243339,38.72316,0.97900390625,0.2
626,13099,1499.0,1282048,8.993000000000001e-05,97,0.00025,0.1440773457288742,1.1832549912411949e-05,0.2277659170620609,0.2670835554599762,6250,0.8042375594377518,-0.5931941961869598,35.973255,0.985546875,0.2
627,13121,1499.0,1284096,8.986000000000001e-05,97,0.00025,0.06725308299064636,1.1400218252216598e-06,0.3785192719427869,0.27020224928855896,6260,0.8437941819429398,-0.6384540509432555,29.758759,0.985205078125,0.2
628,13144,1499.0,1286144,8.952000000000001e-05,97,0.00025,0.20768864452838898,1.8422466127598903e-08,0.2804320949857356,0.2710101008415222,6270,0.8254095762968063,-0.6738737788051367,14.695993,0.971435546875,0.2
629,13166,1499.0,1288192,8.943000000000003e-05,97,0.00025,0.6189759969711304,1.575706876366656e-08,1.627423180465121,0.2715638279914856,6280,0.7649663984775543,-0.7131714103743434,137.22453,0.97607421875,0.2
630,13193,1499.0,1290240,8.948000000000004e-05,97,0.00025,0.4099268317222595,1.2880477669174883e-08,0.6396206347097178,0.27390503883361816,6290,0.7786854803562164,-0.7531449681147933,17.902481,0.97734375,0.2
631,13217,1499.0,1292288,8.928000000000001e-05,97,0.00025,0.30144235491752625,1.2055300671609536e-08,0.6075473980483366,0.2720949351787567,6300,0.6950862109661102,-0.7655398460105062,28.522655,0.970654296875,0.2
632,13238,1499.0,1294336,8.919999999999999e-05,97,0.00025,0.17381742596626282,1.1301849874023607e-08,0.4708164782176027,0.27023744583129883,6310,0.5725589394569397,-0.7084231046959758,12.292295,0.97353515625,0.2
633,13260,1499.0,1296384,8.922999999999998e-05,97,0.00025,1.4966968297958374,1.0320208201908265e-08,7.313326676562428,0.268732488155365,6320,0.5526458621025085,-0.6654747104272246,102.91055,0.97099609375,0.2
634,13283,1499.0,1298432,8.933e-05,97,0.00025,0.13677550852298737,9.845706451516723e-09,0.6399603043275419,0.26486697793006897,6330,0.3487657308578491,-0.6012726226821542,14.377003,0.971240234375,0.2
635,13304,1499.0,1300480,8.925999999999998e-05,97,0.00025,0.1769155114889145,1.0085813635651864e-08,0.7218255850370042,0.26298463344573975,6340,0.11595016717910767,-0.5272833785042167,13.461634,0.974658203125,0.2
636,13325,1499.0,1302528,8.926e-05,97,0.00025,0.19362178444862366,9.471530874882728e-09,0.3641931744859903,0.26089978218078613,6350,0.21640819311141968,-0.4699946818873286,14.807547,0.97158203125,0.2
637,13347,1499.0,1304576,8.906999999999999e-05,97,0.00025,0.49278292059898376,9.092697883517075e-09,0.3407921565405559,0.2605363130569458,6360,-0.24696040153503418,-0.44091443438082933,8.82849,0.97216796875,0.2
638,13368,1499.0,1306624,8.928e-05,97,0.00025,0.16329991817474365,1.0864075929151173e-08,0.532054673411767,0.2590276896953583,6370,-0.23232591152191162,-0.4166241928935051,12.373117,0.976123046875,0.2
639,13391,1499.0,1308672,8.924999999999999e-05,97,0.00025,0.21414539217948914,8.99818224930904e-09,1.6119684641307686,0.25991663336753845,6380,-0.39117884635925293,-0.4029745789244771,15.828216,0.97421875,0.2
640,13412,1499.0,1310720,8.915999999999998e-05,97,0.00025,0.16843336820602417,9.721850754984551e-09,0.443004348926479,0.2574525773525238,6390,-0.9681525230407715,-0.37592303939163685,21.36129,0.9806640625,0.2
641,13435,1499.0,1312768,8.919999999999999e-05,97,0.00025,0.17665426433086395,9.882215422363228e-09,0.28255648651102094,0.25521522760391235,6400,-0.23061800003051758,-0.314292798936367,15.896123,0.976123046875,0.2
642,13458,1499.0,1314816,8.907e-05,97,0.00025,2.0050995349884033,8.991914614286944e-09,0.3066892473609187,0.253198504447937,6410,-0.7619168758392334,-0.2571290496736765,24.355274,0.975390625,0.2
643,13479,1499.0,1316864,8.906e-05,97,0.00025,10.4676513671875,9.491243095627322e-09,0.8228080591186882,0.2513725757598877,6420,-0.9741060733795166,-0.20209158211946487,18.085873,0.981494140625,0.2
644,13500,1499.0,1318912,8.888000000000002e-05,97,0.00025,0.2405838519334793,8.738005510822155e-09,0.3364876090286998,0.2502601444721222,6430,-0.3199625015258789,-0.16025739945471287,58.18439,0.97314453125,0.2
645,13522,1499.0,1320960,8.867000000000002e-05,97,0.00025,0.4447189271450043,8.876628651566242e-09,0.7027077843667939,0.250620037317276,6440,-1.055020809173584,-0.14602864608168603,13.049097,0.97978515625,0.2
646,13543,1499.0,1323008,8.871000000000002e-05,97,0.00025,0.07924184203147888,9.189737042170077e-09,0.5159923877217807,0.25082865357398987,6450,-0.45679736137390137,-0.15847717523574828,23.988934,0.976708984375,0.2
647,13564,1499.0,1325056,8.859000000000002e-05,97,0.00025,0.5939534902572632,8.942394556787914e-09,0.3947519995912444,0.2487429827451706,6460,-0.5872797966003418,-0.13428472317755222,113.34648,0.97587890625,0.2
648,13587,1499.0,1327104,8.842000000000001e-05,97,0.00025,0.21321038901805878,8.855492993065095e-09,0.6715033292071894,0.24893304705619812,6470,-1.0815331935882568,-0.0961364634335041,11.730108,0.976806640625,0.2
649,13608,1499.0,1329152,8.824000000000001e-05,97,0.00025,0.4589174687862396,9.410700083090085e-09,0.42390382684825456,0.24897661805152893,6480,-0.5427216291427612,-0.10018308125436307,22.598557,0.97236328125,0.2
650,13631,1499.0,1331200,8.818e-05,97,0.00025,0.25756150484085083,1.1902809489428013e-08,0.412164494820172,0.247928649187088,6490,-0.88542640209198,-0.08573622852563859,16.89761,0.976318359375,0.2
651,13653,1499.0,1333248,8.819000000000001e-05,97,0.00025,0.39614781737327576,7.278802238580572e-08,1.2168063850374893,0.24631883203983307,6500,-1.1221284866333008,-0.048357514292001726,26.748177,0.980224609375,0.2
652,13674,1499.0,1335296,8.835e-05,97,0.00025,0.16411186754703522,5.251390058635952e-08,0.3952736127015669,0.24637921154499054,6510,-0.28171026706695557,-0.016311509162187578,46.76655,0.976904296875,0.2
653,13696,1499.0,1337344,8.852e-05,97,0.00025,2.2330992221832275,1.523095950764497e-07,0.793532472779043,0.24595971405506134,6520,-0.6990938186645508,-0.021872467547655105,20.024372,0.979833984375,0.2
654,13716,1499.0,1339392,8.847000000000001e-05,97,0.00025,0.00403869291767478,4.706140781690627e-06,4.126582827193488,0.24291090667247772,6530,0.5787128806114197,0.03650097772479057,166.34052,0.982470703125,0.2
655,13737,1499.0,1341440,8.829999999999999e-05,97,0.00025,0.025569548830389977,3.916887836297178e-08,0.15760917310544756,0.2439708709716797,6540,0.7689418196678162,0.039112703502178194,53.353718,0.9708984375,0.2
656,13759,1499.0,1343488,8.803999999999999e-05,97,0.00025,0.14970837533473969,2.900027935848204e-08,0.26805946641252376,0.24312351644039154,6550,0.809547945857048,0.03580205067992211,18.912651,0.977392578125,0.2
657,13780,1499.0,1345536,8.800999999999999e-05,97,0.00025,0.11279915273189545,2.4923482017102928e-08,0.4154221168086224,0.24248374998569489,6560,0.8494860529899597,0.07464942559599877,89.605095,0.9701171875,0.2
658,13800,1499.0,1347584,8.782999999999999e-05,97,0.00025,0.08174092322587967,1.4167319949132118e-08,0.29171807890816126,0.24104328453540802,6570,0.8614676892757416,0.0895466934889555,22.440872,0.9712890625,0.2
659,13822,1499.0,1349632,8.761000000000001e-05,97,0.00025,0.8088568449020386,1.3171313956172881e-08,0.280341968985158,0.24218885600566864,6580,0.8844958394765854,0.09153893329203129,61.71375,0.980419921875,0.2
660,13842,1499.0,1351680,8.756000000000002e-05,97,0.00025,0.20609627664089203,1.334285882198527e-08,0.6113274947856553,0.24124528467655182,6590,0.8548627346754074,0.08085753321647644,8842.066,0.97412109375,0.2
661,13864,1499.0,1353728,8.723000000000002e-05,97,0.00025,0.24807533621788025,9.869347135371686e-09,13.629390461776348,0.24153174459934235,6600,0.8433972001075745,0.10335814468562603,63.175022,0.9794921875,0.2
662,13884,1499.0,1355776,8.727000000000002e-05,97,0.00025,0.17259007692337036,1.0541457295953904e-08,0.3729233696765732,0.24112261831760406,6610,0.8484052270650864,0.10625893510878086,12.110339,0.9794921875,0.2
663,13905,1499.0,1357824,8.725999999999999e-05,97,0.00025,0.2365701049566269,9.552556971825776e-09,1.3504401269135997,0.240621879696846,6620,0.7514813393354416,0.10900571271777153,14.975807,0.971875,0.2
