time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/value_loss,train/learning_rate,rollout/ep_rew_mean,train/policy_gradient_loss,train/n_updates,rollout/ep_len_mean,train/approx_kl,train/clip_fraction,train/clip_range,train/std,train/explained_variance,train/entropy_loss,train/loss
1355776,91,662,14784,5.170976976387465e-07,0.00025,8.166e-05,-0.040620860003400594,6610,3212.0,0.06358637,0.315380859375,0.3,0.252157062292099,-6.142939567565918,-0.06568902730941772,-0.04504692181944847
1357824,91,663,14805,6.098855621416988e-07,0.00025,8.166e-05,-0.03498669991677161,6620,3212.0,0.063823976,0.32568359375,0.3,0.2512546479701996,-3.818202018737793,-0.04375849142670631,-0.025660324841737747
1359872,91,664,14827,4.853719244302113e-07,0.00025,8.159999999999999e-05,-0.0266703193745343,6630,3212.0,0.053258855,0.277587890625,0.3,0.25098153948783875,-7.2181806564331055,-0.032518557459115985,0.006336768623441458
1361920,91,665,14850,4.676057120178712e-07,0.00025,8.162999999999999e-05,-0.032266913636703975,6640,3212.0,0.06826953,0.309375,0.3,0.25072798132896423,-5.387465476989746,-0.02626180835068226,-0.07120364159345627
1363968,91,666,14871,5.454373003033197e-07,0.00025,8.162999999999999e-05,-0.02960625933337724,6650,3212.0,0.0720636,0.327685546875,0.3,0.249759703874588,-7.385180473327637,-0.007888758182525634,-0.06699788570404053
1366016,91,667,14893,4.382496642030276e-07,0.00025,8.197999999999998e-05,-0.0245242250879528,6660,3212.0,0.05548749,0.26728515625,0.3,0.24920964241027832,-4.400177001953125,0.012335359305143356,-0.02707068622112274
1368064,91,668,14915,4.843433644374784e-07,0.00025,8.197999999999998e-05,-0.03656568554288242,6670,3212.0,0.06353208,0.33125,0.3,0.24898050725460052,-7.079432487487793,0.02680875137448311,-0.029223354533314705
1370112,91,669,14938,4.873411066697031e-07,0.00025,8.203e-05,-0.03258888981072232,6680,3212.0,0.059035353,0.30185546875,0.3,0.24806974828243256,-7.152549743652344,0.037685826793313025,-0.018447145819664
1372160,91,670,14961,4.348259669217924e-07,0.00025,8.216000000000001e-05,-0.02608624162239721,6690,3212.0,0.06415415,0.28681640625,0.3,0.24809524416923523,-4.631885528564453,0.048276368901133536,-0.03755439445376396
1374208,91,671,14982,4.7333525086123986e-07,0.00025,8.216000000000001e-05,-0.03201617302111117,6700,3212.0,0.07080074,0.31494140625,0.3,0.2471623420715332,-6.387430191040039,0.06723502613604068,-0.009178746491670609
1376256,91,672,15005,4.2252550325194704e-07,0.00025,8.210000000000002e-05,-0.03054390761826653,6710,3212.0,0.059652355,0.300341796875,0.3,0.24721857905387878,-6.517304420471191,0.08197469301521779,-0.03265140950679779
1378304,91,673,15028,4.842457506093467e-07,0.00025,8.222e-05,-0.03917468258587178,6720,3212.0,0.07995333,0.329736328125,0.3,0.24451705813407898,-7.814087867736816,0.12307537198066712,-0.06262978166341782
1380352,91,674,15048,4.959012668948049e-07,0.00025,8.222e-05,-0.028740717573964503,6730,3212.0,0.06455284,0.30634765625,0.3,0.24500346183776855,-5.516175746917725,0.15643093064427377,-0.07270576059818268
1382400,91,675,15071,5.041759512547372e-07,0.00025,8.223999999999999e-05,-0.025808402110124008,6740,3212.0,0.06065536,0.323193359375,0.3,0.24622894823551178,-5.308903217315674,0.12902312725782394,-0.10119408369064331
1384448,91,676,15093,5.286923999925363e-07,0.00025,8.218999999999997e-05,-0.03655607934051659,6750,3212.0,0.062101573,0.2994140625,0.3,0.24595963954925537,-6.200658321380615,0.11533114239573479,-0.05915652960538864
1386496,91,677,15114,4.733165427150965e-07,0.00025,8.218999999999997e-05,-0.03253538297722116,6760,3212.0,0.06194267,0.33271484375,0.3,0.2472214698791504,-7.947018623352051,0.10184592567384243,-0.05391509830951691
1388544,91,678,15137,3.8973050702217905e-07,0.00025,8.211999999999997e-05,-0.02591960434365319,6770,3212.0,0.053784825,0.297119140625,0.3,0.24569807946681976,-4.628194332122803,0.10982870422303677,-0.04715843126177788
1390592,91,679,15158,5.202675603221963e-07,0.00025,8.211999999999997e-05,-0.031636464039911515,6780,3212.0,0.07046407,0.328173828125,0.3,0.24548658728599548,-5.0994873046875,0.1276518389582634,-0.01336304098367691
1392640,91,680,15181,4.218718857806891e-07,0.00025,8.212999999999997e-05,-0.035195954513619655,6790,3212.0,0.070924036,0.3236328125,0.3,0.2448596954345703,-5.965200901031494,0.13546662628650666,-0.07087363302707672
1394688,91,681,15203,4.815476432273868e-07,0.00025,8.232999999999998e-05,-0.03325176843063673,6800,3212.0,0.06182999,0.312548828125,0.3,0.24383103847503662,-6.556459426879883,0.1553104542195797,-0.03761446848511696
1396736,91,682,15224,4.60570895022272e-07,0.00025,8.232999999999998e-05,-0.030755542180850172,6810,3212.0,0.06254038,0.314306640625,0.3,0.24208636581897736,-5.826305866241455,0.1982182152569294,-0.05990837886929512
1398784,91,683,15247,4.205947479185568e-07,0.00025,8.256999999999999e-05,-0.029601684419321827,6820,3212.0,0.0631802,0.30205078125,0.3,0.2423972189426422,-5.786396503448486,0.21740019246935843,-0.044279519468545914
1400832,91,684,15270,4.680759581709992e-07,0.00025,8.287999999999998e-05,-0.040568168871686794,6830,3212.0,0.07410171,0.327978515625,0.3,0.24091437458992004,-7.044288635253906,0.23986397311091423,-0.05657944828271866
1402880,91,685,15291,4.6092265990616e-07,0.00025,8.287999999999998e-05,-0.034103569538274314,6840,3212.0,0.071013674,0.3423828125,0.3,0.2408015877008438,-4.441845417022705,0.2602015409618616,-0.03891848772764206
1404928,91,686,15314,4.955533042139137e-07,0.00025,8.283999999999999e-05,-0.02876461074483814,6850,3212.0,0.058095858,0.302587890625,0.3,0.24034510552883148,-4.966157913208008,0.27337712831795213,-0.04735899344086647
1406976,91,687,15336,4.6451463870944564e-07,0.00025,8.306e-05,-0.028755994472885505,6860,3212.0,0.059171267,0.3060546875,0.3,0.2398957908153534,-4.465134620666504,0.2852085679769516,-0.023664776235818863
1409024,91,688,15357,5.03236563975662e-07,0.00025,8.306e-05,-0.03588910609105369,6870,3212.0,0.07825414,0.336376953125,0.3,0.23913054168224335,-5.178422451019287,0.29720311649143694,0.023005997762084007
1411072,91,689,15380,4.0924698168076646e-07,0.00025,8.313000000000001e-05,-0.029193286016379716,6880,3212.0,0.05673671,0.300830078125,0.3,0.2403649389743805,-4.976377487182617,0.292169051989913,-0.09752386808395386
1413120,91,690,15401,4.925641339692532e-07,0.00025,8.313000000000001e-05,-0.02915977178781759,6890,3212.0,0.06314094,0.319775390625,0.3,0.2393225133419037,-5.089920997619629,0.29631139151751995,-0.06802985072135925
1415168,91,691,15424,4.4122130744561615e-07,0.00025,8.339000000000001e-05,-0.02763068487329292,6900,3212.0,0.06539202,0.3142578125,0.3,0.23850788176059723,-7.769658088684082,0.32662336342036724,-0.0324438139796257
1417216,91,692,15446,4.2649767300062537e-07,0.00025,8.352000000000001e-05,-0.03307164052966982,6910,3212.0,0.07819684,0.309814453125,0.3,0.23918472230434418,-4.685244083404541,0.3352786932140589,-0.031097223982214928
1419264,91,693,15467,5.06154024293437e-07,0.00025,8.352000000000001e-05,-0.030098275280033705,6920,3212.0,0.07881279,0.326513671875,0.3,0.238417387008667,-4.860127925872803,0.34233462028205397,-0.05544394627213478
1421312,91,694,15491,4.187505773689537e-07,0.00025,8.360000000000001e-05,-0.02852809057367267,6930,3212.0,0.0693806,0.306884765625,0.3,0.23743952810764313,-6.465572834014893,0.3728683814406395,-0.06505972146987915
1423360,91,695,15513,4.977717201537502e-07,0.00025,8.384000000000001e-05,-0.03487638005753979,6940,3212.0,0.07703301,0.331884765625,0.3,0.2371867150068283,-7.139759063720703,0.3839870743453503,-0.03700663521885872
1425408,91,696,15533,4.3189522620501463e-07,0.00025,8.384000000000001e-05,-0.027880808265763335,6950,3212.0,0.0613871,0.3177734375,0.3,0.2364443987607956,-6.56082010269165,0.39147887490689753,-0.011420821771025658
1427456,91,697,15555,4.404191533691204e-07,0.00025,8.386000000000001e-05,-0.027955129049951212,6960,3212.0,0.059571274,0.293896484375,0.3,0.23559267818927765,-7.034257888793945,0.41963310446590185,-0.07913968712091446
1429504,91,698,15578,4.4916696015917525e-07,0.00025,8.419e-05,-0.03524911717249779,6970,3212.0,0.068137646,0.33212890625,0.3,0.23611041903495789,-7.505067825317383,0.4356428161263466,-0.10055125504732132
1431552,91,699,15599,4.626361390869249e-07,0.00025,8.419e-05,-0.03156114475568757,6980,3212.0,0.061035547,0.335302734375,0.3,0.23521415889263153,-7.883588790893555,0.4422573221847415,-0.07795482128858566
1433600,91,700,15621,4.2135048468061597e-07,0.00025,8.45e-05,-0.025390372858964838,6990,3212.0,0.06568605,0.292431640625,0.3,0.23500338196754456,-5.141376972198486,0.4549704946577549,-0.05492418631911278
1435648,91,701,15642,4.5057137345594354e-07,0.00025,8.45e-05,-0.03387965279689524,7000,3212.0,0.072136685,0.3181640625,0.3,0.2361314445734024,-7.864418983459473,0.44335223771631715,-0.0690721869468689
1437696,91,702,15665,4.915706698582767e-07,0.00025,8.468e-05,-0.032697120994271245,7010,3212.0,0.06593333,0.328662109375,0.3,0.23584385216236115,-7.591370582580566,0.44549536928534506,-0.070205457508564
1439744,91,703,15688,3.9916873793011123e-07,0.00025,8.501e-05,-0.03073969013785245,7020,3212.0,0.07879375,0.31953125,0.3,0.23538851737976074,-5.79411506652832,0.4554557217285037,-0.027378933504223824
1441792,91,704,15709,4.790478461025316e-07,0.00025,8.501e-05,-0.03363845659914659,7030,3212.0,0.06280993,0.349853515625,0.3,0.2343515008687973,-3.5422658920288086,0.4711713450029492,-0.06365367770195007
1443840,91,705,15731,4.5487205118099895e-07,0.00025,8.533000000000001e-05,-0.03469193294877186,7040,3212.0,0.067186214,0.306982421875,0.3,0.23496563732624054,-5.603606700897217,0.47751228623092173,-0.012824898585677147
1445888,91,706,15754,5.042220426076937e-07,0.00025,8.572e-05,-0.033156729690381324,7050,3212.0,0.065181345,0.330712890625,0.3,0.23430392146110535,-1.2895243167877197,0.46956194192171097,-0.047958485782146454
1447936,91,707,15775,4.2764419085905556e-07,0.00025,8.572e-05,-0.041224877943750474,7060,3212.0,0.07547644,0.330908203125,0.3,0.2344675362110138,-1.4424543380737305,0.4803240392357111,-0.08890978991985321
1449984,91,708,15798,4.65942624705562e-07,0.00025,8.605999999999999e-05,-0.03441579742066096,7070,3212.0,0.066876054,0.32275390625,0.3,0.23412159085273743,-4.142020225524902,0.4898662282153964,-0.06684986501932144
1452032,91,709,15821,5.249057468681428e-07,0.00025,8.630999999999999e-05,-0.037096211410243995,7080,3212.0,0.07799603,0.3462890625,0.3,0.23346461355686188,-2.127572774887085,0.49508875217288734,-0.05994439870119095
1454080,91,710,15842,4.472190021864719e-07,0.00025,8.630999999999999e-05,-0.028697437871596777,7090,3212.0,0.06958067,0.337890625,0.3,0.23289015889167786,-3.0615878105163574,0.5100458405911923,-0.027905650436878204
1456128,91,711,15866,4.0050384879641855e-07,0.00025,8.657000000000002e-05,-0.033133472071494904,7100,3212.0,0.063033976,0.304248046875,0.3,0.23308072984218597,-5.583737373352051,0.5142629126086831,0.003385883057489991
1458176,91,712,15887,4.264050712521339e-07,0.00025,8.657000000000002e-05,-0.030120048084063454,7110,3212.0,0.06272112,0.330224609375,0.3,0.2304770052433014,-5.275170803070068,0.5581274745985866,-0.11019351333379745
1460224,91,713,15909,4.203224653220872e-07,0.00025,8.676e-05,-0.030168807264999487,7120,3212.0,0.06993873,0.33291015625,0.3,0.229939803481102,-6.70963716506958,0.5997426837682724,-0.050323035567998886
1462272,91,714,15932,5.218974441056901e-07,0.00025,8.722000000000001e-05,-0.03250769548030803,7130,3212.0,0.069305815,0.312451171875,0.3,0.22941266000270844,-3.709456443786621,0.6063432505354285,-0.05727202445268631
1464320,91,715,15953,6.172125615933055e-07,0.00025,8.722000000000001e-05,-0.04303073131741257,7140,3212.0,0.0731878,0.3400390625,0.3,0.23045244812965393,-6.213134288787842,0.5893656415864825,-0.09075281023979187
1466368,91,716,15977,4.335282449474676e-07,0.00025,8.744000000000002e-05,-0.036790175041824115,7150,3212.0,0.08172532,0.35302734375,0.3,0.22938428819179535,-5.9622111320495605,0.5955001145601273,-0.038268931210041046
1468416,91,717,16000,4.5656841476393593e-07,0.00025,8.774999999999998e-05,-0.031473378688679075,7160,3212.0,0.078116275,0.3220703125,0.3,0.22930586338043213,-4.838453769683838,0.6235117556527257,-0.059852950274944305
1470464,91,718,16021,4.3353955954117395e-07,0.00025,8.774999999999998e-05,-0.02504149316373514,7170,3212.0,0.0769346,0.346630859375,0.3,0.22956575453281403,-4.916306972503662,0.6176440289244056,-0.028920281678438187
1472512,91,719,16043,4.0689980211894295e-07,0.00025,8.794e-05,-0.032044621506065595,7180,3212.0,0.07122278,0.323779296875,0.3,0.2290026843547821,-6.346024513244629,0.6163077753037214,-0.08739913254976273
1474560,91,720,16067,4.588521894000053e-07,0.00025,8.832000000000004e-05,-0.03637671789183514,7190,3212.0,0.06961502,0.316064453125,0.3,0.22846044600009918,-7.355752944946289,0.6304604042321443,-0.05014919862151146
1476608,91,721,16087,4.424348760689867e-07,0.00025,8.832000000000004e-05,-0.03245881544426084,7200,3212.0,0.07998462,0.33779296875,0.3,0.22926433384418488,-7.083555221557617,0.6224960641935467,-0.017859982326626778
1478656,91,722,16110,3.7168345934368574e-07,0.00025,8.855000000000001e-05,-0.028930682998907286,7210,3212.0,0.07596677,0.32041015625,0.3,0.2294161319732666,-5.489559173583984,0.6191609328612685,-0.03981947898864746
1480704,91,723,16131,4.7445049222716307e-07,0.00025,8.855000000000001e-05,-0.03639414879726246,7220,3212.0,0.08581559,0.337060546875,0.3,0.229770690202713,-7.373086929321289,0.6147709261626005,-0.06725553423166275
1482752,91,724,16155,4.361250487860957e-07,0.00025,8.874000000000002e-05,-0.02952696675056359,7230,3212.0,0.072296605,0.371044921875,0.3,0.22812683880329132,-6.8285322189331055,0.6333130903542041,-0.02332160249352455
1484800,91,725,16177,4.023929607299692e-07,0.00025,8.927e-05,-0.02965908655023668,7240,3212.0,0.06685616,0.32802734375,0.3,0.22800187766551971,-4.5524797439575195,0.6639156943187118,-0.07469243556261063
1486848,91,726,16198,4.550303308370474e-07,0.00025,8.927e-05,-0.028647266303596552,7250,3212.0,0.06742849,0.32265625,0.3,0.22815881669521332,-6.789403915405273,0.6741402298212051,-0.09389717876911163
1488896,91,727,16220,4.006568392611598e-07,0.00025,8.969000000000002e-05,-0.031765696537331675,7260,3212.0,0.069571376,0.338134765625,0.3,0.227732852101326,-6.944304943084717,0.6744301803410053,-0.06494079530239105
1490944,91,728,16243,4.94745115586781e-07,0.00025,8.996e-05,-0.02974041088455124,7270,3212.0,0.063990474,0.3037109375,0.3,0.2270616739988327,-4.537967681884766,0.6849362317472696,-0.017273660749197006
1492992,91,729,16263,4.682829054303284e-07,0.00025,8.996e-05,-0.03130429327429738,7280,3212.0,0.075275645,0.365478515625,0.3,0.22696088254451752,-5.569084644317627,0.6970069389790297,-0.02980402298271656
1495040,91,730,16286,4.412250519170158e-07,0.00025,9.007e-05,-0.0290069522568956,7290,3212.0,0.07354723,0.308837890625,0.3,0.22580590844154358,-5.642038345336914,0.7181984951719642,0.012378654442727566
1497088,91,731,16310,4.1681232576529226e-07,0.00025,9.043999999999998e-05,-0.03232972791593056,7300,3212.0,0.075581454,0.331005859375,0.3,0.22486869990825653,-7.85072135925293,0.7484788216650486,-0.03461794927716255
1499136,91,732,16331,4.884651161773945e-07,0.00025,9.043999999999998e-05,-0.02930257570988033,7310,3212.0,0.08019869,0.333154296875,0.3,0.2251097857952118,-6.812881946563721,0.759520648419857,-0.0261867493391037
1501184,91,733,16353,4.376564739949629e-07,0.00025,9.099000000000001e-05,-0.02684945964574581,7320,3212.0,0.070715666,0.322705078125,0.3,0.22458231449127197,-6.598546028137207,0.7695677686482668,-0.09134308993816376
1503232,91,734,16376,4.381838991207587e-07,0.00025,9.146000000000001e-05,-0.03576559971552342,7330,3212.0,0.06686312,0.339990234375,0.3,0.2245849370956421,-8.198907852172852,0.7813932577148079,-0.028058353811502457
1505280,91,735,16397,4.3776322935507037e-07,0.00025,9.146000000000001e-05,-0.03355536390445195,7340,3212.0,0.078689456,0.350634765625,0.3,0.22393204271793365,-8.639758110046387,0.7959565907716751,-0.04520203545689583
1507328,91,736,16419,3.945464416066358e-07,0.00025,9.175e-05,-0.02196255582530284,7350,3212.0,0.057598107,0.327392578125,0.3,0.22378084063529968,-5.762372970581055,0.8054422399029135,0.00876881368458271
1509376,91,737,16440,5.512499569704233e-07,0.00025,9.175e-05,-0.03368235504894983,7360,3212.0,0.09907458,0.362353515625,0.3,0.2247070074081421,-7.869978904724121,0.7941567111760378,-0.06852954626083374
1511424,91,738,16462,4.02308672420304e-07,0.00025,9.213999999999998e-05,-0.027392180325114167,7370,3212.0,0.066939086,0.314501953125,0.3,0.22331662476062775,-8.151169776916504,0.8125999867916107,-0.04884866997599602
1513472,91,739,16484,3.9838641514577943e-07,0.00025,9.233e-05,-0.030652371809992474,7380,3212.0,0.07136415,0.33955078125,0.3,0.22412915527820587,-5.241217136383057,0.8223227454349399,-0.04030400514602661
1515520,91,740,16505,4.715510076636065e-07,0.00025,9.233e-05,-0.029404717417492066,7390,3212.0,0.08076601,0.353515625,0.3,0.22521133720874786,-5.3612518310546875,0.8037082171067595,-0.06582777202129364
1517568,91,741,16528,3.734135185951004e-07,0.00025,9.263999999999998e-05,-0.02783548329171026,7400,3212.0,0.060437366,0.3033203125,0.3,0.22368411719799042,-6.493404865264893,0.807809198461473,-0.008663750253617764
1519616,91,742,16551,4.5014909795249024e-07,0.00025,9.31e-05,-0.03094663180381758,7410,3212.0,0.0670453,0.32197265625,0.3,0.22321656346321106,-5.6365180015563965,0.8361132444813848,-0.038970351219177246
1521664,91,743,16571,4.508430308192146e-07,0.00025,9.31e-05,-0.03768289464351256,7420,3212.0,0.08349405,0.342626953125,0.3,0.22218354046344757,-5.254246711730957,0.8577832594513893,-0.07201233506202698
1523712,91,744,16594,3.896237050771134e-07,0.00025,9.353999999999999e-05,-0.03716632496216334,7430,3212.0,0.075888604,0.334814453125,0.3,0.2215173989534378,-5.568318843841553,0.8782059563323855,-0.06299475580453873
1525760,91,745,16617,4.44766606078062e-07,0.00025,9.396000000000002e-05,-0.03847451845940668,7440,3212.0,0.08531379,0.342919921875,0.3,0.2213832587003708,-7.1540117263793945,0.8843339297920465,-0.060869913548231125
1527808,91,746,16638,4.04978581469706e-07,0.00025,9.396000000000002e-05,-0.02720710652502021,7450,3212.0,0.06997351,0.37138671875,0.3,0.2196965217590332,-7.620107650756836,0.9119370859116316,-0.04011337831616402
1529856,91,747,16660,3.8338656600522824e-07,0.00025,9.442000000000001e-05,-0.030952039692783727,7460,3212.0,0.07077047,0.322119140625,0.3,0.21911399066448212,-4.5691447257995605,0.9484752094373107,-0.01677333377301693
1531904,91,748,16682,4.369765434830697e-07,0.00025,9.442000000000001e-05,-0.03166060702496907,7470,3212.0,0.071682975,0.3376953125,0.3,0.2178497165441513,-3.853760242462158,0.9775222031399607,-0.0882156565785408
1533952,91,749,16705,4.932771181742623e-07,0.00025,9.467000000000001e-05,-0.03073602008225862,7480,3212.0,0.09866584,0.375048828125,0.3,0.21768799424171448,-5.140987396240234,0.995872811973095,0.012701565399765968
